REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
6395588521,A,INDIA,95354,ROUND,1.000,I,VVS1,EX,EX,EX,STG,GIA,6.36,6.32,4.01,63.20,56.00,-33.000,7700.00,7700.00,5159.00,5159.00,36.50,16.50,41.00,43.50,6.36-6.32*4.01,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 6395588521,,,,,YES,3.50,N,GD,EX,N,,,Feather,22-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95354,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95354/95354.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95354/6395588521.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95354/6395588521.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95354/95354_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95354/95354_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95354/95354_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95354/95354_AR.jpg
1415121980,A,INDIA,101133,CMB,1.500,H,VVS1,,EX,EX,FNT,GIA,6.54,6.48,4.52,69.80,63.00,-33.000,9600.00,14400.00,6432.00,9648.00,0.00,0.00,0.00,0.00,6.54-6.48*4.52,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 1415121980,,,,,Y,,N,,EX,N,1.01,,Pinpoint  Feather,03-11-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=101133,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101133/101133.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101133/1415121980.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101133/1415121980.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101133/101133_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/101133/101133_AS.jpg,null,null,null
488127454,A,INDIA,KST-7206,ROUND,1.000,G,VVS2,VG,EX,VG,NON,IGI,6.15,6.24,3.99,64.30,59.50,-46.000,10600.00,10600.00,5724.00,5724.00,37.60,15.50,40.90,43.00,6.15-6.24*3.99,NONE,VG,Pointed,Slightly Thick To Thick (Faceted),-,-,-,-,ML-0,,,IGI 488127454,,,,,YES,5.60,NO,GD,EX,NO,,N/A,,18-08-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-7206,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7206/KST-7206.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7206/488127454.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7206/488127454.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7206/KST-7206_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7206/KST-7206_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7206/KST-7206_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7206/KST-7206_AR.jpg
2406265841,A,INDIA,98588,ROUND,1.000,E,VVS2,EX,EX,EX,NON,GIA,6.37,6.35,3.99,62.80,56.00,-26.000,12800.00,12800.00,9472.00,9472.00,34.50,15.00,41.20,43.50,6.37-6.35*3.99,NONE,3EX,NON,MED,0,0,0,0,ML-0,,,GIA 2406265841,,,,,YES,4.00,NO,GD,EX,NO,,Additional pinpoints are not shown.,Cloud  Pinpoint,30-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98588,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98588/98588.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98588/2406265841.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98588/2406265841.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98588/98588_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98588/98588_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98588/98588_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98588/98588_AR.jpg
2406266061,A,INDIA,98589,ROUND,1.010,H,VS2,GD,EX,GD,MED,GIA,6.15,6.03,4.05,66.50,55.00,-47.000,8300.00,8383.00,4399.00,4442.99,40.00,19.00,39.20,40.50,6.15-6.03*4.05,NONE,GD,NON,THK to VTK,1,0,0,2,ML-0,,,GIA 2406266061,,,,,NO,7.00,,GD,EX,NO,,Additional clouds are not shown. Pinpoints are not shown.,Crystal  Cloud  Needle,30-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98589,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98589/98589.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98589/2406266061.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98589/2406266061.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98589/98589_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98589/98589_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98589/98589_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98589/98589_AR.jpg
492130811,A,INDIA,98591,ROUND,1.000,H,VVS1,GD,EX,GD,NON,IGI,5.95,6.10,4.05,66.80,57.00,-55.000,9600.00,9600.00,4320.00,4320.00,40.20,18.50,39.90,42.00,5.95-6.10*4.05,NONE,GD,Pointed,Slightly Thick To Very Thick (Faceted),0,0,0,0,ML-0,,,IGI 492130811,,,,,YES,7.10,,GD,EX,NO,,N/A,,20-09-2021,55.93,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98591,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98591/98591.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98591/492130811.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98591/492130811.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98591/98591_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98591/98591_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98591/98591_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98591/98591_AR.jpg
6402265895,A,INDIA,98600,ROUND,1.000,D,SI2,GD,EX,GD,NON,GIA,6.19,6.06,3.91,63.80,60.00,-45.000,7100.00,7100.00,3905.00,3905.00,39.00,16.50,39.00,40.50,6.19-6.06*3.91,NONE,GD,NON,STK to VTK,2,2,0,0,ML-0,,,GIA 6402265895,,,,,NO,6.50,,GD,EX,YES,,Additional clouds  pinpoints and surface graining are not shown.,Cloud  Crystal  Feather  Needle  Indented Natural  Natural,29-09-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98600,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98600/98600.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98600/6402265895.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98600/6402265895.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98600/98600_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98600/98600_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98600/98600_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98600/98600_AR.jpg
492130812,A,INDIA,98602,ROUND,1.000,H,SI1,GD,EX,GD,NON,IGI,5.88,6.03,4.12,68.80,57.00,-52.000,6900.00,6900.00,3312.00,3312.00,40.10,18.50,40.70,43.00,5.88-6.03*4.12,NONE,GD,Pointed,Very Thick (Faceted),1,1,1,1,ML-0,,,IGI 492130812,,,,,NO,7.80,,GD,EX,YES,,N/A,,22-09-2021,59.93,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98602,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98602/98602.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98602/492130812.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98602/492130812.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98602/98602_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98602/98602_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98602/98602_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98602/98602_AR.jpg
7408266260,A,INDIA,98604,ROUND,1.010,G,VS1,GD,EX,VG,NON,GIA,6.11,6.05,4.07,66.90,57.00,-53.000,10100.00,10201.00,4747.00,4794.47,40.00,18.00,39.80,41.50,6.11-6.05*4.07,NONE,GD,NON,THN to VTK,0,0,0,1,ML-0,,,GIA 7408266260,,,,,YES,7.00,,GD,EX,NO,,Pinpoints are not shown.,Crystal  Cloud  Feather  Needle,24-09-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98604,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98604/98604.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98604/7408266260.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98604/7408266260.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98604/98604_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98604/98604_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98604/98604_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98604/98604_AR.jpg
5403266281,A,INDIA,98601,ROUND,1.020,K,VS1,GD,EX,GD,NON,GIA,6.13,5.99,4.08,67.30,67.00,-41.000,4600.00,4692.00,2714.00,2768.28,40.00,14.00,42.40,46.00,6.13-5.99*4.08,NONE,GD,NON,VTK,1,0,1,0,ML-0,,,GIA 5403266281,,,,,NO,7.00,,,EX,NO,,Additional clouds are not shown. Pinpoints are not shown.,Crystal  Cloud  Feather  Needle,07-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98601,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98601/98601.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98601/5403266281.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98601/5403266281.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98601/98601_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98601/98601_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98601/98601_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98601/98601_AR.jpg
7398654836,A,INDIA,95428,ROUND,1.000,D,VVS1,GD,EX,GD,MED,GIA,6.11,5.98,4.05,67.00,59.00,-58.000,16000.00,16000.00,6720.00,6720.00,40.00,17.50,40.40,42.50,6.11-5.98*4.05,NONE,GD,NON,STK to VTK,0,0,0,0,ML-0,,,GIA 7398654836,,,,,YES,7.00,,GD,EX,N,,,Feather,31-07-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95428,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95428/95428.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95428/7398654836.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95428/7398654836.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95428/95428_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95428/95428_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95428/95428_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95428/95428_AR.jpg
499118482,A,INDIA,95557,ROUND,1.080,I,VS1,EX,EX,EX,NON,IGI,6.48,6.53,4.06,62.40,57.50,-41.000,7000.00,7560.00,4130.00,4460.40,36.10,15.50,40.70,42.50,6.48-6.53*4.06,NONE,3EX,Pointed,Medium To Slightly Thick (Faceted),1,0,0,0,ML-0,,,IGI 499118482,,,,,YES,4.10,,GD,EX,N,,IDEAL CUT ROUND BRILLIANT,,29-10-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95557,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95557/95557.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95557/499118482.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95557/499118482.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95557/95557_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95557/95557_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95557/95557_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95557/95557_AR.jpg
6391750331,A,INDIA,95603,ROUND,1.000,G,VVS2,VG,EX,EX,NON,GIA,6.23,6.19,4.03,64.90,57.00,-38.000,10600.00,10600.00,6572.00,6572.00,38.00,17.00,40.60,43.00,6.23-6.19*4.03,NONE,VG,NON,MED to THK,1,0,0,0,ML-0,,,GIA 6391750331,,,,,YES,5.00,,GD,EX,N,,Clouds are not shown. Pinpoints are not shown.,Needle  Feather,03-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95603,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95603/95603.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95603/6391750331.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95603/6391750331.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95603/95603_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95603/95603_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95603/95603_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95603/95603_AR.jpg
6392750355,A,INDIA,95605,ROUND,1.010,I,VS1,GD,EX,VG,NON,GIA,6.14,6.06,4.04,66.30,56.00,-44.000,7000.00,7070.00,3920.00,3959.20,40.00,18.50,39.20,40.50,6.14-6.06*4.04,NONE,GD,NON,THK to VTK,1,0,1,1,ML-0,,,GIA 6392750355,,,,,YES,7.00,,GD,EX,N,,Additional clouds are not shown. Pinpoints are not shown.,Crystal  Cloud  Feather  Needle,03-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95605,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95605/95605.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95605/6392750355.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95605/6392750355.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95605/95605_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95605/95605_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95605/95605_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95605/95605_AR.jpg
1393750271,A,INDIA,95612,ROUND,1.010,I,VS2,GD,EX,VG,NON,GIA,6.11,6.00,4.07,67.10,57.00,-44.000,6700.00,6767.00,3752.00,3789.52,40.00,18.00,39.80,41.50,6.11-6.00*4.07,NONE,GD,NON,MED to VTK,1,0,0,1,ML-0,,,GIA 1393750271,,,,,YES,7.00,,GD,EX,N,,Clouds are not shown. Pinpoints are not shown.,Crystal  Feather  Needle,03-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95612,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95612/95612.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95612/1393750271.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95612/1393750271.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95612/95612_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95612/95612_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95612/95612_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95612/95612_AR.jpg
2397683007,A,INDIA,95614,PRINCESS,1.820,E,VS2,,EX,EX,NON,GIA,6.85,6.51,4.86,74.60,73.00,-27.000,11000.00,20020.00,8030.00,14614.60,0.00,0.00,0.00,0.00,6.85-6.51*4.86,NONE,3EX,NON,MED to STK,1,0,1,0,ML-0,,,GIA 2397683007,,,,,YES,,N,,EX,N,1.05,Clouds are not shown. Pinpoints are not shown.,Crystal  Needle,31-07-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95614,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95614/95614.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95614/2397683007.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95614/2397683007.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95614/95614_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95614/95614_AS.jpg,null,null,null
499117449,A,INDIA,95616,HEART,2.050,H,VVS2,,EX,VG,NON,IGI,7.83,8.62,5.17,60.00,58.00,-30.000,12500.00,25625.00,8750.00,17937.50,37.60,16.00,37.90,40.00,7.83-8.62*5.17,NONE,VG,Pointed,Slightly Thick To Thick (Faceted),0,0,0,0,ML-0,,,IGI 499117449,,,,,YES,4.30,N,,EX,N,0.91,N/A,,19-10-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95616,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95616/95616.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95616/499117449.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95616/499117449.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95616/95616_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95616/95616_AS.jpg,null,null,null
7391671098,A,INDIA,95618,ROUND,1.000,I,VVS2,EX,EX,VG,NON,GIA,6.34,6.25,4.01,63.80,55.00,-26.000,7400.00,7400.00,5476.00,5476.00,36.50,17.00,40.60,43.00,6.34-6.25*4.01,NONE,EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 7391671098,,,,,YES,3.50,N,,EX,N,,,Needle  Pinpoint,31-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95618,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95618/95618.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95618/7391671098.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95618/7391671098.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95618/95618_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95618/95618_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95618/95618_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95618/95618_AR.jpg
2396649347,A,INDIA,95627,ROUND,1.000,H,VVS1,VG,EX,VG,STG,GIA,6.23,6.14,4.03,65.10,56.00,-45.000,9600.00,9600.00,5280.00,5280.00,38.50,18.00,40.20,42.00,6.23-6.14*4.03,NONE,VG,NON,STK to THK,0,0,0,0,ML-0,,,GIA 2396649347,,,,,YES,5.00,N,GD,EX,N,,Additional pinpoints are not shown.,Pinpoint  Feather,27-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95627,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/2396649347.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/2396649347.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95627/95627_AR.jpg
1398644859,A,INDIA,95630,CMB,1.000,I,VVS2,,EX,EX,NON,GIA,5.83,5.58,3.88,69.60,64.00,-38.000,5100.00,5100.00,3162.00,3162.00,0.00,0.00,0.00,0.00,5.83-5.58*3.88,NONE,3EX,NON,MED to STK,0,0,0,1,ML-0,,,GIA 1398644859,,,,,YES,,Y,,EX,N,1.04,,Needle  Feather,14-08-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95630,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95630/95630.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95630/1398644859.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95630/1398644859.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95630/95630_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95630/95630_AS.jpg,null,null,null
5396807295,A,INDIA,95989,ROUND,1.000,F,VVS1,EX,EX,EX,MED,GIA,6.43,6.38,3.96,61.90,59.00,-35.000,13000.00,13000.00,8450.00,8450.00,31.50,12.50,41.80,44.50,6.43-6.38*3.96,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 5396807295,,,,,YES,4.50,N,GD,EX,N,,Additional pinpoints are not shown.,Pinpoint  Feather,21-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95989,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95989/95989.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95989/5396807295.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95989/5396807295.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95989/95989_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95989/95989_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95989/95989_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95989/95989_AR.jpg
7391465200,A,INDIA,96451,ROUND,1.000,D,VS1,EX,EX,EX,FNT,GIA,6.35,6.31,3.98,62.90,56.00,-38.000,12400.00,12400.00,7688.00,7688.00,36.50,16.50,40.60,42.50,6.35-6.31*3.98,NONE,3EX,NON,THN to STK,0,0,0,1,ML-0,,,GIA 7391465200,,,,,YES,3.50,,EX,EX,Y,,Additional clouds are not shown.,Cavity  Knot  Feather  Etch Channel  Cloud  Indented Natural  Natural,26-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96451,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96451/96451.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96451/7391465200.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96451/7391465200.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96451/96451_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96451/96451_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96451/96451_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96451/96451_AR.jpg
2397465279,A,INDIA,96453,ROUND,1.000,G,VS1,GD,VG,VG,FNT,GIA,6.12,6.01,4.01,66.10,62.00,-53.000,10100.00,10100.00,4747.00,4747.00,40.00,16.00,40.60,43.00,6.12-6.01*4.01,NONE,GD,NON,THK to VTK,0,0,0,2,ML-0,,,GIA 2397465279,,,,,YES,7.00,,GD,EX,N,,Additional pinpoints are not shown.,Feather  Cloud  Pinpoint  Natural,26-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96453,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96453/96453.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96453/2397465279.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96453/2397465279.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96453/96453_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96453/96453_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96453/96453_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96453/96453_AR.jpg
