No,STONEID,SHAPE,CARAT,COLOR,CLARITY,CUT,POLISH,SYMMETRY,FLOUR,CERTI_NAME,SHADE,EFAC,SINC,TINC,SOINC,TBINC,SBINC,EYECLEAN,LOCATION,HA,CULET,LUSTER,RAP,FINALGRATE,ISPHOTO,ISFANCY,ISNEWARRIVAL,PHOTOPATH,MOVIEPATH,CERTIPATH,CANGLE,CHEIGHT,PANGLE,PHEIGHT,CERTINO,DIAMETER,GIRDLE,GIRDLEDESC,HEIGHT,LENGTH,WIDTH,KEYTOSYMBOL,LOWERHALF,STARLENGTH,RATIO,TABLE,DEPTH,COMMENT,FANCYCOLOR,INTENSITY,OVERTONE,DISC,PERCARAT,AMOUNT
2334,80735,R,0.3,J,SI1,EX,VG,EX,FNT,GIA,VERY LIGHT BROWN,PAVILION SMALL,FTR,WINC,SM,N,N,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,1500,827.4,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80735.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7396590545.Pdf,35,15,41.4,44,7396590545,4.295,3.5,MED to STK,2.69,4.31,4.28,Feather  Crystal,75,50,1.01,57,62.7,,,,,44.84,827.4,248.22
2335,82689,PEM,0.4,Very Light Pink  Natural Not Applicable,SI1,,G,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5252,5173.22,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/82689.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=82689,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398398850.Pdf,0,0,0,0,1398398850,4.805,11,VTK to ETK,2.53,5.62,3.99,Etch Channel  Needle  Cavity,50,50,1.41,48,63.4,Internal graining is not shown. Surface graining is not shown., Pink , Very Light,,1.5,5173.22,2069.288
2336,86248,CM,0.36,Faint Pink  Natural Not Applicable,VS2,,G,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,WINC,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3500,3447.5,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86248.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=86248,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393528107.Pdf,0,0,0,0,1393528107,4,7.5,VTK to ETK,2.46,4.31,3.69,Crystal  Cloud  Feather  Pinpoint  Extra Facet,50,50,1.17,67,66.5,Additional clouds  additional pinpoints  internal graining and surface graining are not shown., Pink ,Faint,,1.5,3447.5,1241.1
2337,82827,R,0.3,I,VS2,EX,EX,VG,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,945.11,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/82827.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1399302757.Pdf,33,15,41.2,43.5,1399302757,4.295,4,MED to STK,2.68,4.3,4.29,Indented Natural  Feather  Cloud,75,45,1,54,62.5,,,,,50.25736842106,945.11,283.533
2338,83149,R,0.3,D,SI1,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,SM,N,BXTL,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2200,1202.69,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/83149.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1397778540.Pdf,35.5,16,40.8,43,1397778540,4.275,3.5,THN to STK,2.68,4.29,4.26,Crystal,80,50,1.01,55,62.6,,,,,45.33227272728,1202.69,360.807
2339,72900,PE,0.82,K,VS1,,VG,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,N,N,BGPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2000,1339.6,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/72900.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=72900,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5386893163.Pdf,0,0,0,0,5386893163,6.64,4,STK to THK,3.37,7.96,5.32,Crystal  Needle  Pinpoint,50,50,1.5,59,63.3,,,,,33.02,1339.6,1098.472
2340,77721,R,0.3,K,VVS2,EX,EX,VG,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,WGPP,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1600,795.88,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77721.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5396277012.Pdf,34,15.5,40.6,42.5,5396277012,4.3,3.5,MED to STK,2.65,4.31,4.29,Pinpoint  Cloud  Surface Graining,80,45,1,53,61.7,,,,,50.2575,795.88,238.764
2341,82688,PEM,0.4,Very Light Pink  Natural Not Applicable,VS2,,G,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5656,5571.16,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/82688.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=82688,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392389500.Pdf,0,0,0,0,6392389500,4.97,10,MED to ETK,2.53,6.27,3.67,Feather  Indented Natural,50,50,1.71,63,69.1,Internal graining is not shown. Surface graining is not shown., Pink , Very Light,,1.5,5571.16,2228.464
2342,85076,R,0.4,H,SI2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,N,N,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,1800,1152.45,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85076.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396428199.Pdf,34.5,14,40.8,43,2396428199,4.825,3,THN to MED,2.88,4.84,4.81,Crystal  Feather,75,50,1.01,60,59.7,,,,,35.975,1152.45,460.98
2343,70531,R,1.02,I,I1,EX,VG,EX,NON,GIA,MIXED TINGE,NONE,FTR,FTR,SM,BGPP,BXTL,NO EYECLEAN,INDIA,80%,NON,EXCELLENT,3400,1825.21,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70531.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70531,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387670806.Pdf,35,14.5,41,43.5,2387670806,6.42,4,STK,3.97,6.43,6.41,Twinning Wisp  Crystal  Feather  Cloud  Cavity  Needle  Natural,75,50,1,59,61.8,Additional twinning wisps  additional clouds  pinpoints and surface graining are not shown.,,,,46.31735294118,1825.21,1861.7142
2344,79542,R,0.3,J,SI1,VG,VG,EX,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,FTR,N,BPP,BGPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1500,746.14,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79542.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391433660.Pdf,32.5,12.5,41.8,44.5,6391433660,4.33,4,VTN to STK,2.63,4.34,4.32,Cloud  Feather,75,50,1,61,60.7,,,,,50.25733333334,746.14,223.842
2345,82156,PEM,0.52,Light Pinkish Brown  Natural Not Applicable,SI2,,G,G,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3000,2955,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/82156.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=82156,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396324483.Pdf,0,0,0,0,2396324483,5.235,7,THK to ETK,2.71,6.19,4.28,Cloud  Needle  Crystal  Feather  Cavity  Indented Natural  Natural  Extra Facet,50,50,1.45,53,63.3,Additional clouds  pinpoints  internal graining and surface graining are not shown.,Brown , Light,Pinkish,1.5,2955,1536.6
2346,67711,PEM,2.51,Fancy Dark Greenish Gray  Natural Even,SI2,,EX,VG,NON,GIA,HEAVY MILKY,NONE,FTR,CLD,N,N,N,100%EYECLEAN,INDIA,NO,NON,VERY GOOD,3800,3743,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67711.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=67711,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382345275.Pdf,0,0,0,0,6382345275,9.09,10,VTK to ETK,4.43,11.02,7.16,Feather  Crystal  Needle,50,50,1.54,61,61.9,Clarity grade is based on clouds that are not shown. Internal graining is not shown.,Gray, Fancy Dark,Greenish,1.5,3743,9394.93
2347,79809,R,0.3,I,SI1,EX,VG,VG,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1600,827.4,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79809.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394068723.Pdf,34.5,14.5,41,43,2394068723,4.315,3.5,MED to STK,2.65,4.34,4.29,Feather  Indented Natural,80,50,1.01,58,61.3,,,,,48.2875,827.4,248.22
2348,79764,R,0.37,I,VVS1,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,P2,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2200,1181.02,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79764.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5393480093.Pdf,34.5,15.5,40.6,42.5,5393480093,4.585,4,MED to STK,2.85,4.6,4.57,Pinpoint,80,50,1.01,55,62.1,,,,,46.31727272728,1181.02,436.9774
2349,79816,R,0.31,I,VS2,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,N,CLD,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,945.11,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79816.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393069617.Pdf,35,14,41.2,43.5,1393069617,4.36,3.5,MED to STK,2.67,4.37,4.35,Cloud,75,45,1,60,61.3,,,,,50.25736842106,945.11,292.9841
2350,82608,R,0.3,I,VS2,EX,VG,EX,FNT,GIA,LIGHT BROWN,NONE,WXTL,WXTL,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1900,879.61,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/82608.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394782021.Pdf,34,15,41,43.5,2394782021,4.29,4,THN to STK,2.67,4.31,4.27,Cavity  Manufacturing Remnant,80,50,1.01,56,62.2,,,,,53.70473684211,879.61,263.883
2351,85476,PEM,0.34,Light Pink  Natural Not Applicable,SI1,,G,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3883,3824.76,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85476.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=85476,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3395438035.Pdf,0,0,0,0,3395438035,4.625,7.5,THN to VTK,2.47,5.48,3.77,Needle  Cavity  Etch Channel  Indented Natural,50,50,1.45,55,65.4,Pinpoints  internal graining and surface graining are not shown., Pink , Light,,1.49987123359,3824.76,1300.4184
2352,90275,CM,0.51,Very Light Pink  Natural Not Applicable,I1,,VG,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BGPP,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,7000,6895,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90275.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=90275,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394792238.Pdf,0,0,0,0,2394792238,4.585,8.5,THK to ETK,2.64,4.94,4.23,Feather  Crystal  Needle,50,50,1.17,64,62.4,Clouds  pinpoints  internal graining and surface graining are not shown., Pink , Very Light,,1.5,6895,3516.45
2353,76574,H,0.29,Faint Pink  Natural Not Applicable,SI2,,VG,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3500,3447.5,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76574.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76574,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1385815935.Pdf,0,0,0,0,1385815935,4.28,5,THN to ETK,2.68,3.93,4.63,Feather  Crystal  Needle  Pinpoint  Cavity  Extra Facet,50,50,0.85,66,57.9,Additional pinpoints  internal graining and surface graining are not shown., Pink ,Faint,,1.5,3447.5,999.775
2354,77628,R,0.34,H,VS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,N,BGPP,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2100,1334.18,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77628.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5393299051.Pdf,35,14.5,41.2,43.5,5393299051,4.5,3.5,MED to STK,2.77,4.51,4.49,Crystal  Feather,75,45,1,59,61.6,,,,,36.46761904762,1334.18,453.6212
2355,79289,R,0.3,I,VVS2,VG,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2100,1127.33,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79289.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3395448910.Pdf,35,14.5,41.2,43.5,3395448910,4.285,4,ETN to STK,2.66,4.3,4.27,Needle  Pinpoint  Feather  Manufacturing Remnant,75,50,1.01,58,62,,,,,46.31761904762,1127.33,338.199
2356,70542,R,0.5,K,SI1,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BXTL,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,1235.19,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70542.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70542,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1388440308.Pdf,35.5,15.5,40.6,42.5,1388440308,5.07,4,MED to STK,3.15,5.08,5.06,Crystal  Feather,80,50,1,56,62.3,,,,,34.99,1235.19,617.595
2357,70555,R,0.52,J,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2400,1702.08,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70555.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70555,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7382439950.Pdf,36,16,40.6,42.5,7382439950,5.145,3.5,THN to MED,3.2,5.16,5.13,Cloud  Crystal  Feather,80,50,1.01,56,62.1,,,,,29.08,1702.08,885.0816
2358,87227,SRD,0.7,F,VS2,,EX,G,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,N,BPP,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,4000,1910.9,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87227.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=87227,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6401108443.Pdf,0,0,0,0,6401108443,4.98,5.5,VTK,3.09,5.04,4.92,Cloud  Feather  Crystal  Indented Natural,50,50,1.02,73,62.8,,,,,52.2275,1910.9,1337.63
2359,95448,E,0.51,G,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2500,1563.69,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/95448.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=95448,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3405664705.Pdf,0,0,0,0,3405664705,4.66,0,THK to VTK,2.38,5.5,3.82,Cavity  Feather,50,50,1.44,63,62.2,,,,,37.4524,1563.69,797.4819
2360,79978,R,0.3,D,SI1,EX,VG,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BGPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2200,1181.02,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79978.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392508577.Pdf,35,15.5,40.8,43,6392508577,4.3,3.5,MED to STK,2.66,4.32,4.28,Cloud  Crystal  Feather,75,45,1.01,56,61.7,,,,,46.31727272728,1181.02,354.306
2361,70006,CM,1.01,Very Light Pink  Natural Not Applicable,SI1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,20000,19700,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70006.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70006,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382490463.Pdf,0,0,0,0,6382490463,5.67,6,STK to VTK,3.73,5.85,5.49,Crystal  Needle  Feather  Indented Natural,50,50,1.07,58,67.9,Pinpoints  internal graining and surface graining are not shown., Pink , Very Light,,1.5,19700,19897
2362,77703,RA,1.01,L,SI1,,EX,VG,FNT,GIA,MIXED TINGE,PAVILION MEDIUM,FTR,N,SM,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2400,1170.18,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77703.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=77703,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5396319619.Pdf,0,0,0,0,5396319619,5.91,5.5,THK to VTK,3.3,6.85,4.97,Feather  Crystal  Cavity  Needle  Indented Natural  Natural  Extra Facet,50,50,1.38,61,66.4,Pinpoints are not shown.,,,,51.2425,1170.18,1181.8818
2363,68648,R,0.84,I,SI1,EX,EX,EX,STG,GIA,VERY LIGHT BROWN,NONE,FTR,WINC,N,BPP,BGPP,75%EYECLEAN,INDIA,80%,NON,VERY GOOD,3300,2259.1,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/68648.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=68648,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1388401992.Pdf,36.5,16.5,40.6,43,1388401992,6,3.5,MED to STK,3.77,6.02,5.98,Twinning Wisp  Crystal,75,50,1.01,56,62.8,,,,,31.54242424243,2259.1,1897.644
2364,88030,RA,0.7,E,SI1,,EX,G,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,3700,1785.81,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88030.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=88030,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6405233362.Pdf,0,0,0,0,6405233362,4.825,5,VTK,3.18,5.15,4.5,Feather,50,50,1.14,66,70.6,,,,,51.73486486487,1785.81,1250.067
2365,67067,R,0.51,K,SI1,VG,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BGPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,1900,1104.19,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67067.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=67067,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7388334091.Pdf,38,17,40.4,42.5,7388334091,4.99,5,STK to THK,3.21,5.02,4.96,Crystal,75,50,1.01,57,64.4,,,,,41.88473684211,1104.19,563.1369
2366,80371,R,0.36,K,VVS2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WXTL,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,945.6,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80371.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397540524.Pdf,35,15,41.2,43.5,2397540524,4.53,4,MED to STK,2.84,4.54,4.52,Needle  Cloud  Pinpoint  Surface Graining,75,50,1,58,62.7,,,,,40.9,945.6,340.416
2367,80912,R,0.3,I,VS2,EX,VG,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1900,1029.33,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80912.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396603554.Pdf,34,15,40.8,43,2396603554,4.305,3.5,MED to STK,2.64,4.31,4.3,Crystal  Cloud  Indented Natural  Feather,75,45,1,56,61.4,,,,,45.82473684211,1029.33,308.799
2368,68786,R,0.5,J,VVS2,EX,VG,VG,NON,GIA,VERY LIGHT BROWN,NONE,N,FTR,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2700,1422.83,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/68786.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=68786,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1389401628.Pdf,34,13.5,40.8,43,1389401628,5.09,4.5,MED to STK,3.1,5.11,5.07,Feather  Internal Graining,75,45,1.01,60,60.8,,,,,47.3025925926,1422.83,711.415
2369,82671,CM,0.56,E,VVS2,,G,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,PAVILION SMALL,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3100,1236.67,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/82671.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=82671,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395778121.Pdf,0,0,0,0,6395778121,4.505,6.5,THK to ETK,3.02,4.53,4.48,Cavity  Manufacturing Remnant  Surface Graining  Natural,50,50,1.01,57,67.3,,,,,60.10741935484,1236.67,692.5352
2370,68990,R,0.51,K,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,CLD,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,1263.26,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/68990.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=68990,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7386405058.Pdf,35.5,15.5,40.8,43,7386405058,5.105,4,MED to STK,3.18,5.12,5.09,Feather  Crystal  Cloud,80,45,1.01,56,62.3,,,,,33.51263157895,1263.26,644.2626
2371,69514,R,0.5,K,VVS2,EX,EX,EX,FNT,GIA,LIGHT BROWN,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2300,1166.73,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/69514.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=69514,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6381624940.Pdf,36,16,40.8,43,6381624940,5.08,3.5,MED,3.17,5.1,5.06,Pinpoint  Feather  Internal Graining,80,50,1.01,56,62.4,,,,,49.27260869566,1166.73,583.365
2372,67611,R,0.3,I,VVS2,EX,EX,VG,NON,GIA,VERY LIGHT BROWN,NONE,WPP,N,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2100,961.85,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67611.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6381336317.Pdf,36,15.5,40.8,43,6381336317,4.295,3.5,MED to STK,2.65,4.32,4.27,Feather  Pinpoint  Internal Graining,75,45,1.01,57,61.8,,,,,54.19761904762,961.85,288.555
2373,79752,R,0.3,I,VS2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,BPP,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,954.47,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79752.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391069762.Pdf,34.5,14.5,41.2,43.5,6391069762,4.3,3.5,MED to STK,2.65,4.32,4.28,Crystal  Feather  Cloud,80,50,1.01,58,61.6,,,,,49.76473684211,954.47,286.341
2374,80067,R,0.31,I,VS2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,WXTL,WXTL,N,N,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,954.47,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80067.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393093660.Pdf,33,12.5,41,43.5,1393093660,4.395,4,MED to STK,2.62,4.41,4.38,Crystal,75,50,1.01,62,59.7,,,,,49.76473684211,954.47,295.8857
2375,70958,R,1.05,I,SI1,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,6000,4077.9,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70958.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70958,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2386439283.Pdf,35,15,41.4,44,2386439283,6.465,4,MED to STK,4.08,6.48,6.45,Feather  Crystal  Needle  Cloud  Natural,80,45,1,57,63.1,Pinpoints are not shown.,,,,32.035,4077.9,4281.795
2376,77476,R,0.37,D,VVS2,EX,VG,EX,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WPP,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2800,1434.16,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77476.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395289590.Pdf,33,13,41.2,43.5,6395289590,4.65,3.5,MED to STK,2.79,4.66,4.64,Pinpoint  Indented Natural  Cloud,75,50,1,60,60,,,,,48.78,1434.16,530.6392
