field_stock_refno,field_stock_location,field_stock_certno,field_stock_diamond_image,field_stock_videopath,field_stock_shape,field_stock_carat,field_stock_color,field_stock_clarity,field_stock_cut,field_stock_polish,field_stock_symmetry,field_stock_fluorescence,field_stock_diameter,field_stock_table,field_stock_depth,field_stock_certificate,field_stock_rap,field_stock_discount,field_stock_pr_pc,price__number,field_stock_bgm,field_stock_tabinc,field_stock_blackinc,field_stock_eyeclean,field_stock_parishicomments,field_stock_hacode,field_stock_weight,field_stock_girdle,field_stock_girdlecondition,field_stock_ca,field_stock_ch,field_stock_pa,field_stock_ph,field_stock_culet,field_stock_keytosymbols,field_stock_comments,field_stock_status1
234093,HK,6402740540,https:\/\/videop.co.in\/imaged\/T-37F-3301\/T-37F-3301.jpg,https:\/\/videop.co.in\/vision360.html?d=T-37F-3301\u0026zoomslide=1\u0026id=234093,RD,1.00,K,VS2,EX,EX,EX,MED,6.41-6.46*3.89,61.00,60.40,GIA,4300,-32.50,2902,2902.500000,null,-,-,1,null,NO,1.00,MED-STK,null,32.50,12.50,41.00,43.50,N,Crystal  Cloud  Needle  Natural,null,S
306496,HK,1398875764,https:\/\/videop.co.in\/imaged\/HKEX-444\/HKEX-444.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-444\u0026zoomslide=1\u0026id=306496,RD,1.00,H,SI2,EX,EX,EX,NONE,6.33-6.38*3.97,59.00,62.50,GIA,5600,-26.50,4116,4116.000000,null,-,-,0,null,NO,1.00,STK-,null,35.50,14.50,41.20,43.50,N,Feather  Cloud,null,S
234014,HK,6402683243,https:\/\/videop.co.in\/imaged\/T-33E-3301\/T-33E-3301.jpg,https:\/\/videop.co.in\/vision360.html?d=T-33E-3301\u0026zoomslide=1\u0026id=234014,RD,0.19,E,IF,EX,EX,EX,NONE,3.69-3.71*2.32,59.00,62.80,GIA,1300,11.50,1449,275.410000,null,-,-,0,null,NO,0.19,STK-,null,34.00,14.00,41.80,44.50,N,Minor Details of Polish,null,S
233082,HK,6401531618,https:\/\/videop.co.in\/imaged\/T-26E-6501\/T-26E-6501.jpg,https:\/\/videop.co.in\/vision360.html?d=T-26E-6501\u0026zoomslide=1\u0026id=233082,RD,1.03,G,VS2,EX,EX,EX,NONE,6.51-6.55*3.95,59.00,60.50,GIA,9000,-28.50,6435,6628.050000,null,-,-,0,null,NO,1.03,MED-STK,null,32.00,13.00,41.40,44.00,N,Crystal  Needle,null,S
234103,HK,2407683755,https:\/\/videop.co.in\/imaged\/T-42L-9200\/T-42L-9200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-42L-9200\u0026zoomslide=1\u0026id=234103,RD,1.00,L,VS1,EX,EX,EX,NONE,6.32-6.36*4,57.00,63.20,GIA,4000,-29.50,2820,2820.000000,null,-,-,0,null,NO,1.00,MED-STK,null,35.50,15.50,41.00,43.50,N,Crystal  Cloud,null,S
229143,HK,6392620460,https:\/\/videop.co.in\/imaged\/T-10G-37200\/T-10G-37200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-10G-37200\u0026zoomslide=1\u0026id=229143,RD,0.50,I,VS2,EX,EX,EX,FNT,5.05-5.08*3.13,59.00,61.80,GIA,3000,-32.50,2025,1012.500000,null,-,-,0,null,NO,0.50,STK-,null,34.00,14.00,41.20,43.50,N,Crystal  Feather  Cloud,null,S
28633,HK,2397559210,https:\/\/videop.co.in\/imaged\/HK-7126\/HK-7126.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7126\u0026zoomslide=1\u0026id=28633,RD,0.63,E,VVS1,EX,EX,EX,FNT,5.46-5.49*3.44,56.00,62.80,GIA,5000,-18.50,4075,2567.250000,null,null,null,null,null,null,0.63,MED-STK,Faceted,36.00,16.00,41.00,43.50,N,Pinpoint  Surface Graining,null,S
28634,HK,5396963157,https:\/\/videop.co.in\/imaged\/HK-7127\/HK-7127.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7127\u0026zoomslide=1\u0026id=28634,RD,0.61,F,VVS1,EX,EX,EX,NONE,5.49-5.5*3.34,55.00,60.80,GIA,4600,-9.50,4163,2539.430000,null,null,null,null,null,null,0.61,MED-,Faceted,34.00,15.00,40.60,42.50,N,Pinpoint,null,S
28622,HK,6402098229,https:\/\/videop.co.in\/imaged\/HK-7115\/HK-7115.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7115\u0026zoomslide=1\u0026id=28622,RD,0.36,F,IF,EX,EX,EX,NONE,4.59-4.6*2.82,60.00,61.40,GIA,2900,-25.50,2160,777.780000,null,null,null,null,null,null,0.36,MED-STK,Faceted,33.50,13.50,41.60,44.50,N,Minor Details of Polish,null,S
28629,HK,2387056639,https:\/\/videop.co.in\/imaged\/HK-7122\/HK-7122.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7122\u0026zoomslide=1\u0026id=28629,RD,0.37,E,VVS1,EX,EX,EX,NONE,4.58-4.58*2.88,54.00,62.90,GIA,2800,-23.50,2142,792.540000,null,null,null,null,null,null,0.37,STK-,Faceted,33.00,15.00,41.00,43.00,N,Pinpoint  Chip,null,S
28628,HK,2386998304,https:\/\/videop.co.in\/imaged\/HK-7121\/HK-7121.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7121\u0026zoomslide=1\u0026id=28628,RD,0.36,E,VVS1,EX,EX,EX,NONE,4.52-4.55*2.85,54.00,62.90,GIA,2800,-21.50,2198,791.280000,null,null,null,null,null,null,0.36,MED-STK,Faceted,33.50,15.00,41.20,43.50,N,Pinpoint,null,S
28632,HK,2215983564,https:\/\/videop.co.in\/imaged\/HK-7125\/HK-7125.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7125\u0026zoomslide=1\u0026id=28632,RD,0.50,E,VVS1,EX,EX,EX,NONE,5.08-5.09*3.13,57.00,61.50,GIA,5000,-30.50,3475,1737.500000,null,null,null,null,null,null,0.50,MED-STK,Faceted,36.00,15.50,40.60,42.50,N,Pinpoint  Feather,null,S
234541,HK,2407267628,https:\/\/videop.co.in\/imaged\/T-38H-4300\/T-38H-4300.jpg,https:\/\/videop.co.in\/vision360.html?d=T-38H-4300\u0026zoomslide=1\u0026id=234541,RD,0.50,H,VS1,EX,EX,EX,NONE,5.04-5.08*3.11,61.00,61.50,GIA,3800,-28.50,2717,1358.500000,null,-,-,0,-,NO,0.50,MED-STK,null,35.00,14.00,41.00,43.00,N,Needle  Feather  Pinpoint  Indented Natural,null,S
234638,HK,1403312885,https:\/\/videop.co.in\/imaged\/T-42H-5600\/T-42H-5600.jpg,https:\/\/videop.co.in\/vision360.html?d=T-42H-5600\u0026zoomslide=1\u0026id=234638,RD,1.00,J,VS2,EX,EX,EX,FNT,6.32-6.37*3.99,60.00,62.80,GIA,5300,-30.50,3683,3683.500000,null,-,-,0,VS2+ FNT+,NO,1.00,MED-STK,null,33.50,13.50,41.80,44.50,N,Crystal  Feather  Needle  Indented Natural  Natural,null,L
234702,HK,6401309390,https:\/\/videop.co.in\/imaged\/T-46D-11400\/T-46D-11400.jpg,https:\/\/videop.co.in\/vision360.html?d=T-46D-11400\u0026zoomslide=1\u0026id=234702,RD,0.60,H,VS1,EX,EX,EX,NONE,5.33-5.36*3.36,55.00,62.90,GIA,3800,-29.50,2679,1607.400000,null,-,-,0,-,NO,0.60,MED-STK,null,36.50,17.00,40.60,42.50,VSM,Crystal  Pinpoint,null,S
237048,HK,6411040398,https:\/\/videop.co.in\/imaged\/T-56G-10900\/T-56G-10900.jpg,https:\/\/videop.co.in\/vision360.html?d=T-56G-10900\u0026zoomslide=1\u0026id=237048,RD,1.50,K,VVS2,EX,EX,EX,NONE,7.22-7.27*4.58,55.00,63.20,GIA,6400,-30.50,4448,6672.000000,null,-,-,0,null,NO,1.50,MED-STK,null,36.50,17.00,40.60,43.00,VSM,Crystal  Feather  Pinpoint  Cloud  Indented Natural  Natural,null,S
224690,HK,6217655551,https:\/\/videop.co.in\/imaged\/S-123D-1700\/S-123D-1700.jpg,https:\/\/videop.co.in\/vision360.html?d=S-123D-1700\u0026zoomslide=1\u0026id=224690,HE,2.01,G,VS1,null,EX,VG,FNT,7.42-8.63*5.01,58.00,58.10,GIA,14000,-35.50,9030,18150.300000,null,-,-,0,null,NO,2.01,STK-VTK,null,42.20,16.40,37.80,35.10,N,Needle  Feather  Indented Natural,null,S
228063,HK,6392169336,https:\/\/videop.co.in\/imaged\/S-148I-10500\/S-148I-10500.jpg,https:\/\/videop.co.in\/vision360.html?d=S-148I-10500\u0026zoomslide=1\u0026id=228063,HE,1.20,H,VVS2,null,EX,VG,FNT,6.41-7.37*4.33,59.00,58.70,GIA,5700,-30.50,3961,4753.800000,null,-,-,0,null,NO,1.20,MED-THK,null,38.70,14.50,41.20,39.50,N,Cloud  Feather  Indented Natural,null,S
234960,HK,7401941467,https:\/\/videop.co.in\/imaged\/T-41C-2800\/T-41C-2800.jpg,https:\/\/videop.co.in\/vision360.html?d=T-41C-2800\u0026zoomslide=1\u0026id=234960,HE,1.01,G,VS2,null,EX,EX,MED,5.78-6.79*4.12,59.00,60.70,GIA,6100,-39.50,3690,3727.410000,null,-,-,0,null,NO,1.01,VTK-ETK,null,40.50,16.30,40.10,37.50,N,Crystal  Feather  Needle  Knot,null,S
228162,HK,6392282572,https:\/\/videop.co.in\/imaged\/T-2E-9300\/T-2E-9300.jpg,https:\/\/videop.co.in\/vision360.html?d=T-2E-9300\u0026zoomslide=1\u0026id=228162,HE,1.01,I,VVS2,null,EX,EX,MED,6.35-7.03*3.95,57.00,56.20,GIA,5000,-42.50,2875,2903.750000,null,-,-,0,null,NO,1.01,STK-VTK,null,36.30,14.00,39.70,37.40,N,Pinpoint  Cloud,null,S
231104,HK,7398545448,https:\/\/videop.co.in\/imaged\/T-23F-10800\/T-23F-10800.jpg,https:\/\/videop.co.in\/vision360.html?d=T-23F-10800\u0026zoomslide=1\u0026id=231104,HE,1.80,F,VS2,null,EX,VG,FNT,7.09-8.35*4.76,59.00,57.10,GIA,9800,-29.50,6909,12436.200000,null,-,-,0,null,NO,1.80,THK-ETK,null,39.80,15.50,36.60,35.50,N,Feather  Indented Natural  Natural,null,S
235272,HK,1407524023,https:\/\/videop.co.in\/imaged\/T-42K-8601\/T-42K-8601.jpg,https:\/\/videop.co.in\/vision360.html?d=T-42K-8601\u0026zoomslide=1\u0026id=235272,RD,1.00,K,SI1,EX,EX,EX,FNT,6.41-6.44*3.97,59.00,61.80,GIA,4000,-29.50,2820,2820.000000,null,-,-,1,-,NO,1.00,MED-STK,null,33.00,13.50,41.80,44.50,N,Feather  Cloud  Pinpoint,null,S
234868,HK,6405744460,https:\/\/videop.co.in\/imaged\/T-44H-10500\/T-44H-10500.jpg,https:\/\/videop.co.in\/vision360.html?d=T-44H-10500\u0026zoomslide=1\u0026id=234868,RD,1.00,K,VS2,EX,EX,EX,NONE,6.3-6.35*4.01,55.00,63.40,GIA,4300,-29.50,3031,3031.500000,null,-,-,1,K+,NO,1.00,MED-STK,null,36.50,17.00,40.60,43.00,N,Crystal  Needle  Natural,null,S
234922,HK,5406433390,https:\/\/videop.co.in\/imaged\/T-45J-15700\/T-45J-15700.jpg,https:\/\/videop.co.in\/vision360.html?d=T-45J-15700\u0026zoomslide=1\u0026id=234922,RD,1.00,K,SI1,EX,EX,EX,MED,6.32-6.36*4.03,56.00,63.50,GIA,4000,-29.50,2820,2820.000000,null,-,-,0,VS2,NO,1.00,MED-STK,null,36.50,16.50,41.00,43.50,N,Crystal  Cavity  Indented Natural  Knot  Natural,null,S
235115,HK,3405544519,https:\/\/videop.co.in\/imaged\/T-44G-9600\/T-44G-9600.jpg,https:\/\/videop.co.in\/vision360.html?d=T-44G-9600\u0026zoomslide=1\u0026id=235115,RD,1.00,K,VVS2,EX,EX,EX,NONE,6.33-6.37*4,59.00,63.00,GIA,4800,-29.50,3384,3384.000000,null,-,-,0,-,NO,1.00,MED-STK,null,33.50,13.50,41.80,44.50,N,Needle  Indented Natural  Feather  Pinpoint  Natural,null,S
221408,HK,6382032109,https:\/\/videop.co.in\/imaged\/S-88I-5900\/S-88I-5900.jpg,https:\/\/videop.co.in\/vision360.html?d=S-88I-5900\u0026zoomslide=1\u0026id=221408,HE,1.80,G,VS1,null,EX,EX,FNT,7.06-8.31*5,56.00,60.20,GIA,9800,-31.50,6713,12083.400000,null,-,-,0,null,NO,1.80,VTK-ETK,null,39.00,15.50,41.10,38.40,N,Crystal  Feather  Needle  Pinpoint,null,S
227127,HK,2211774915,https:\/\/videop.co.in\/imaged\/S-118G-2200\/S-118G-2200.jpg,https:\/\/videop.co.in\/vision360.html?d=S-118G-2200\u0026zoomslide=1\u0026id=227127,HE,1.01,G,VS1,null,VG,VG,NONE,5.88-6.91*4.04,58.00,58.40,GIA,6400,-30.50,4448,4492.480000,null,-,-,0,null,NO,1.01,STK-ETK,null,37.70,14.00,38.90,37.90,N,Crystal  Feather  Indented Natural  Needle  Natural,null,S
235581,HK,5403637773,https:\/\/videop.co.in\/imaged\/T-40G-3200\/T-40G-3200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-40G-3200\u0026zoomslide=1\u0026id=235581,HE,1.50,L,VVS2,null,EX,VG,NONE,6.7-7.7*4.71,56.00,61.20,GIA,3900,-32.50,2632,3948.750000,null,-,-,0,null,NO,1.50,VTK-ETK,null,37.90,15.70,38.80,38.50,N,Cloud  Needle,null,S
233695,HK,6402636952,https:\/\/videop.co.in\/imaged\/T-26E-8001\/T-26E-8001.jpg,https:\/\/videop.co.in\/vision360.html?d=T-26E-8001\u0026zoomslide=1\u0026id=233695,RD,0.19,F,VVS1,VG,EX,EX,NONE,3.68-3.7*2.28,59.00,61.80,GIA,1300,0.50,1306,248.240000,null,-,-,0,-,NO,0.19,MED-,null,36.00,15.00,41.20,43.50,N,Feather,null,S
234533,HK,2407758639,https:\/\/videop.co.in\/imaged\/T-36E-4001\/T-36E-4001.jpg,https:\/\/videop.co.in\/vision360.html?d=T-36E-4001\u0026zoomslide=1\u0026id=234533,RD,0.18,D,VVS1,EX,EX,VG,NONE,3.65-3.67*2.19,59.00,59.90,GIA,1300,23.50,1605,288.990000,null,-,-,0,-,NO,0.18,MED-STK,null,31.50,12.50,41.20,43.50,N,Pinpoint  Feather,null,S
234838,HK,6401887361,https:\/\/videop.co.in\/imaged\/T-33F-8401\/T-33F-8401.jpg,https:\/\/videop.co.in\/vision360.html?d=T-33F-8401\u0026zoomslide=1\u0026id=234838,RD,0.24,E,VVS1,EX,EX,EX,NONE,4.04-4.06*2.46,59.00,60.80,GIA,1550,11.50,1728,414.780000,null,-,-,0,null,NO,0.24,MED-STK,null,31.50,12.50,41.80,44.50,N,Pinpoint,null,S
235312,HK,1403584491,https:\/\/videop.co.in\/imaged\/T-42C-500\/T-42C-500.jpg,https:\/\/videop.co.in\/vision360.html?d=T-42C-500\u0026zoomslide=1\u0026id=235312,RD,1.00,E,VVS1,EX,EX,EX,FNT,6.34-6.38*3.99,59.00,62.80,GIA,13600,-37.50,8500,8500.000000,null,-,-,0,-,NO,1.00,MED-STK,null,33.50,13.50,41.80,44.50,N,Pinpoint  Feather  Indented Natural  Natural,null,S
28671,HK,6395887273,https:\/\/videop.co.in\/imaged\/HK-7153\/HK-7153.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7153\u0026zoomslide=1\u0026id=28671,RD,1.01,L,VVS2,EX,EX,EX,STR,6.4-6.43*3.99,60.00,62.20,GIA,4200,-38.50,2583,2608.830000,null,null,null,null,null,null,1.01,MED-STK,Faceted,34.00,13.50,41.80,44.50,N,Pinpoint  Indented Natural  Natural,Additional pinpoints  internal graining and surface graining are not shown.,S
28673,HK,7402094494,https:\/\/videop.co.in\/imaged\/HK-7155\/HK-7155.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7155\u0026zoomslide=1\u0026id=28673,RD,1.05,K,VVS2,EX,EX,EX,MED,6.52-6.56*4.01,60.00,61.30,GIA,4800,-32.50,3240,3402.000000,null,null,null,null,null,null,1.05,MED-STK,Faceted,33.00,13.00,41.60,44.50,N,Cloud  Needle  Feather  Indented Natural,null,S
28691,HK,6391794631,https:\/\/videop.co.in\/imaged\/HK-7173\/HK-7173.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7173\u0026zoomslide=1\u0026id=28691,RD,3.01,K,VVS2,EX,EX,EX,NONE,9.14-9.2*5.78,56.00,63.00,GIA,12800,-29.50,9024,27162.240000,null,null,null,null,null,null,3.01,MED-STK,Faceted,36.50,16.50,40.60,43.00,N,Feather,null,S
28663,HK,1409725112,https:\/\/videop.co.in\/imaged\/HK-7145\/HK-7145.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7145\u0026zoomslide=1\u0026id=28663,RD,1.50,D,VVS1,EX,EX,EX,MED,7.26-7.31*4.53,59.00,62.20,GIA,21500,-42.50,12362,18543.750000,null,null,null,null,null,null,1.50,MED-STK,Faceted,36.00,15.00,41.00,43.50,N,Feather,null,S
28666,HK,6395687217,https:\/\/videop.co.in\/imaged\/HK-7148\/HK-7148.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7148\u0026zoomslide=1\u0026id=28666,RD,1.01,L,VVS2,EX,EX,EX,NONE,6.53-6.55*3.88,60.00,59.30,GIA,4200,-29.50,2961,2990.610000,null,null,null,null,null,null,1.01,MED-STK,Faceted,33.00,13.00,40.80,43.00,N,Needle  Pinpoint  Cloud,Surface graining is not shown.,S
28662,HK,3385647475,https:\/\/videop.co.in\/imaged\/HK-7144\/HK-7144.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7144\u0026zoomslide=1\u0026id=28662,RD,1.50,D,VVS1,EX,EX,EX,FNT,7.25-7.3*4.58,56.00,62.90,GIA,21500,-34.50,14082,21123.750000,null,null,null,null,null,null,1.50,THN-STK,Faceted,36.50,16.50,40.80,43.00,N,Needle  Pinpoint  Indented Natural  Natural,Additional pinpoints are not shown.,S
28667,HK,6385535012,https:\/\/videop.co.in\/imaged\/HK-7149\/HK-7149.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7149\u0026zoomslide=1\u0026id=28667,RD,1.01,L,VVS2,EX,EX,EX,STR,6.47-6.49*3.9,61.00,60.20,GIA,4200,-40.50,2499,2523.990000,null,null,null,null,null,null,1.01,MED-STK,Faceted,33.50,13.00,40.80,43.00,N,Pinpoint,Additional pinpoints are not shown.,S
28669,HK,6392989712,https:\/\/videop.co.in\/imaged\/HK-7151\/HK-7151.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7151\u0026zoomslide=1\u0026id=28669,RD,1.01,K,VVS2,EX,EX,EX,STR,6.44-6.48*3.93,59.00,60.80,GIA,4800,-38.50,2952,2981.520000,null,null,null,null,null,null,1.01,STK-,Faceted,33.00,13.50,41.20,43.50,N,Pinpoint,null,S
28685,HK,7398977461,https:\/\/videop.co.in\/imaged\/HK-7167\/HK-7167.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7167\u0026zoomslide=1\u0026id=28685,RD,3.05,M,VVS2,EX,EX,EX,MED,9.19-9.24*5.77,57.00,62.60,GIA,8500,-30.50,5907,18017.880000,null,null,null,null,null,null,3.05,STK-,Faceted,35.50,15.50,40.80,43.00,N,Needle,Surface graining is not shown.,S
28735,HK,1176847322,https:\/\/videop.co.in\/imaged\/HK-7217\/HK-7217.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7217\u0026zoomslide=1\u0026id=28735,RD,2.01,D,VVS1,EX,EX,EX,FNT,8.15-8.19*4.98,56.00,60.90,GIA,31500,-35.50,20317,40838.180000,null,null,null,null,-,null,2.01,MED-STK,Faceted,32.00,13.50,41.40,44.00,N,Pinpoint  Feather,Internal graining is not shown. Surface graining is not shown.,S
28668,HK,2387759900,https:\/\/videop.co.in\/imaged\/HK-7150\/HK-7150.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7150\u0026zoomslide=1\u0026id=28668,RD,1.01,M,VVS2,EX,EX,EX,NONE,6.4-6.42*3.92,60.00,61.10,GIA,3700,-29.50,2608,2634.590000,null,null,null,null,null,null,1.01,MED-STK,Faceted,34.00,13.50,40.80,43.00,N,Needle  Feather,Pinpoints are not shown.,S
28675,HK,7396053303,https:\/\/videop.co.in\/imaged\/HK-7157\/HK-7157.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7157\u0026zoomslide=1\u0026id=28675,RD,1.01,M,VS1,VG,EX,VG,MED,6.26-6.32*4.04,55.00,64.20,GIA,3500,-40.50,2082,2103.330000,null,null,null,null,null,null,1.01,MED-THK,Faceted,38.50,18.00,40.20,42.00,N,null,An additional pinpoint is not shown. Internal graining is not shown.,S
28677,HK,6382961972,https:\/\/videop.co.in\/imaged\/HK-7159\/HK-7159.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7159\u0026zoomslide=1\u0026id=28677,RD,1.01,M,VVS2,EX,EX,EX,MED,6.44-6.47*3.93,61.00,60.80,GIA,3700,-32.50,2497,2522.480000,null,null,null,null,null,null,1.01,MED-STK,Faceted,33.00,13.00,41.40,44.00,N,Needle  Pinpoint,Surface graining is not shown.,S
28686,HK,3385833057,https:\/\/videop.co.in\/imaged\/HK-7168\/HK-7168.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7168\u0026zoomslide=1\u0026id=28686,RD,1.01,F,VVS1,EX,EX,EX,STR,6.38-6.42*4.01,57.00,62.70,GIA,12600,-42.50,7245,7317.450000,null,null,null,null,null,null,1.01,THN-STK,Faceted,34.50,15.00,41.40,44.00,N,Pinpoint,Additional pinpoints are not shown. Surface graining is not shown.,S
26300,HK,5376498456,https:\/\/videop.co.in\/imaged\/HK-5060\/HK-5060.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-5060\u0026zoomslide=1\u0026id=26300,RD,0.37,F,VVS1,EX,EX,EX,MED,4.54-4.58*2.88,56.00,63.20,GIA,2700,-25.50,2011,744.260000,null,null,null,null,null,null,0.37,MED-STK,Faceted,34.00,15.00,41.60,44.50,N,Pinpoint  Cloud,null,S
28144,HK,5212684097,https:\/\/videop.co.in\/imaged\/HK-6742\/HK-6742.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6742\u0026zoomslide=1\u0026id=28144,RD,0.83,F,VVS1,EX,EX,EX,MED,6.01-6.02*3.73,55.00,62.00,GIA,6000,-8.50,5490,4556.700000,null,null,null,null,null,null,0.83,MED-STK,Faceted,34.50,15.50,40.60,42.50,N,Pinpoint,null,S
226334,HK,2211778853,https:\/\/videop.co.in\/imaged\/S-137H-5001\/S-137H-5001.jpg,https:\/\/videop.co.in\/vision360.html?d=S-137H-5001\u0026zoomslide=1\u0026id=226334,RD,0.33,F,VVS1,EX,EX,EX,NONE,4.53-4.55*2.69,59.00,59.30,GIA,2700,-20.50,2146,708.350000,null,-,-,0,null,NO,0.33,THN-MED,null,31.50,12.50,41.00,43.50,N,Feather,null,S
228135,HK,2394244956,https:\/\/videop.co.in\/imaged\/T-4G-5001\/T-4G-5001.jpg,https:\/\/videop.co.in\/vision360.html?d=T-4G-5001\u0026zoomslide=1\u0026id=228135,RD,0.33,F,VVS1,EX,EX,EX,NONE,4.54-4.55*2.68,59.00,59.00,GIA,2700,-20.50,2146,708.350000,null,-,-,0,null,NO,0.33,THN-MED,null,32.00,13.00,41.00,43.50,N,Pinpoint,null,S
28664,HK,6391169899,https:\/\/videop.co.in\/imaged\/HK-7146\/HK-7146.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7146\u0026zoomslide=1\u0026id=28664,RD,1.50,E,VVS1,EX,EX,EX,MED,7.28-7.32*4.55,58.00,62.40,GIA,20000,-41.50,11700,17550.000000,null,null,null,null,null,null,1.50,MED-STK,Faceted,35.50,15.00,41.20,44.00,N,Pinpoint  Feather,Additional pinpoints are not shown.,S
28714,HK,7406969823,https:\/\/videop.co.in\/imaged\/HK-7196\/HK-7196.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7196\u0026zoomslide=1\u0026id=28714,RD,0.60,E,VVS1,EX,EX,EX,FNT,5.47-5.51*3.29,57.00,60.00,GIA,5000,-14.50,4275,2565.000000,null,null,null,null,null,null,0.60,MED-,Faceted,34.00,14.50,40.60,42.50,N,Pinpoint  Feather  Chip,null,S
28733,HK,2406928568,https:\/\/videop.co.in\/imaged\/HK-7215\/HK-7215.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7215\u0026zoomslide=1\u0026id=28733,RD,0.62,E,VVS1,EX,EX,EX,NONE,5.44-5.47*3.37,60.00,61.80,GIA,5000,-13.50,4325,2681.500000,null,null,null,null,null,null,0.62,MED-STK,Faceted,36.00,14.50,40.80,43.00,N,Feather,null,S
28719,HK,7401519268,https:\/\/videop.co.in\/imaged\/HK-7201\/HK-7201.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7201\u0026zoomslide=1\u0026id=28719,RD,0.65,E,VVS1,EX,EX,EX,NONE,5.48-5.52*3.44,59.00,62.50,GIA,5000,-17.50,4125,2681.250000,null,null,null,null,null,null,0.65,MED-STK,Faceted,35.50,14.50,41.20,43.50,N,Feather,null,S
28726,HK,6401501527,https:\/\/videop.co.in\/imaged\/HK-7208\/HK-7208.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7208\u0026zoomslide=1\u0026id=28726,RD,0.61,E,VVS1,EX,EX,EX,FNT,5.48-5.51*3.3,59.00,60.00,GIA,5000,-15.50,4225,2577.250000,null,null,null,null,null,null,0.61,MED-STK,Faceted,31.50,12.50,41.00,43.50,N,Feather,null,S
28723,HK,6401516812,https:\/\/videop.co.in\/imaged\/HK-7205\/HK-7205.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7205\u0026zoomslide=1\u0026id=28723,RD,0.52,D,VVS1,EX,EX,EX,NONE,5.22-5.25*3.12,61.00,59.60,GIA,5600,-32.50,3780,1965.600000,null,null,null,null,null,null,0.52,THN-STK,Faceted,33.00,13.00,41.20,43.50,N,Pinpoint,null,S
227063,HK,5211774881,https:\/\/videop.co.in\/imaged\/S-146G-11800\/S-146G-11800.jpg,https:\/\/videop.co.in\/vision360.html?d=S-146G-11800\u0026zoomslide=1\u0026id=227063,RD,1.00,J,VVS2,FR,VG,FR,STR,5.82-6*4.19,55.00,70.90,GIA,5800,-58.50,2407,2407.000000,null,-,-,0,null,NO,1.00,MED-ETK,null,41.50,20.00,40.60,43.00,VSM,Indented Natural  Feather  Pinpoint  Natural,null,S
235267,HK,2407524398,https:\/\/videop.co.in\/imaged\/T-45J-16300\/T-45J-16300.jpg,https:\/\/videop.co.in\/vision360.html?d=T-45J-16300\u0026zoomslide=1\u0026id=235267,RD,1.00,M,VS2,VG,EX,VG,FNT,6.24-6.32*3.95,56.00,62.90,GIA,3400,-38.50,2091,2091.000000,null,-,-,0,null,NO,1.00,MED-THK,null,36.00,16.00,39.80,41.50,N,Crystal  Needle  Indented Natural  Natural,null,S
28822,HK,2418056702,https:\/\/videop.co.in\/imaged\/HK-7304\/HK-7304.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7304\u0026zoomslide=1\u0026id=28822,RD,1.09,K,VS2,EX,EX,EX,FNT,6.52-6.56*4.11,55.00,62.90,GIA,4300,-34.50,2816,3069.990000,null,null,null,null,-,null,1.09,MED-STK,Faceted,36.50,16.50,40.60,43.00,N,Cloud  Twinning Wisp  Feather  Etch Channel,Additional clouds are not shown. Surface graining is not shown.,S
