field_stock_refno,field_stock_location,field_stock_certno,field_stock_diamond_image,field_stock_videopath,field_stock_shape,field_stock_carat,field_stock_color,field_stock_clarity,field_stock_cut,field_stock_polish,field_stock_symmetry,field_stock_fluorescence,field_stock_diameter,field_stock_table,field_stock_depth,field_stock_certificate,field_stock_rap,field_stock_discount,field_stock_pr_pc,price__number,field_stock_bgm,field_stock_tabinc,field_stock_blackinc,field_stock_eyeclean,field_stock_parishicomments,field_stock_hacode,field_stock_weight,field_stock_girdle,field_stock_girdlecondition,field_stock_ca,field_stock_ch,field_stock_pa,field_stock_ph,field_stock_culet,field_stock_keytosymbols,field_stock_comments,field_stock_status1
237676,India,2417476145,https:\/\/videop.co.in\/imaged\/T-59I-9500\/T-59I-9500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-59I-9500\u0026zoomslide=1\u0026id=237676,PE,1.20,F,VS1,null,EX,EX,MED,9.52-5.82*3.65,60.00,62.70,GIA,7100,-12.70,6198,7437.960000,null,-,-,0,F+,NO,1.20,STK-ETK,Faceted,33.10,12.50,40.40,43.90,N,Crystal  Needle,Pinpoints are not shown. Clouds are not shown.,S
235436,India,6415530167,https:\/\/videop.co.in\/imaged\/T-46E-29100\/T-46E-29100.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-46E-29100\u0026zoomslide=1\u0026id=235436,RD,0.50,J,VVS2,EX,EX,EX,NONE,5.04-5.07*3.15,60.00,62.40,GIA,2700,-26.70,1979,989.550000,null,-,-,0,-,NO,0.50,MED-STK,Faceted,33.50,13.50,41.80,44.50,N,Pinpoint  Manufacturing Remnant,null,S
234971,India,6415519689,https:\/\/videop.co.in\/imaged\/T-44I-12700\/T-44I-12700.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-44I-12700\u0026zoomslide=1\u0026id=234971,HE,0.70,I,VVS2,null,EX,EX,NONE,5.38-6.19*3.59,60.00,58.00,GIA,3100,-12.70,2706,1894.410000,null,-,-,0,-,NO,0.70,STK-ETK,Faceted,34.70,12.00,41.00,40.90,N,Feather,null,S
236332,India,6412363600,https:\/\/videop.co.in\/imaged\/T-49F-37400\/T-49F-37400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-49F-37400\u0026zoomslide=1\u0026id=236332,RD,0.55,L,IF,EX,EX,EX,FNT,5.22-5.24*3.24,58.00,62.00,GIA,2100,-30.70,1455,800.420000,null,-,-,0,-,NO,0.55,STK-,Faceted,36.00,15.00,40.60,43.00,N,Minor Details of Polish,null,S
237037,India,6412073275,https:\/\/videop.co.in\/imaged\/T-56E-4800\/T-56E-4800.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-56E-4800\u0026zoomslide=1\u0026id=237037,RD,1.80,H,VVS2,EX,EX,EX,NONE,7.82-7.87*4.77,56.00,60.80,GIA,11800,-6.70,11009,19816.920000,null,-,-,0,H+ INSPECTION ADVISABLE,NO,1.80,MED-,Faceted,34.00,15.00,40.60,42.50,N,Pinpoint  Natural,Additional pinpoints are not shown.,S
235110,India,502163576,https:\/\/videop.co.in\/imaged\/T-42G-4001\/T-42G-4001.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-42G-4001\u0026zoomslide=1\u0026id=235110,RD,1.20,I,VVS1,EX,EX,EX,NONE,6.85-6.9*4.17,61.00,60.60,IGI,7700,-37.70,4797,5756.520000,null,-,-,0,H,NO,1.20,-,25,31.90,12.50,41.70,44.50,PO,null,N\/A,S
306950,India,1398587213,https:\/\/videop.co.in\/imaged\/P-22-475\/P-22-475.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-475\u0026zoomslide=1\u0026id=306950,RD,0.35,I,SI1,EX,EX,EX,NONE,4.52-4.53*2.79,59.00,61.70,GIA,1600,-20.70,1268,444.080000,null,-,-,0,-,NN,0.35,MED-STK,Faceted,34.00,13.50,41.40,44.00,N,Feather,null,S
306966,India,6402651793,https:\/\/videop.co.in\/imaged\/P-22-490\/P-22-490.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-490\u0026zoomslide=1\u0026id=306966,RD,1.50,I,VS1,VG,EX,VG,FNT,7.05-7.16*4.59,57.00,64.70,GIA,9600,-32.70,6460,9691.200000,null,-,-,0,-,NN,1.50,THN-THK,Faceted,37.00,16.00,40.60,43.00,N,Indented Natural  Pinpoint  Natural,Additional pinpoints are not shown.,S
306967,India,5211761157,https:\/\/videop.co.in\/imaged\/P-22-491\/P-22-491.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-491\u0026zoomslide=1\u0026id=306967,RD,1.61,J,SI1,EX,EX,EX,NONE,7.44-7.49*4.64,60.00,62.20,GIA,6800,-16.70,5664,9119.680000,null,-,-,0,-,NN,1.61,MED-STK,Faceted,35.50,14.50,41.20,43.50,N,Crystal  Needle,Clarity grade is based on clouds that are not shown.,S
235065,India,3415551381,https:\/\/videop.co.in\/imaged\/T-42J-7400\/T-42J-7400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-42J-7400\u0026zoomslide=1\u0026id=235065,RD,1.00,K,VVS2,EX,EX,EX,NONE,6.37-6.42*3.96,59.00,62.00,GIA,4900,-25.70,3640,3640.700000,null,-,-,0,-,NO,1.00,MED-STK,Faceted,32.50,13.00,41.80,44.50,N,Cloud  Needle,Additional clouds are not shown.,L
233736,India,2418536391,https:\/\/videop.co.in\/imaged\/T-41A-100\/T-41A-100.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-41A-100\u0026zoomslide=1\u0026id=233736,PE,1.20,I,VVS1,null,EX,VG,FNT,9.55-5.97*3.33,57.00,55.70,GIA,5300,-14.70,4520,5425.080000,null,-,-,0,H-,NO,1.20,STK-ETK,Faceted,31.80,13.00,36.50,35.50,N,Pinpoint  Cloud  Feather,Additional clouds are not shown. Additional pinpoints are not shown.,S
235187,India,6415542129,https:\/\/videop.co.in\/imaged\/T-42J-7800\/T-42J-7800.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-42J-7800\u0026zoomslide=1\u0026id=235187,RD,1.00,K,VS1,EX,EX,EX,NONE,6.39-6.43*3.98,59.00,62.10,GIA,4600,-24.70,3463,3463.800000,null,-,-,0,-,NO,1.00,MED-STK,Faceted,32.50,13.00,41.80,44.50,N,Feather  Pinpoint,null,L
306993,India,2416043208,https:\/\/videop.co.in\/imaged\/P-22-509\/P-22-509.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-509\u0026zoomslide=1\u0026id=306993,RD,0.50,I,IF,EX,EX,EX,NONE,5.03-5.07*3.13,61.00,62.00,GIA,3500,-27.70,2530,1265.250000,null,-,-,0,-,NN,0.50,THN-STK,Faceted,34.50,13.50,41.40,44.00,N,Minor Details of Polish,null,S
306987,India,3395899386,https:\/\/videop.co.in\/imaged\/P-22-503\/P-22-503.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-503\u0026zoomslide=1\u0026id=306987,RD,0.48,E,VVS1,EX,EX,EX,MED,5-5.03*3.13,57.00,62.50,GIA,3300,-14.70,2814,1351.150000,null,-,-,0,-,NN,0.48,MED-STK,Faceted,36.50,16.00,40.80,43.00,N,Pinpoint,null,S
236942,India,7416473575,https:\/\/videop.co.in\/imaged\/T-58G-2100\/T-58G-2100.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-58G-2100\u0026zoomslide=1\u0026id=236942,RD,2.30,J,VS1,EX,EX,EX,FNT,8.37-8.43*5.25,56.00,62.50,GIA,10700,-19.70,8592,19761.830000,null,-,-,0,NONE,NO,2.30,MED-STK,Faceted,36.50,16.50,40.60,43.00,N,Cloud  Crystal  Knot  Needle,Additional clouds are not shown. Pinpoints are not shown.,S
306571,India,1216781961,https:\/\/videop.co.in\/imaged\/P-22-272\/P-22-272.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-272\u0026zoomslide=1\u0026id=306571,RD,2.51,E,VVS2,EX,EX,EX,MED,8.61-8.67*5.42,59.00,62.70,GIA,25000,-32.70,16825,42230.750000,null,-,-,0,-,NO,2.51,MED-STK,Faceted,34.50,14.00,41.80,44.50,N,Pinpoint  Feather  Indented Natural  Natural,Additional pinpoints are not shown.,S
306988,India,6412003302,https:\/\/videop.co.in\/imaged\/P-22-504\/P-22-504.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-504\u0026zoomslide=1\u0026id=306988,RD,1.50,F,VS2,EX,EX,EX,NONE,7.23-7.28*4.55,58.00,62.70,GIA,13000,-18.70,10569,15853.500000,null,-,-,0,-,NN,1.50,MED-STK,Faceted,36.50,16.00,41.00,43.00,N,Feather  Needle  Pinpoint  Indented Natural  Natural,null,S
306996,India,6402786633,https:\/\/videop.co.in\/imaged\/P-22-512\/P-22-512.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-512\u0026zoomslide=1\u0026id=306996,RD,1.00,G,I1,EX,EX,EX,FNT,6.41-6.44*3.95,56.00,61.50,GIA,4100,-20.70,3251,3251.300000,null,-,-,1,-,NN,1.00,MED-STK,Faceted,34.50,15.00,40.60,43.00,N,Crystal  Feather  Twinning Wisp,Additional twinning wisps  clouds  pinpoints and surface graining are not shown.,S
306984,India,2416147443,https:\/\/videop.co.in\/imaged\/P-22-500\/P-22-500.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-500\u0026zoomslide=1\u0026id=306984,RD,0.50,J,VS2,EX,EX,EX,NONE,5.12-5.14*3.09,60.00,60.10,GIA,2400,-25.70,1783,891.600000,null,-,-,0,-,NN,0.50,MED-STK,Faceted,33.00,13.00,40.80,43.00,N,Feather,null,S
307050,India,6385964735,https:\/\/videop.co.in\/imaged\/P-22-515\/P-22-515.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-515\u0026zoomslide=1\u0026id=307050,RD,1.23,E,VS1,EX,EX,EX,FNT,6.8-6.84*4.27,56.00,62.60,GIA,11600,-30.70,8038,9887.720000,null,-,-,0,-,NN,1.23,MED-STK,Faceted,36.50,16.50,40.60,42.50,N,Crystal  Pinpoint  Indented Natural  Natural,Additional pinpoints are not shown.,S
237744,HK,2416479126,https:\/\/videop.co.in\/imaged\/T-59H-7000\/T-59H-7000.jpg,https:\/\/videop.co.in\/vision360.html?d=T-59H-7000\u0026zoomslide=1\u0026id=237744,RD,1.03,H,SI1,EX,EX,EX,NONE,6.47-6.49*4.01,57.00,61.90,GIA,6900,-27.50,5002,5152.580000,null,-,-,1,-,NO,1.03,STK-,null,32.50,13.50,41.40,44.00,N,Cloud  Crystal  Feather  Needle,null,L
306850,HK,6412059679,https:\/\/videop.co.in\/imaged\/P-22-420\/P-22-420.jpg,https:\/\/videop.co.in\/vision360.html?d=P-22-420\u0026zoomslide=1\u0026id=306850,RD,1.06,L,SI1,EX,EX,EX,NONE,6.5-6.53*4.06,57.00,62.40,GIA,3600,-25.50,2682,2842.920000,null,-,-,0,-,NN,1.06,MED-STK,null,36.50,16.00,40.80,43.00,N,Cloud  Feather  Crystal  Needle,null,L
237677,HK,6412480121,https:\/\/videop.co.in\/imaged\/T-59E-3700\/T-59E-3700.jpg,https:\/\/videop.co.in\/vision360.html?d=T-59E-3700\u0026zoomslide=1\u0026id=237677,RD,1.20,H,VS1,EX,EX,EX,FNT,6.72-6.76*4.25,55.00,63.10,GIA,8800,-27.50,6380,7656.000000,null,-,-,0,-,NO,1.20,MED-STK,null,36.50,17.00,40.60,42.50,N,Cloud  Feather  Pinpoint  Needle  Natural,null,L
238402,HK,7416572683,https:\/\/videop.co.in\/imaged\/T-65E-600\/T-65E-600.jpg,https:\/\/videop.co.in\/vision360.html?d=T-65E-600\u0026zoomslide=1\u0026id=238402,RD,1.20,E,VVS2,EX,EX,EX,NONE,6.74-6.77*4.25,56.00,63.00,GIA,12800,-24.50,9664,11596.800000,null,-,-,0,-,NO,1.20,MED-STK,null,36.50,16.00,41.00,43.50,N,Needle  Pinpoint,null,L
306375,India,2384656462,https:\/\/videop.co.in\/imaged\/P-22-154\/P-22-154.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-154\u0026zoomslide=1\u0026id=306375,RD,1.55,J,VVS2,EX,EX,EX,NONE,7.3-7.35*4.58,59.00,62.60,GIA,8200,-19.70,6584,10206.130000,null,-,-,0,-,NO,1.55,STK-,Faceted,36.00,15.00,41.00,43.50,N,Cloud  Feather,null,S
235073,India,2406524540,https:\/\/videop.co.in\/imaged\/T-45H-10700\/T-45H-10700.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-45H-10700\u0026zoomslide=1\u0026id=235073,RD,1.00,I,VS2,VG,VG,GD,FNT,6.12-6.21*4.03,55.00,65.40,GIA,6700,-45.70,3638,3638.100000,null,-,-,0,-,NO,1.00,MED-THK,Faceted,38.00,18.00,39.80,41.50,N,Crystal  Feather  Indented Natural  Extra Facet,Clouds are not shown. Pinpoints are not shown.,S
233532,India,2407106913,https:\/\/videop.co.in\/imaged\/T-41E-7900\/T-41E-7900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-41E-7900\u0026zoomslide=1\u0026id=233532,OV,0.70,D,VVS1,null,EX,VG,NONE,7.61-4.8*2.81,60.00,58.60,GIA,5100,-28.70,3636,2545.410000,null,-,-,0,-,NO,0.70,THN-VTK,Faceted,41.20,18.00,35.30,36.10,N,Feather,null,S
235030,India,6405542439,https:\/\/videop.co.in\/imaged\/T-45K-17800\/T-45K-17800.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-45K-17800\u0026zoomslide=1\u0026id=235030,RD,1.00,I,VS1,VG,EX,EX,STR,6.23-6.27*4,56.00,64.00,GIA,7000,-43.70,3941,3941.000000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,38.50,17.50,39.80,41.50,N,Crystal  Indented Natural  Natural,null,S
233979,India,2406165097,https:\/\/videop.co.in\/imaged\/T-26J-19600\/T-26J-19600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-26J-19600\u0026zoomslide=1\u0026id=233979,RD,0.51,H,IF,EX,EX,EX,FNT,5.08-5.12*3.18,57.00,62.40,GIA,4100,-40.70,2431,1239.960000,BR1,-,-,0,-,NO,0.51,THN-STK,Faceted,36.50,16.00,40.60,43.00,N,Minor Details of Polish,null,S
235001,India,1403835829,https:\/\/videop.co.in\/imaged\/T-42H-5000\/T-42H-5000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-42H-5000\u0026zoomslide=1\u0026id=235001,RD,1.20,F,VS2,EX,EX,EX,STR,6.74-6.77*4.25,60.00,62.90,GIA,9800,-35.70,6301,7561.680000,null,-,-,0,-,NO,1.20,STK-,Faceted,34.00,13.50,41.80,44.50,N,Crystal  Feather  Natural,Pinpoints are not shown.,S
236906,India,3405997639,https:\/\/videop.co.in\/imaged\/T-56F-8500\/T-56F-8500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-56F-8500\u0026zoomslide=1\u0026id=236906,RD,1.20,E,VS1,EX,EX,EX,MED,6.74-6.78*4.23,56.00,62.60,GIA,11600,-38.70,7110,8532.960000,null,-,-,0,-,NO,1.20,MED-STK,Faceted,36.50,16.50,40.60,42.50,N,Crystal  Feather  Pinpoint,Additional pinpoints are not shown.,S
235939,India,2406786582,https:\/\/videop.co.in\/imaged\/T-52H-8000\/T-52H-8000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-52H-8000\u0026zoomslide=1\u0026id=235939,OV,1.01,K,VVS2,null,VG,VG,FNT,7.44-5.14*3.51,57.00,68.30,GIA,3400,-46.70,1812,1830.320000,null,-,-,0,-,NO,1.01,VTK-ETK,Faceted,44.40,20.20,36.60,36.80,N,Needle,Clouds are not shown. Pinpoints are not shown.,S
236285,India,1417349148,https:\/\/videop.co.in\/imaged\/T-55J-5700\/T-55J-5700.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-55J-5700\u0026zoomslide=1\u0026id=236285,OV,1.01,E,VS2,null,EX,EX,FNT,8.12-5.01*3.4,60.00,67.80,GIA,6800,-42.70,3896,3935.360000,null,-,-,0,-,NO,1.01,VTK-ETK,Faceted,44.20,19.00,36.50,38.90,N,Cloud  Crystal  Knot  Needle  Indented Natural,Additional clouds are not shown. Pinpoints are not shown.,S
236339,India,502166430,https:\/\/videop.co.in\/imaged\/T-46E-21800\/T-46E-21800.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-46E-21800\u0026zoomslide=1\u0026id=236339,RD,0.70,H,VVS2,VG,EX,VG,NONE,5.45-5.52*3.58,58.50,64.90,IGI,4800,-45.70,2606,1824.480000,null,-,-,0,-,NO,0.70,-,24,36.50,15.50,41.30,44.00,PO,null,N\/A,S
306319,India,502186974,https:\/\/videop.co.in\/imaged\/P-22-98\/P-22-98.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-98\u0026zoomslide=1\u0026id=306319,RD,0.50,G,IF,EX,EX,EX,NONE,5.12-5.15*3.06,60.50,59.60,IGI,4400,-34.70,2873,1436.600000,null,-,-,0,-,NO,0.50,-,25,32.60,12.50,40.80,43.00,PO,null,N\/A,S
233183,India,7416633215,https:\/\/videop.co.in\/imaged\/T-26J-19200\/T-26J-19200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-26J-19200\u0026zoomslide=1\u0026id=233183,RD,1.00,E,SI1,VG,VG,VG,NONE,6.18-6.25*4.01,55.00,64.50,GIA,8300,-42.70,4755,4755.900000,null,-,-,1,-,NO,1.00,ETN-THK,Faceted,38.50,18.00,39.80,41.50,N,Crystal  Feather  Cavity  Cloud  Indented Natural  Needle  Natural,Additional clouds are not shown. Pinpoints are not shown.,L
306428,India,6415472570,https:\/\/videop.co.in\/imaged\/P-22-201\/P-22-201.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-201\u0026zoomslide=1\u0026id=306428,RD,0.71,H,VS1,EX,EX,EX,NONE,5.65-5.68*3.58,56.00,63.20,GIA,4700,-26.70,3445,2446.020000,null,-,-,0,G VVS2 INSPECTION ADVISABLE,NO,0.71,MED-STK,Faceted,36.50,16.50,41.00,43.50,N,Crystal  Cloud,null,L
234142,India,2417519931,https:\/\/videop.co.in\/imaged\/T-41D-3900\/T-41D-3900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-41D-3900\u0026zoomslide=1\u0026id=234142,OV,0.99,G,SI1,null,VG,VG,NONE,7.73-5.53*3.44,59.00,62.20,GIA,4500,-21.70,3523,3488.270000,null,-,-,0,-,NO,0.99,THK-ETK,Faceted,39.90,17.80,37.40,37.60,N,Feather  Crystal,null,L
237110,India,6412485580,https:\/\/videop.co.in\/imaged\/T-58H-2501\/T-58H-2501.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-58H-2501\u0026zoomslide=1\u0026id=237110,EM,1.80,K,VS2,null,EX,EX,NONE,8.55-5.89*3.98,64.00,67.50,GIA,4600,-8.70,4199,7559.640000,null,-,-,0,J-,NO,1.80,THN-MED,null,34.30,10.60,55.80,54.90,N,Feather  Needle  Cloud  Pinpoint,Additional pinpoints are not shown. Additional clouds are not shown.,L
234459,India,6415615330,https:\/\/videop.co.in\/imaged\/T-37C-701\/T-37C-701.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-37C-701\u0026zoomslide=1\u0026id=234459,RD,0.80,D,VS2,EX,EX,VG,STR,5.94-5.98*3.63,61.00,60.90,GIA,5500,-41.70,3206,2565.200000,null,-,-,0,-,NO,0.80,MED-STK,Faceted,32.50,12.50,41.40,44.00,N,Etch Channel  Crystal,null,L
237596,India,6411646593,https:\/\/videop.co.in\/imaged\/T-61B-200\/T-61B-200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-61B-200\u0026zoomslide=1\u0026id=237596,RD,2.01,I,VS2,EX,EX,EX,NONE,7.97-8.02*5.06,57.00,63.30,GIA,12200,-18.70,9918,19936.390000,null,-,-,0,VS1-,NO,2.01,MED-STK,Faceted,36.50,16.00,41.00,43.50,N,Crystal  Needle  Natural,Pinpoints are not shown.,S
236554,India,6412676928,https:\/\/videop.co.in\/imaged\/T-51F-3301\/T-51F-3301.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-51F-3301\u0026zoomslide=1\u0026id=236554,RD,1.00,H,VS1,VG,EX,VG,NONE,6.32-6.41*3.9,65.00,61.20,GIA,8800,-34.70,5746,5746.400000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,32.50,11.00,41.60,44.50,N,Cloud  Feather  Needle  Natural,Additional clouds are not shown.,L
235313,India,6412676435,https:\/\/videop.co.in\/imaged\/T-42H-5500\/T-42H-5500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-42H-5500\u0026zoomslide=1\u0026id=235313,RD,1.00,H,VS2,EX,EX,VG,NONE,6.29-6.37*3.91,59.00,61.80,GIA,8300,-34.70,5419,5419.900000,null,-,-,0,-,NO,1.00,STK-,Faceted,36.00,15.00,40.60,42.50,SML,Crystal  Feather  Needle  Natural,Pinpoints are not shown.,L
237793,India,6411635015,https:\/\/videop.co.in\/imaged\/T-61L-13000\/T-61L-13000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-61L-13000\u0026zoomslide=1\u0026id=237793,RD,1.00,J,VS1,VG,VG,VG,FNT,6.12-6.23*4.02,57.00,65.10,GIA,5700,-35.70,3665,3665.100000,null,-,-,0,-,NO,1.00,THK-,Faceted,38.00,17.00,40.20,42.50,N,Feather  Pinpoint  Natural,Additional pinpoints are not shown.,S
237832,India,1419634944,https:\/\/videop.co.in\/imaged\/T-65G-1600\/T-65G-1600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-65G-1600\u0026zoomslide=1\u0026id=237832,RD,1.00,E,SI1,VG,EX,VG,FNT,6.15-6.23*4.04,56.00,65.20,GIA,8300,-43.70,4672,4672.900000,null,-,-,0,-,NO,1.00,THN-THK,Faceted,38.50,18.00,40.20,42.50,N,Crystal  Indented Natural  Pinpoint  Natural,A cloud is not shown. Additional pinpoints are not shown.,L
235297,India,210000221936,https:\/\/videop.co.in\/imaged\/T-44H-11300\/T-44H-11300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-44H-11300\u0026zoomslide=1\u0026id=235297,RD,0.55,G,VS1,EX,EX,EX,NONE,5.27-5.3*3.19,59.00,60.30,HRD,4000,-33.70,2652,1458.600000,null,-,-,0,-,NO,0.55,STK-,medium 4.0 % faceted,32.00,13.00,41.00,43.50,PO,null,null,S
237645,India,3415619864,https:\/\/videop.co.in\/imaged\/T-57G-19500\/T-57G-19500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-57G-19500\u0026zoomslide=1\u0026id=237645,RD,0.50,I,SI1,EX,EX,EX,NONE,5.09-5.12*3.11,60.00,60.90,GIA,2600,-24.70,1957,978.900000,null,-,-,0,INSPECTION ADVISABLE,NO,0.50,MED-STK,Faceted,32.50,12.50,41.40,44.00,N,Feather,null,S
237829,India,6411634194,https:\/\/videop.co.in\/imaged\/T-59H-9100\/T-59H-9100.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-59H-9100\u0026zoomslide=1\u0026id=237829,RD,1.00,H,VS2,GD,VG,GD,FNT,6.11-6.22*3.93,56.00,63.70,GIA,8300,-53.70,3842,3842.900000,null,-,-,0,-,NO,1.00,THK-VTK,Faceted,36.50,16.50,38.80,40.00,N,Crystal  Feather  Needle  Natural  Extra Facet,Pinpoints are not shown.,S
237804,India,2417637136,https:\/\/videop.co.in\/imaged\/T-59I-10801\/T-59I-10801.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-59I-10801\u0026zoomslide=1\u0026id=237804,OV,0.60,I,VVS1,null,EX,VG,NONE,6.72-4.8*2.8,62.00,58.20,GIA,2500,-25.70,1857,1114.500000,null,-,-,0,-,NO,0.60,THK-ETK,Faceted,30.80,10.70,38.00,40.40,N,Cloud  Pinpoint  Feather,null,S
237835,India,6412624555,https:\/\/videop.co.in\/imaged\/T-61J-9601\/T-61J-9601.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-61J-9601\u0026zoomslide=1\u0026id=237835,RD,0.50,G,VS2,EX,EX,EX,NONE,5.16-5.18*3.06,60.00,59.10,GIA,3800,-27.70,2747,1373.700000,null,-,-,0,-,NO,0.50,MED-STK,Faceted,32.00,12.50,40.80,43.00,N,Cloud  Crystal,null,L
237810,India,7416634930,https:\/\/videop.co.in\/imaged\/T-63A-3700\/T-63A-3700.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-63A-3700\u0026zoomslide=1\u0026id=237810,RD,1.00,I,VS1,EX,VG,VG,NONE,6.27-6.34*3.93,59.00,62.30,GIA,7000,-32.70,4711,4711.000000,null,-,-,0,-,NO,1.00,MED-STK,Faceted,36.50,15.50,40.60,42.50,VSM,Crystal  Feather  Needle  Indented Natural  Pinpoint  Natural,null,S
237784,India,7418634846,https:\/\/videop.co.in\/imaged\/T-59H-8000\/T-59H-8000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-59H-8000\u0026zoomslide=1\u0026id=237784,RD,1.00,H,VS2,VG,VG,GD,NONE,6.26-6.35*3.97,52.00,63.00,GIA,8300,-44.70,4589,4589.900000,null,-,-,0,-,NO,1.00,MED-THK,Faceted,36.00,17.00,39.80,41.50,N,Feather  Cavity  Needle  Cloud  Pinpoint  Natural,Additional clouds  additional pinpoints and surface graining are not shown.,S
237831,India,2417624500,https:\/\/videop.co.in\/imaged\/T-62A-9300\/T-62A-9300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-62A-9300\u0026zoomslide=1\u0026id=237831,RD,0.50,F,VS2,EX,EX,EX,NONE,5.04-5.08*3.16,59.00,62.40,GIA,3900,-24.70,2936,1468.350000,null,-,-,0,-,NO,0.50,STK-,Faceted,34.00,14.00,41.60,44.50,N,Feather,null,L
306678,India,502165396,https:\/\/videop.co.in\/imaged\/P-22-318\/P-22-318.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-318\u0026zoomslide=1\u0026id=306678,RD,0.50,G,IF,EX,EX,EX,NONE,5.05-5.09*3.19,56.00,62.80,IGI,4400,-34.70,2873,1436.600000,null,-,-,0,-,NN,0.50,-,25,36.00,16.00,41.20,43.50,PO,null,N\/A,S
237803,India,6411644796,https:\/\/videop.co.in\/imaged\/T-56J-21301\/T-56J-21301.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-56J-21301\u0026zoomslide=1\u0026id=237803,OV,0.70,H,SI2,null,VG,VG,STR,7.17-4.97*2.7,65.00,54.40,GIA,2600,-37.70,1619,1133.860000,null,-,-,1,-,NO,0.70,THN-ETK,Faceted,33.90,12.30,34.10,33.30,N,Twinning Wisp  Feather,null,S
237822,India,2417624723,https:\/\/videop.co.in\/imaged\/T-59K-13900\/T-59K-13900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-59K-13900\u0026zoomslide=1\u0026id=237822,RD,0.70,F,VS2,EX,EX,EX,MED,5.63-5.66*3.52,57.00,62.40,GIA,5000,-38.70,3065,2145.500000,null,-,-,0,-,NO,0.70,THN-STK,Faceted,36.00,15.50,40.60,43.00,N,Feather  Crystal  Cloud  Cavity,null,S
236266,India,502188930,https:\/\/videop.co.in\/imaged\/T-46E-29400\/T-46E-29400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-46E-29400\u0026zoomslide=1\u0026id=236266,RD,0.50,G,VVS1,EX,EX,EX,NONE,5.03-5.07*3.14,58.00,62.30,IGI,4200,-35.70,2700,1350.300000,null,-,-,0,F INSPECTION ADVISABLE,NO,0.50,-,25,34.40,14.50,41.00,43.00,PO,null,null,S
306679,India,502165397,https:\/\/videop.co.in\/imaged\/P-22-319\/P-22-319.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-319\u0026zoomslide=1\u0026id=306679,RD,0.70,G,VVS2,EX,EX,EX,NONE,5.65-5.67*3.56,58.00,62.80,IGI,5200,-36.70,3291,2304.120000,null,-,-,0,-,NN,0.70,-,7,34.60,14.50,41.70,44.50,PO,null,N\/A,S
