REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
2387334370,A,INDIA,D-1313,ROUND,0.610,I,VVS1,EX,EX,EX,NON,GIA,5.46,5.44,3.32,61.00,58.00,-25.500,3400.00,2074.00,2533.00,1545.13,34.00,14.50,40.60,42.50,5.46-5.44*3.32,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 2387334370,,,,,,4.00,,GD,,N,,,Pinpoint,21-05-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1313,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1313/D-1313.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1313/2387334370.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1313/2387334370.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1313/D-1313_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1313/D-1313_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1313/D-1313_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1313/D-1313_AR.jpg
6385392676,A,INDIA,93360,ROUND,0.600,I,VVS1,EX,EX,EX,MED,GIA,5.42,5.38,3.34,61.80,60.00,-29.000,3400.00,2040.00,2414.00,1448.40,32.00,13.00,41.80,44.50,5.42-5.38*3.34,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 6385392676,,,,,YES,4.50,N,GD,,N,,,Pinpoint,06-05-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=93360,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93360/93360.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93360/6385392676.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93360/6385392676.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93360/93360_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93360/93360_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93360/93360_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93360/93360_AR.jpg
5393040394,A,INDIA,94535,ROUND,0.600,H,IF,EX,EX,EX,NON,GIA,5.44,5.39,3.30,61.00,62.00,-31.000,4100.00,2460.00,2829.00,1697.40,34.50,13.00,41.40,44.00,5.44-5.39*3.30,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 5393040394,,,,,YES,3.50,N,GD,,N,,,Minor Details of Polish,14-06-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=94535,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94535/94535.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94535/5393040394.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94535/5393040394.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94535/94535_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94535/94535_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94535/94535_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/94535/94535_AR.jpg
7388664573,A,INDIA,KST-7072,ROUND,0.600,D,VVS2,EX,EX,EX,MED,GIA,5.36,5.33,3.39,63.40,57.00,-46.000,5000.00,3000.00,2700.00,1620.00,36.50,16.00,41.20,43.50,5.36-5.33*3.39,NONE,3EX,NON,MED to STK,-,-,-,-,ML-0,,,GIA 7388664573,,,,,,3.50,-,GD,,IN,,,Indented Natural Pinpoint,12-05-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-7072,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7072/KST-7072.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7072/7388664573.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7072/7388664573.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7072/KST-7072_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7072/KST-7072_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7072/KST-7072_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7072/KST-7072_AR.jpg
1409002565,A,INDIA,95104,ROUND,0.630,H,VVS1,EX,EX,EX,NON,GIA,5.48,5.46,3.41,62.30,59.00,-27.000,4000.00,2520.00,2920.00,1839.60,33.00,13.50,41.80,44.50,5.48-5.46*3.41,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 1409002565,,,,,YES,4.50,N,,,N,,,Pinpoint,24-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95104,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95104/95104.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95104/1409002565.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95104/1409002565.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95104/95104_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95104/95104_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95104/95104_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95104/95104_AR.jpg
6395351540,A,INDIA,95199,ROUND,0.600,D,VVS2,EX,EX,EX,NON,GIA,5.47,5.43,3.27,60.10,60.00,-31.000,5000.00,3000.00,3450.00,2070.00,31.50,12.50,41.20,43.50,5.47-5.43*3.27,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 6395351540,,,,,YES,4.50,N,,,N,,,Needle  Pinpoint  Cloud,05-07-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95199,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95199/95199.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95199/6395351540.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95199/6395351540.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95199/95199_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95199/95199_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95199/95199_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95199/95199_AR.jpg
1397441796,A,INDIA,95338,ROUND,0.620,F,I1,EX,EX,EX,NON,GIA,5.47,5.44,3.35,61.50,59.00,-23.000,2000.00,1240.00,1540.00,954.80,34.00,14.00,40.80,43.00,5.47-5.44*3.35,NONE,3EX,NON,MED to STK,0,0,3,1,ML-0,,,GIA 1397441796,,,,,NO,4.50,,,,N,,,Crystal,13-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95338,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95338/95338.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95338/1397441796.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95338/1397441796.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95338/95338_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95338/95338_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95338/95338_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95338/95338_AR.jpg
6392565610,A,INDIA,95754,ROUND,0.610,G,VVS1,EX,EX,EX,NON,GIA,5.47,5.43,3.34,61.30,59.00,-27.000,4200.00,2562.00,3066.00,1870.26,31.50,12.50,41.60,44.00,5.47-5.43*3.34,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6392565610,,,,,YES,4.50,N,,,N,,,Pinpoint,20-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95754,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95754/95754.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95754/6392565610.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95754/6392565610.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95754/95754_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95754/95754_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95754/95754_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95754/95754_AR.jpg
6392164474,A,INDIA,D-1495,ROUND,0.600,H,VS2,EX,EX,EX,VST,GIA,5.40,5.36,3.36,62.50,59.00,-42.000,3700.00,2220.00,2146.00,1287.60,33.00,13.50,41.80,44.50,5.40-5.36*3.36,NONE,3EX,NON,STK,0,0,0,3,ML-0,,,GIA 6392164474,,,,,,4.50,,,,N,,,Feather,23-07-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1495,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1495/D-1495.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1495/6392164474.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1495/6392164474.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1495/D-1495_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1495/D-1495_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1495/D-1495_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1495/D-1495_AR.jpg
5393384910,A,INDIA,96487,ROUND,0.600,I,VVS2,EX,EX,EX,FNT,GIA,5.36,5.32,3.37,63.10,56.00,-28.000,3300.00,1980.00,2376.00,1425.60,36.50,16.50,40.60,43.00,5.36-5.32*3.37,NONE,3EX,NON,MED to STK,0,0,0,1,ML-0,,,GIA 5393384910,,,,,YES,3.50,N,,,N,,,Needle  Pinpoint,13-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96487,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96487/96487.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96487/5393384910.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96487/5393384910.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96487/96487_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96487/96487_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96487/96487_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96487/96487_AR.jpg
7398495144,A,INDIA,KST-7508,ROUND,0.600,F,VVS2,EX,EX,EX,FNT,GIA,5.47,5.44,3.28,60.10,60.00,-33.000,4400.00,2640.00,2948.00,1768.80,31.50,12.50,41.00,43.50,5.47-5.44*3.28,NONE,3EX,NON,STK,-,-,-,-,ML-0,,,GIA 7398495144,,,,,YES,4.00,-,,,-,,,Needle  Feather  Cloud  Pinpoint,14-07-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-7508,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7508/KST-7508.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7508/7398495144.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7508/7398495144.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7508/KST-7508_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7508/KST-7508_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7508/KST-7508_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7508/KST-7508_AR.jpg
2397409684,A,INDIA,KST-7465,ROUND,0.600,F,VS1,EX,VG,EX,NON,GIA,5.42,5.38,3.29,61.00,62.00,-31.500,4200.00,2520.00,2877.00,1726.20,33.50,12.50,41.40,44.00,5.42-5.38*3.29,NONE,EX,NON,MED to STK,1,-,1,-,ML-0,,,GIA 2397409684,,,,,YES,4.50,NO,GD,,IN,,,Crystal  Indented Natural  Needle  Cloud,08-07-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-7465,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7465/KST-7465.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7465/2397409684.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7465/2397409684.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7465/KST-7465_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7465/KST-7465_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7465/KST-7465_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-7465/KST-7465_AR.jpg
488162461,A,INDIA,D-1481,ROUND,1.000,H,VVS1,VG,EX,VG,NON,IGI,6.20,6.27,3.97,63.50,58.50,-51.000,9300.00,9300.00,4557.00,4557.00,37.80,16.50,40.10,42.00,6.20-6.27*3.97,NONE,VG,Pointed,Slightly Thick To Thick (Faceted),0,0,0,0,ML-0,,,IGI 488162461,,,,,,5.40,,,,N,,N/A,,25-08-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1481,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1481/D-1481.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1481/488162461.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1481/488162461.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1481/D-1481_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1481/D-1481_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1481/D-1481_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1481/D-1481_AR.jpg
5356968017,A,INDIA,84237,ROUND,0.200,D,VVS2,EX,EX,EX,MED,GIA,3.78,3.75,2.32,61.50,59.00,4.000,1300.00,260.00,1352.00,270.40,31.50,12.50,41.80,44.50,3.78-3.75*2.32,NONE,3EX,NON,STK,0,0,1,1,ML-0,,,GIA 5356968017,,,,,YES,4.50,N,GD,,N,,,PINPOINT,14-09-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=84237,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84237/84237.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84237/5356968017.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84237/5356968017.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84237/84237_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84237/84237_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84237/84237_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84237/84237_AR.jpg
2358969686,A,INDIA,84283,ROUND,0.200,D,VVS2,EX,EX,EX,FNT,GIA,3.81,3.80,2.34,61.50,59.00,7.000,1300.00,260.00,1391.00,278.20,32.00,13.00,41.80,44.50,3.81-3.80*2.34,NONE,3EX,NON,MED TO STK,0,0,0,1,ML-0,,,GIA 2358969686,,,,,YES,4.00,N,GD,,N,,,PINPOINT,14-09-2020,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=84283,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84283/84283.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84283/2358969686.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84283/2358969686.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84283/84283_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84283/84283_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84283/84283_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84283/84283_AR.jpg
5373029575,A,INDIA,88289,ROUND,0.210,D,VS1,EX,EX,EX,NON,GIA,3.90,3.88,2.34,60.10,59.00,20.000,1150.00,241.50,1380.00,289.80,32.00,13.00,41.20,43.50,3.90-3.88*2.34,NONE,3EX,NON,MED TO STK,0,0,0,1,ML-0,,,GIA 5373029575,,,,,YES,4.00,Y,GD,,N,,,CRYSTAL  PINPOINT,21-12-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=88289,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88289/88289.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88289/5373029575.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88289/5373029575.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88289/88289_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88289/88289_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88289/88289_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88289/88289_AR.jpg
6371083170,A,INDIA,88430,ROUND,0.200,D,VVS2,EX,EX,EX,NON,GIA,3.80,3.78,2.29,60.30,59.00,17.000,1300.00,260.00,1521.00,304.20,32.00,12.50,41.60,44.00,3.80-3.78*2.29,NONE,3EX,NON,MED TO STK,0,0,0,0,ML-0,,,GIA 6371083170,,,,,YES,3.50,Y,GD,,N,,,NEEDLE  PINPOINT,26-12-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=88430,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88430/88430.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88430/6371083170.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88430/6371083170.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88430/88430_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88430/88430_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88430/88430_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88430/88430_AR.jpg
1373084054,A,INDIA,D-1090,ROUND,0.210,D,VVS2,EX,EX,EX,NON,GIA,3.87,3.85,2.33,60.30,58.00,15.000,1300.00,273.00,1495.00,313.95,32.00,13.00,41.00,43.50,3.87-3.85*2.33,NONE,3EX,NON,STK,,,,,ML-0,,,GIA 1373084054,,,,,,4.00,,GD,,,,,CLOUD  PINPOINT,28-12-2020,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1090,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1090/D-1090.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1090/1373084054.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1090/1373084054.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1090/D-1090_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1090/D-1090_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1090/D-1090_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1090/D-1090_AR.jpg
2377188488,A,INDIA,88754,ROUND,0.190,D,VVS2,EX,EX,EX,FNT,GIA,3.70,3.68,2.26,61.30,60.00,9.000,1300.00,247.00,1417.00,269.23,31.50,12.50,41.80,44.50,3.70-3.68*2.26,NONE,3EX,NON,MED TO STK,0,0,0,0,ML-0,,,GIA 2377188488,,,,,YES,4.50,N,GD,,N,,,FEATHER  PINPOINT  NEEDLE,06-01-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=88754,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88754/88754.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88754/2377188488.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88754/2377188488.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88754/88754_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88754/88754_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88754/88754_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88754/88754_AR.jpg
6371186395,A,INDIA,D-1106,ROUND,0.190,D,VVS2,EX,EX,EX,NON,GIA,3.76,3.75,2.27,60.50,57.00,14.000,1300.00,247.00,1482.00,281.58,31.50,13.50,41.20,43.50,3.76-3.75*2.27,NONE,3EX,NON,MED TO STK,,,,,ML-0,,,GIA 6371186395,,,,,,3.50,,GD,,,,,PINPOINT  INDENTED NATURAL,06-01-2021,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1106,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1106/D-1106.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1106/6371186395.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1106/6371186395.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1106/D-1106_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1106/D-1106_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1106/D-1106_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1106/D-1106_AR.jpg
1377259211,A,INDIA,89165,ROUND,0.190,H,VVS1,EX,EX,EX,FNT,GIA,3.72,3.69,2.23,60.20,59.00,-12.000,1170.00,222.30,1029.60,195.62,31.50,12.50,41.00,43.50,3.72-3.69*2.23,NONE,3EX,NON,MED TO STK,0,0,0,0,ML-0,,,GIA 1377259211,,,,,YES,4.00,N,GD,,N,,,PINPOINT,13-01-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=89165,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89165/89165.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89165/1377259211.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89165/1377259211.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89165/89165_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89165/89165_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89165/89165_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89165/89165_AR.jpg
5373406620,A,INDIA,89471,ROUND,0.190,D,VVS1,EX,EX,EX,FNT,GIA,3.77,3.75,2.28,60.50,59.00,10.000,1300.00,247.00,1430.00,271.70,31.50,12.50,41.60,44.00,3.77-3.75*2.28,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 5373406620,,,,,YES,4.00,N,GD,,N,,,Pinpoint  Surface Graining,27-01-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=89471,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89471/89471.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89471/5373406620.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89471/5373406620.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89471/89471_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89471/89471_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89471/89471_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89471/89471_AR.jpg
5386541877,A,INDIA,92871,ROUND,0.190,E,VVS1,EX,EX,EX,MED,GIA,3.73,3.72,2.27,60.80,59.00,-5.000,1300.00,247.00,1235.00,234.65,32.00,13.00,41.80,44.50,3.73-3.72*2.27,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 5386541877,,,,,YES,3.50,Y,GD,,N,,,Internal Graining  Feather  Surface Graining,01-05-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92871,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92871/92871.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92871/5386541877.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92871/5386541877.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92871/92871_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92871/92871_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92871/92871_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92871/92871_AR.jpg
