stock_no,place,status,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,measurements,report,report_no,rap,back,price,colsh,milky,WC,WT,BT,BC,eye_clean,HnA,ins,table,depth,CA,PA,keyToSymbols,culet,report_date,special,arrive,image,movie,comments
10250598,INDIA,G,round,0.50,D,VS1,VG,EX,VG,N,4.9x4.96x3.19,GIA,6391742067,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,55.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250597,INDIA,G,round,0.50,D,VS1,VG,EX,VG,N,5x5.06x3.2,GIA,1398742872,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,54.00,63.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250596,INDIA,G,round,0.50,D,VS1,VG,EX,VG,N,4.94x4.97x3.18,GIA,2406049678,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,56.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250595,INDIA,G,round,0.50,D,VS1,VG,EX,VG,N,4.89x4.96x3.19,GIA,7396004525,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,56.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250594,INDIA,G,round,0.50,D,VS1,VG,EX,EX,N,4.98x5x3.21,GIA,6415140670,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,58.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250593,INDIA,G,round,0.50,D,VS1,VG,EX,EX,N,4.92x4.96x3.18,GIA,1398803326,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,58.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250592,INDIA,G,round,0.50,D,VS1,VG,EX,EX,N,4.98x5x3.14,GIA,7396742207,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250591,INDIA,G,round,0.50,D,VS1,VG,EX,EX,N,4.96x4.98x3.2,GIA,6392217117,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,57.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250590,INDIA,G,round,0.50,D,VS1,EX,EX,EX,N,5.04x5.06x3.13,GIA,2417256279,4600,-31.50%,$1575.50,WH,M0,,,,,EC0,,Y,59.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250589,INDIA,G,round,0.50,D,VS1,EX,EX,EX,N,5.13x5.16x3.08,GIA,7406252871,4600,-31.50%,$1575.50,WH,M0,,,,,EC0,,Y,60.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250588,INDIA,G,round,0.50,D,VS1,EX,EX,EX,N,5.04x5.06x3.15,GIA,7406201569,4600,-31.50%,$1575.50,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250587,INDIA,G,round,0.50,D,VS1,EX,EX,EX,N,5.05x5.09x3.17,GIA,3395370871,4600,-31.50%,$1575.50,WH,M0,,,,,EC0,,Y,58.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250586,INDIA,G,round,0.50,D,VS1,EX,EX,EX,N,5.03x5.07x3.15,GIA,2396635522,4600,-31.50%,$1575.50,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250585,INDIA,G,round,0.50,D,VS1,EX,EX,EX,N,5.02x5.06x3.15,GIA,2397088709,4600,-31.50%,$1575.50,WH,M0,,,,,EC0,,Y,58.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250584,INDIA,G,round,0.50,H,VVS2,VG,VG,VG,N,4.96x4.99x3.14,GIA,3395869201,3900,-39.80%,$1173.90,WH,M0,,,,,EC0,,Y,57.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250583,INDIA,G,round,0.50,H,VVS2,VG,EX,VG,N,4.98x5.03x3.09,GIA,5413046639,3900,-39.80%,$1173.90,WH,M0,,,,,EC0,,Y,59.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250582,INDIA,G,round,0.50,H,VVS2,VG,EX,VG,N,4.99x5.06x3.19,GIA,3405600288,3900,-39.80%,$1173.90,WH,M0,,,,,EC0,,Y,55.00,63.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250581,INDIA,G,round,0.50,H,VVS2,VG,EX,VG,N,5.03x5.07x3.12,GIA,2397407575,3900,-39.80%,$1173.90,WH,M0,,,,,EC0,,Y,59.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250580,INDIA,G,round,0.50,H,VVS2,VG,EX,VG,N,4.95x5.01x3.19,GIA,6391043580,3900,-39.80%,$1173.90,WH,M0,,,,,EC0,,Y,58.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250579,INDIA,G,round,0.50,H,VVS2,VG,EX,EX,N,4.92x4.94x3.2,GIA,1408783153,3900,-39.80%,$1173.90,WH,M0,,,,,EC0,,Y,56.00,65.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250578,INDIA,G,round,0.50,H,VVS2,VG,EX,EX,N,4.92x4.95x3.18,GIA,5403094932,3900,-39.80%,$1173.90,WH,M0,,,,,EC0,,Y,56.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250577,INDIA,G,round,0.50,H,VVS2,VG,EX,EX,N,5.14x5.16x3.02,GIA,3385652751,3900,-39.80%,$1173.90,WH,M0,,,,,EC0,,Y,64.00,58.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250576,INDIA,G,round,0.50,H,VVS2,EX,EX,EX,N,5.01x5.04x3.18,GIA,2407952628,3900,-29.40%,$1376.70,WH,M0,,,,,EC0,,Y,57.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250575,INDIA,G,round,0.50,E,VVS2,EX,EX,EX,N,5.05x5.08x3.15,GIA,6415255620,4600,-32.40%,$1554.80,WH,M0,,,,,EC0,,Y,55.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250574,INDIA,G,round,0.50,E,VVS2,EX,EX,EX,N,5.02x5.05x3.14,GIA,1415211382,4600,-32.40%,$1554.80,WH,M0,,,,,EC0,,Y,57.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250573,INDIA,G,round,0.50,D,VVS2,EX,EX,EX,N,5.02x5.06x3.17,GIA,7412232674,5000,-33.20%,$1670.00,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250572,INDIA,G,round,0.50,D,VVS2,EX,EX,EX,N,5.05x5.08x3.15,GIA,2417228284,5000,-33.20%,$1670.00,WH,M0,,,,,EC0,,Y,58.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250571,INDIA,G,round,0.50,D,VVS2,EX,EX,EX,N,5.02x5.06x3.15,GIA,6415211063,5000,-33.20%,$1670.00,WH,M0,,,,,EC0,,Y,58.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250570,INDIA,G,round,0.50,D,VVS2,EX,EX,EX,N,5.03x5.06x3.17,GIA,1413150020,5000,-33.20%,$1670.00,WH,M0,,,,,EC0,,Y,59.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250569,INDIA,G,round,0.50,D,VVS2,EX,EX,EX,N,5.03x5.06x3.13,GIA,2407703400,5000,-33.20%,$1670.00,WH,M0,,,,,EC0,,Y,60.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250568,INDIA,G,round,0.50,D,VVS2,EX,EX,EX,N,5.06x5.09x3.09,GIA,6405885710,5000,-33.20%,$1670.00,WH,M0,,,,,EC0,,Y,61.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250567,INDIA,G,round,0.50,D,VVS2,EX,EX,EX,N,5.03x5.05x3.18,GIA,6405172070,5000,-33.20%,$1670.00,WH,M0,,,,,EC0,,Y,55.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250566,INDIA,G,round,0.50,D,VVS2,EX,EX,EX,N,5.09x5.12x3.12,GIA,6392893525,5000,-33.20%,$1670.00,WH,M0,,,,,EC0,,Y,61.00,61.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250565,INDIA,G,round,0.50,F,VVS1,VG,EX,VG,N,4.9x4.98x3.15,GIA,5403814216,4600,-43.90%,$1290.30,WH,M0,,,,,EC0,,Y,59.00,63.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250564,INDIA,G,round,0.50,F,VVS1,VG,EX,VG,N,4.9x4.95x3.19,GIA,1387840185,4600,-43.90%,$1290.30,WH,M0,,,,,EC0,,Y,57.00,64.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250563,INDIA,G,round,0.50,F,VVS1,VG,EX,VG,N,4.94x4.98x3.2,GIA,6385839893,4600,-43.90%,$1290.30,WH,M0,,,,,EC0,,Y,56.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250562,INDIA,G,round,0.50,D,SI1,EX,EX,EX,N,5.04x5.08x3.19,GIA,5396573835,3600,-31.70%,$1229.40,WH,M0,,,,,EC0,,Y,56.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250561,INDIA,G,round,0.50,E,VS2,EX,EX,EX,N,5.12x5.15x3.09,GIA,2386835728,4000,-30.10%,$1398.00,WH,M0,,,,,EC0,,Y,61.00,60.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250560,INDIA,G,round,0.50,E,VS2,EX,EX,EX,N,5.16x5.19x3.1,GIA,6381870071,4000,-30.10%,$1398.00,WH,M0,,,,,EC0,,Y,60.00,59.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250559,INDIA,G,round,0.50,D,VS2,EX,EX,EX,N,5.02x5.05x3.16,GIA,5413078285,4200,-30.00%,$1470.00,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250558,INDIA,G,round,0.50,D,VS2,EX,EX,EX,N,5.07x5.09x3.14,GIA,5383559357,4200,-30.00%,$1470.00,WH,M0,,,,,EC0,,Y,58.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250557,INDIA,G,round,0.50,F,VS1,EX,EX,EX,N,5.09x5.13x3.13,GIA,2387433473,4200,-29.90%,$1472.10,WH,M0,,,,,EC0,,Y,60.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250556,INDIA,G,round,0.50,F,VS1,EX,EX,EX,N,5.05x5.09x3.16,GIA,6381551681,4200,-29.90%,$1472.10,WH,M0,,,,,EC0,,Y,60.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250555,INDIA,G,round,0.50,F,VS1,EX,EX,EX,N,5.02x5.06x3.16,GIA,1385442180,4200,-29.90%,$1472.10,WH,M0,,,,,EC0,,Y,56.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250554,INDIA,G,round,0.50,D,VS1,VG,VG,VG,N,4.96x5x3.19,GIA,5386125467,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,58.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250553,INDIA,G,round,0.50,D,VS1,VG,VG,VG,F,4.96x5x3.19,GIA,1385127035,4600,-49.90%,$1152.30,WH,M0,,,,,EC0,,Y,60.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250552,INDIA,G,round,0.50,D,VS1,VG,VG,VG,N,4.98x4.99x3.18,GIA,2387125591,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,59.00,63.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250551,INDIA,G,round,0.50,D,VS1,VG,EX,VG,N,4.94x5x3.18,GIA,6382125663,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,59.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250550,INDIA,G,round,0.50,D,VS1,VG,EX,VG,F,4.94x5x3.17,GIA,6385126704,4600,-49.90%,$1152.30,WH,M0,,,,,EC0,,Y,61.00,63.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250549,INDIA,G,round,0.50,D,VS1,VG,VG,VG,N,5.01x5.07x3.08,GIA,6375492970,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,61.00,61.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250548,INDIA,G,round,0.50,D,VS1,VG,VG,VG,N,4.99x5.05x3.1,GIA,2387198948,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,61.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250547,INDIA,G,round,0.50,D,VS1,VG,EX,VG,F,4.98x5.02x3.2,GIA,2386197976,4600,-49.90%,$1152.30,WH,M0,,,,,EC0,,Y,60.00,63.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250546,INDIA,G,round,0.50,D,VS1,VG,VG,EX,F,4.96x5x3.18,GIA,2377966640,4600,-49.90%,$1152.30,WH,M0,,,,,EC0,,Y,61.00,63.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250545,INDIA,G,round,0.50,D,VS1,VG,VG,VG,F,4.96x5.02x3.14,GIA,6381227116,4600,-49.90%,$1152.30,WH,M0,,,,,EC0,,Y,60.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250544,INDIA,G,round,0.50,D,VS1,VG,EX,VG,N,4.99x5.01x3.13,GIA,6372967381,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,61.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250543,INDIA,G,round,0.50,D,VS1,VG,VG,VG,F,5x5.04x3.13,GIA,1385163236,4600,-49.90%,$1152.30,WH,M0,,,,,EC0,,Y,57.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250542,INDIA,G,round,0.50,D,VS1,VG,VG,VG,N,4.99x5.03x3.12,GIA,5373744885,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,58.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250541,INDIA,G,round,0.50,D,VS1,VG,EX,VG,N,5.01x5.04x3.13,GIA,6371754531,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,57.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250540,INDIA,G,round,0.50,D,VS1,VG,VG,VG,F,4.96x5x3.15,GIA,1389163716,4600,-49.90%,$1152.30,WH,M0,,,,,EC0,,Y,61.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250539,INDIA,G,round,0.50,D,VS1,VG,VG,VG,N,4.95x5x3.18,GIA,5383227187,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,61.00,63.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250538,INDIA,G,round,0.50,D,VS1,VG,EX,VG,N,5.06x5.08x3.07,GIA,2387166523,4600,-46.00%,$1242.00,WH,M0,,,,,EC0,,Y,59.00,60.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250537,INDIA,G,round,0.50,H,VVS2,VG,EX,VG,N,4.91x4.98x3.16,GIA,6372740270,3900,-39.80%,$1173.90,WH,M0,,,,,EC0,,Y,57.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250536,INDIA,G,round,0.50,G,VVS2,EX,EX,VG,N,4.99x5.06x3.17,GIA,6372106215,4100,-40.60%,$1217.70,WH,M0,,,,,EC0,,Y,56.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250535,INDIA,G,round,0.50,F,VVS1,VG,VG,VG,N,5.15x5.17x3.02,GIA,6372715241,4600,-43.90%,$1290.30,WH,M0,,,,,EC0,,Y,61.00,58.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250534,INDIA,G,round,0.41,H,VS2,EX,EX,EX,N,4.75x4.78x2.97,GIA,6381696203,2400,-28.64%,$702.18,WH,M0,,,,,EC0,,Y,57.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250533,INDIA,G,round,0.41,H,VS1,EX,EX,EX,N,4.7x4.74x2.98,GIA,6412429872,2500,-27.87%,$739.33,WH,M0,,,,,EC0,,Y,56.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250532,INDIA,G,round,0.41,F,VS1,EX,EX,EX,N,4.73x4.75x2.97,GIA,2397338313,2800,-32.16%,$778.80,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250531,INDIA,G,round,0.41,G,VS2,EX,EX,EX,N,4.73x4.76x2.95,GIA,2398926045,2500,-30.01%,$717.40,WH,M0,,,,,EC0,,Y,58.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250530,INDIA,G,round,0.40,D,SI2,VG,VG,VG,N,4.6x4.65x2.97,GIA,1383659411,2200,-42.00%,$510.40,WH,M0,,,,,EC0,,Y,61.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250529,INDIA,G,round,0.40,D,SI1,VG,VG,VG,N,4.61x4.67x2.94,GIA,6401598882,2500,-40.40%,$596.00,WH,M0,,,,,EC0,,Y,63.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250528,INDIA,G,round,0.40,D,SI1,VG,EX,VG,N,4.67x4.7x2.88,GIA,7403790001,2500,-40.40%,$596.00,WH,M0,,,,,EC0,,Y,61.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250527,INDIA,G,round,0.40,G,VS2,VG,EX,EX,N,4.73x4.75x2.88,GIA,5396424335,2500,-37.90%,$621.00,WH,M0,,,,,EC0,,Y,64.00,60.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250526,INDIA,G,round,0.40,G,VS2,EX,EX,EX,N,4.74x4.77x2.87,GIA,6402160067,2500,-28.30%,$717.00,WH,M0,,,,,EC0,,Y,61.00,60.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250525,INDIA,G,round,0.40,F,VS2,VG,VG,EX,F,4.64x4.67x2.94,GIA,7398478477,2600,-41.60%,$607.36,WH,M0,,,,,EC0,,Y,58.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250524,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.68x4.7x2.95,GIA,1387826128,2600,-30.00%,$728.00,WH,M0,,,,,EC0,,Y,56.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250523,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.69x4.7x2.95,GIA,6391341406,2600,-30.00%,$728.00,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250522,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.71x4.73x2.94,GIA,2397523903,2600,-30.00%,$728.00,WH,M0,,,,,EC0,,Y,57.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250521,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.7x4.74x2.94,GIA,5393343660,2600,-30.00%,$728.00,WH,M0,,,,,EC0,,Y,59.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250520,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.69x4.72x2.97,GIA,1393338237,2600,-30.00%,$728.00,WH,M0,,,,,EC0,,Y,56.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250519,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.75x4.77x2.86,GIA,2397912062,2600,-30.00%,$728.00,WH,M0,,,,,EC0,,Y,61.00,60.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250518,INDIA,G,round,0.40,E,VS2,VG,VG,VG,N,4.63x4.67x2.96,GIA,6391325332,2700,-40.80%,$639.36,WH,M0,,,,,EC0,,Y,57.00,63.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250517,INDIA,G,round,0.40,E,VS2,EX,EX,VG,N,4.68x4.73x2.9,GIA,6405811152,2700,-40.80%,$639.36,WH,M0,,,,,EC0,,Y,57.00,61.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250516,INDIA,G,round,0.40,E,VS2,EX,EX,EX,N,4.74x4.77x2.91,GIA,6401983859,2700,-31.60%,$738.72,WH,M0,,,,,EC0,,Y,58.00,61.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250515,INDIA,G,round,0.40,D,VS2,VG,EX,EX,N,4.62x4.66x2.94,GIA,2416053441,2800,-40.70%,$664.16,WH,M0,,,,,EC0,,Y,56.00,63.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250514,INDIA,G,round,0.40,G,VS1,VG,EX,VG,N,4.57x4.6x2.94,GIA,1409729690,2600,-36.40%,$661.44,WH,M0,,,,,EC0,,Y,57.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250513,INDIA,G,round,0.40,G,VS1,VG,EX,VG,N,4.59x4.64x2.97,GIA,7401486720,2600,-36.40%,$661.44,WH,M0,,,,,EC0,,Y,56.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250512,INDIA,G,round,0.40,G,VS1,VG,EX,VG,N,4.74x4.78x2.85,GIA,3405527630,2600,-36.40%,$661.44,WH,M0,,,,,EC0,,Y,61.00,59.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250511,INDIA,G,round,0.40,G,VS1,VG,EX,EX,N,4.58x4.62x2.93,GIA,2417317363,2600,-36.40%,$661.44,WH,M0,,,,,EC0,,Y,57.00,63.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250510,INDIA,G,round,0.40,F,VS1,EX,EX,EX,N,4.74x4.78x2.9,GIA,5406524945,2800,-30.50%,$778.40,WH,M0,,,,,EC0,,Y,58.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250509,INDIA,G,round,0.40,F,VS1,EX,EX,EX,N,4.7x4.71x2.94,GIA,1405890813,2800,-30.50%,$778.40,WH,M0,,,,,EC0,,Y,57.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250508,INDIA,G,round,0.40,F,VS1,EX,EX,EX,N,4.7x4.73x2.92,GIA,2397963570,2800,-30.50%,$778.40,WH,M0,,,,,EC0,,Y,58.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250507,INDIA,G,round,0.40,F,VS1,EX,EX,EX,N,4.76x4.79x2.92,GIA,1395185452,2800,-30.50%,$778.40,WH,M0,,,,,EC0,,Y,59.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250506,INDIA,G,round,0.40,F,VS1,EX,EX,EX,N,4.67x4.7x2.94,GIA,3385985378,2800,-30.50%,$778.40,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250505,INDIA,G,round,0.40,F,VS1,EX,EX,EX,N,4.66x4.69x2.96,GIA,1399337665,2800,-30.50%,$778.40,WH,M0,,,,,EC0,,Y,57.00,63.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250504,INDIA,G,round,0.40,F,VS1,EX,EX,EX,N,4.66x4.7x2.96,GIA,5403837706,2800,-30.50%,$778.40,WH,M0,,,,,EC0,,Y,56.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250503,INDIA,G,round,0.40,F,VS1,EX,EX,EX,N,4.66x4.68x2.93,GIA,7401672704,2800,-30.50%,$778.40,WH,M0,,,,,EC0,,Y,59.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250502,INDIA,G,round,0.40,F,VS1,EX,EX,EX,N,4.68x4.71x2.95,GIA,1383838204,2800,-30.50%,$778.40,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250501,INDIA,G,round,0.40,D,VS1,VG,EX,VG,N,4.58x4.64x2.97,GIA,1413500474,3000,-42.00%,$696.00,WH,M0,,,,,EC0,,Y,56.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250500,INDIA,G,round,0.40,D,VS1,EX,EX,EX,N,4.67x4.7x2.93,GIA,6405436439,3000,-31.10%,$826.80,WH,M0,,,,,EC0,,Y,56.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250499,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.68x4.71x2.95,GIA,5416260620,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,55.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250498,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.7x4.72x2.89,GIA,2416112835,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,59.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250497,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.69x4.72x2.93,GIA,2398933723,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250496,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.67x4.71x2.95,GIA,7398520103,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,55.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250495,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.7x4.73x2.96,GIA,6395083153,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,56.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250494,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.68x4.71x2.95,GIA,2386991451,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250493,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.69x4.73x2.93,GIA,5403319326,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,59.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250492,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.71x4.73x2.95,GIA,5406179019,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,56.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250491,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.69x4.71x2.96,GIA,6402172205,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,55.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10250490,INDIA,G,round,0.40,H,VVS2,EX,EX,EX,N,4.69x4.72x2.96,GIA,7403093271,2600,-28.40%,$744.64,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
