Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
K30687,RBC,0.30,D,VVS1,EX,EX,VG,MED,,4.24 - 4.29 * 2.67,Gia,2384938514,,3000.00,1560.00,-48.00,468.00,,,,62.60,56.00,STK,STK,4.00,F,,NON,15.00,34.50,43.50,41.00,GIA 2384938514,Internal Graining  Feather  Surface Graining,N ,N ,YES,,,,
K30695,RBC,0.30,D,IF,VG,EX,VG,MED,,4.26 - 4.29 * 2.71,Gia,6381937082,,3800.00,1976.00,-48.00,592.80,,,,63.30,56.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.50,41.60,GIA 6381937082,Minor Details of Polish,N ,N ,YES,,,,
K30698,RBC,0.30,F,VS1,EX,EX,EX,MED,,4.27 - 4.30 * 2.64,Gia,7388937215,,2300.00,1472.00,-36.00,441.60,,,,61.50,60.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 7388937215,Crystal  Pinpoint,N ,N ,YES,,,,
K30700,RBC,0.36,F,VVS1,EX,EX,EX,No,,4.51 - 4.53 * 2.85,Gia,5383937823,,2700.00,2241.00,-17.00,806.76,,,,63.00,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 5383937823,Pinpoint,N ,N ,YES,,,,
K30704,RBC,0.30,H,VVS2,EX,EX,EX,MED,,4.31 - 4.33 * 2.62,Gia,7383937406,,2200.00,1452.00,-34.00,435.60,,,,60.80,61.00,STK,STK,4.50,F,,NON,13.00,33.00,43.50,41.20,GIA 7383937406,Pinpoint,N ,N ,YES,,,,
K30711,RBC,0.38,G,IF,EX,EX,EX,No,,4.59 - 4.63 * 2.89,Gia,6385937655,,2700.00,1917.00,-29.00,728.46,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 6385937655,,N ,N ,YES,,,,
K30712,RBC,0.30,F,IF,EX,EX,EX,No,,4.28 - 4.30 * 2.70,Gia,6385937646,,2900.00,1914.00,-34.00,574.20,,,,63.00,57.00,STK,STK,4.00,F,,NON,14.50,34.50,44.00,41.60,GIA 6385937646,Minor Details of Polish,N ,N ,YES,,,,
K30713,RBC,0.30,E,IF,EX,EX,EX,MED,,4.30 - 4.32 * 2.67,Gia,1383937572,,3000.00,1590.00,-47.00,477.00,,,,61.90,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 1383937572,Minor Details of Polish,N ,N ,YES,,,,
K30717,RBC,0.30,D,VS1,VG,EX,EX,MED,,4.18 - 4.20 * 2.68,Gia,2384936573,,2600.00,1352.00,-48.00,405.60,,,,64.00,56.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.50,41.50,39.80,GIA 2384936573,Crystal  Pinpoint,N ,N ,YES,,,,
K30721,RBC,0.30,E,VVS1,VG,EX,EX,No,,4.20 - 4.22 * 2.70,Gia,7381937536,,2800.00,1624.00,-42.00,487.20,,,,64.00,57.00,STK to THK,STK to THK,4.50,F,,NON,16.50,37.50,43.00,40.60,GIA 7381937536,Cavity,N ,N ,YES,,,,
K30725,RBC,0.30,G,VVS1,VG,EX,EX,STG,,4.16 - 4.19 * 2.70,Gia,5383936547,,2500.00,1350.00,-46.00,405.00,,,,64.60,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.50,42.50,40.40,GIA 5383936547,Pinpoint  Manufacturing Remnant,N ,N ,YES,,,,
K30748,RBC,0.30,D,SI1,EX,EX,EX,FNT,,4.32 - 4.35 * 2.60,Gia,6381942441,,2200.00,1474.00,-33.00,442.20,,,,60.00,62.00,MED to STK,MED to STK,4.00,F,,NON,12.50,33.00,43.50,41.20,GIA 6381942441,Feather  Crystal,N ,N ,YES,,,,
K30754,RBC,0.32,H,IF,EX,EX,EX,MED,,4.38 - 4.41 * 2.70,Gia,2387942451,,2500.00,1450.00,-42.00,464.00,,,,61.40,61.00,MED to STK,MED to STK,4.00,F,,NON,13.00,34.00,44.00,41.60,GIA 2387942451,Minor Details of Polish,N ,N ,YES,,,,
K30755,RBC,0.30,D,SI1,EX,EX,EX,MED,,4.30 - 4.32 * 2.67,Gia,2387942432,,2200.00,1364.00,-38.00,409.20,,,,61.90,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,43.50,41.20,GIA 2387942432,Crystal  Feather,N ,N ,YES,,,,
K30757,RBC,0.31,D,SI1,EX,EX,EX,MED,,4.30 - 4.31 * 2.68,Gia,1387937570,,2200.00,1364.00,-38.00,422.84,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 1387937570,Crystal,N ,N ,YES,,,,
K30773,RBC,0.30,D,VS1,EX,EX,VG,No,,4.26 - 4.29 * 2.67,Gia,6382936888,,2600.00,1560.00,-40.00,468.00,,,,62.50,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 6382936888,Crystal  Pinpoint,N ,N ,YES,,,,
K30787,RBC,0.30,D,VVS2,VG,EX,EX,FNT,,4.17 - 4.19 * 2.69,Gia,6382942783,,2800.00,1540.00,-45.00,462.00,,,,64.40,56.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,42.50,40.40,GIA 6382942783,Pinpoint  Surface Graining,N ,N ,YES,,,,
K30798,RBC,0.30,E,VVS2,EX,EX,EX,STG,,4.25 - 4.28 * 2.67,Gia,3385937156,,2600.00,1378.00,-47.00,413.40,,,,62.60,58.00,STK,STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 3385937156,Pinpoint  Needle  Indented Natural,N ,N ,YES,,,,
K30800,RBC,0.30,I,SI2,EX,EX,EX,No,,4.27 - 4.29 * 2.67,Gia,1393456805,,1400.00,1064.00,-24.00,319.20,,,,62.40,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 1393456805,Feather,N ,,YES,,,,
K30805,RBC,0.30,I,VS2,EX,EX,EX,STG,,4.34 - 4.36 * 2.62,Gia,6392456767,,1900.00,1254.00,-34.00,376.20,,,,60.10,60.00,MED to STK,MED to STK,3.50,F,,NON,13.00,32.50,43.50,41.20,GIA 6392456767,Twinning Wisp  Crystal  Feather,N ,N ,YES,,,,
K30816,RBC,0.31,E,VVS2,EX,EX,EX,MED,,4.30 - 4.31 * 2.70,Gia,6381938146,,2600.00,1430.00,-45.00,443.30,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6381938146,Pinpoint  Indented Natural,N ,N ,YES,,,,
K30826,RBC,0.33,J,VVS2,EX,EX,EX,STG,,4.39 - 4.41 * 2.75,Gia,6382937683,,1800.00,1152.00,-36.00,380.16,,,,62.50,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6382937683,Cloud  Feather  Pinpoint  Indented Natural,N ,N ,YES,,,,
K30831,RBC,0.36,F,SI2,EX,EX,EX,FNT,,4.51 - 4.54 * 2.84,Gia,2394467919,,1700.00,1173.00,-31.00,422.28,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.80,GIA 2394467919,Twinning Wisp  Cloud  Crystal,N ,N ,YES,,,,
K30834,RBC,0.32,F,VS1,EX,EX,EX,MED,,4.35 - 4.38 * 2.76,Gia,6385937636,,2300.00,1472.00,-36.00,471.04,,,,63.20,57.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6385937636,Crystal  Cloud,N ,N ,YES,,,,
K30862,RBC,0.31,M,VS2,EX,EX,EX,MED,,4.31 - 4.33 * 2.70,Gia,1389937204,,1100.00,737.00,-33.00,228.47,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1389937204,Crystal  Feather,N ,N ,YES,,,,
K30868,RBC,0.30,I,SI2,EX,VG,EX,No,,4.29 - 4.30 * 2.68,Gia,7391467906,,1400.00,1022.00,-27.00,306.60,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.50,41.60,GIA 7391467906,Feather  Cloud  Crystal,N ,,YES,,,,
K30869,RBC,0.37,G,VS2,EX,EX,EX,No,,4.59 - 4.62 * 2.82,Gia,2396457683,,2100.00,1596.00,-24.00,590.52,,,,61.30,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,42.50,40.60,GIA 2396457683,Cloud  Crystal  Feather,N ,N ,YES,,,,
K30885,RBC,0.30,E,SI1,EX,EX,EX,STG,,4.30 - 4.31 * 2.65,Gia,2394455727,,2100.00,1281.00,-39.00,384.30,,,,61.50,55.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.00,42.50,40.60,GIA 2394455727,Crystal  Feather,N ,N ,YES,,,,
K30889,RBC,0.30,F,SI2,VG,EX,EX,FNT,,4.18 - 4.20 * 2.70,Gia,2397456511,,1700.00,1122.00,-34.00,336.60,,,,64.50,55.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.00,42.00,40.00,GIA 2397456511,Crystal  Feather,N ,,YES,,,,
K30891,RBC,0.30,E,SI1,EX,VG,VG,No,,4.23 - 4.27 * 2.69,Gia,6391454547,,2100.00,1407.00,-33.00,422.10,,,,63.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6391454547,Cloud  Feather,N ,N ,YES,,,,
K30906,RBC,0.30,J,VS2,EX,VG,EX,FNT,,4.36 - 4.37 * 2.61,Gia,6395454648,,1600.00,1120.00,-30.00,336.00,,,,59.80,60.00,THN to STK,THN to STK,3.50,F,,NON,13.00,33.00,43.50,41.00,GIA 6395454648,Twinning Wisp  Crystal,N ,,YES,,,,
K30989,RBC,0.30,G,SI1,EX,EX,VG,No,,4.27 - 4.31 * 2.65,Gia,2396457452,,1900.00,1368.00,-28.00,410.40,,,,61.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,43.00,41.00,GIA 2396457452,Crystal  Feather  Cloud,N ,,YES,,,,
K30990,RBC,0.30,G,SI1,EX,EX,EX,No,,4.31 - 4.33 * 2.64,Gia,5393457865,,1900.00,1406.00,-26.00,421.80,,,,61.00,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.50,43.50,41.20,GIA 5393457865,Feather,N ,,YES,,,,
K30991,RBC,0.35,D,I1,EX,EX,EX,No,,4.54 - 4.55 * 2.74,Gia,1398457841,,1500.00,1200.00,-20.00,420.00,,,,60.30,61.00,STK,STK,4.00,F,,NON,13.00,33.50,43.50,41.00,GIA 1398457841,Cloud  Crystal,N ,N ,YES,,,,
K31005,RBC,0.31,E,SI1,EX,EX,EX,FNT,,4.32 - 4.35 * 2.70,Gia,2397498160,,2100.00,1449.00,-31.00,449.19,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 2397498160,Twinning Wisp  Feather,N ,N ,YES,,,,
K31009,RBC,0.30,J,VVS1,EX,EX,EX,No,,4.29 - 4.31 * 2.66,Gia,5211893781,,1900.00,1368.00,-28.00,410.40,,,,61.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 5211893781,Feather,NO,,YES,,,,
K31010,RBC,0.35,G,SI1,EX,EX,EX,FNT,,4.52 - 4.54 * 2.78,Gia,6214893785,,1900.00,1330.00,-30.00,465.50,,,,61.20,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,43.50,41.00,GIA 6214893785,Cloud  Crystal,MILKEY1,N,YES,,,,
K31015,RBC,0.30,E,SI2,EX,EX,VG,No,,4.33 - 4.35 * 2.60,Gia,2397457224,,1800.00,1260.00,-30.00,378.00,,,,60.00,59.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.00,43.00,40.80,GIA 2397457224,Crystal  Cloud  Feather,N ,N ,YES,,,,
K31017,RBC,0.30,F,SI1,EX,EX,EX,FNT,,4.33 - 4.35 * 2.63,Gia,6395456843,,2000.00,1400.00,-30.00,420.00,,,,60.50,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.50,43.00,41.00,GIA 6395456843,Feather  Crystal,N ,N ,YES,,,,
K31025,RBC,0.30,K,SI1,EX,EX,EX,No,,4.25 - 4.28 * 2.67,Gia,1398457381,,1300.00,1001.00,-23.00,300.30,,,,62.70,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 1398457381,Crystal  Feather  Cloud,N ,N ,YES,,,,
K31030,RBC,0.30,I,VS2,EX,VG,EX,No,,4.25 - 4.27 * 2.68,Gia,2396456697,,1900.00,1368.00,-28.00,410.40,,,,62.80,58.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2396456697,Crystal  Feather,N ,,YES,,,,
K31031,RBC,0.30,F,SI1,EX,EX,EX,FNT,,4.27 - 4.29 * 2.67,Gia,7392456989,,2000.00,1400.00,-30.00,420.00,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,41.00,GIA 7392456989,Cloud  Crystal  Feather,N ,N,YES,,,,
K31036,RBC,0.35,D,VVS2,EX,EX,EX,No,,4.58 - 4.61 * 2.72,Gia,7391498002,,2800.00,1904.00,-32.00,666.40,,,,59.20,61.00,MED to STK,MED to STK,3.50,F,,NON,12.50,32.50,43.00,40.80,GIA 7391498002,Feather  Pinpoint,N ,N ,YES,,,,
K31040,RBC,0.30,E,SI1,EX,EX,EX,No,,4.27 - 4.29 * 2.66,Gia,2396498090,,2100.00,1533.00,-27.00,459.90,,,,62.00,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,40.80,GIA 2396498090,Feather  Crystal,N ,N ,YES,,,,
K31052,RBC,0.33,F,SI1,EX,EX,EX,MED,,4.39 - 4.42 * 2.76,Gia,7391494200,,2000.00,1320.00,-34.00,435.60,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 7391494200,Crystal  Cloud  Feather,N ,N ,YES,,,,
K31053,RBC,0.32,F,SI1,EX,EX,EX,MED,,4.37 - 4.40 * 2.70,Gia,6395494797,,2000.00,1340.00,-33.00,428.80,,,,61.60,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,43.50,41.20,GIA 6395494797,Crystal  Feather,N ,N ,YES,,,,
K31065,RBC,0.35,D,VVS1,EX,EX,EX,No,,4.48 - 4.51 * 2.82,Gia,1393494431,,3000.00,2220.00,-26.00,777.00,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 1393494431,Pinpoint  Cloud  Feather,N ,N ,YES,,,,
K31080,RBC,0.37,E,VS1,EX,EX,EX,FNT,,4.60 - 4.62 * 2.86,Gia,6395496875,,2400.00,1680.00,-30.00,621.60,,,,62.00,56.00,MED,MED,3.50,F,,NON,15.00,34.00,43.50,41.00,GIA 6395496875,Crystal  Feather  Pinpoint,N ,N ,YES,,,,
K31085,RBC,0.30,F,SI1,EX,EX,VG,No,,4.28 - 4.30 * 2.62,Gia,7393496780,,2000.00,1400.00,-30.00,420.00,,,,61.20,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,42.50,40.60,GIA 7393496780,Feather  Crystal  Cloud,N ,N,YES,,,,
K31086,RBC,0.30,G,SI2,EX,EX,EX,MED,,4.34 - 4.36 * 2.63,Gia,7391457336,,1600.00,1088.00,-32.00,326.40,,,,60.40,58.00,MED to STK,MED to STK,3.50,F,,NON,14.50,34.50,42.50,40.60,GIA 7391457336,Twinning Wisp  Feather  Crystal,N ,N ,YES,,,,
K31088,RBC,0.30,F,VVS2,EX,EX,VG,No,,4.25 - 4.29 * 2.68,Gia,2397496820,,2500.00,1625.00,-35.00,487.50,,,,62.70,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,44.50,41.80,GIA 2397496820,Cloud  Needle  Pinpoint,N ,N ,YES,,,,
K31110,RBC,0.32,G,SI2,EX,EX,EX,MED,,4.38 - 4.41 * 2.75,Gia,7392498230,,1600.00,1088.00,-32.00,348.16,,,,62.50,56.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.50,43.50,41.00,GIA 7392498230,Crystal  Feather,N ,N ,YES,,,,
K31113,RBC,0.37,H,IF,EX,EX,EX,No,,4.58 - 4.62 * 2.87,Gia,2215893846,,2500.00,1725.00,-31.00,638.25,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 2215893846,Minor Details of Polish,NO,N,YES,,,,
K31125,RBC,0.31,F,VS2,EX,EX,EX,MED,,4.31 - 4.34 * 2.67,Gia,6391499451,,2200.00,1342.00,-39.00,416.02,,,,61.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,36.00,43.00,40.80,GIA 6391499451,Feather,N ,N ,YES,,,,
K31127,RBC,0.30,E,SI1,EX,EX,EX,No,,4.29 - 4.32 * 2.63,Gia,2396499140,,2100.00,1533.00,-27.00,459.90,,,,61.00,60.00,MED to STK,MED to STK,3.50,F,,NON,14.50,35.50,43.50,41.00,GIA 2396499140,Feather  Cloud,N ,N ,YES,,,,
K31132,RBC,0.36,I,VVS2,EX,EX,EX,No,,4.59 - 4.60 * 2.82,Gia,7396499111,,2100.00,1596.00,-24.00,574.56,,,,61.30,57.00,MED to STK,MED to STK,3.50,F,,NON,15.00,34.50,42.50,40.60,GIA 7396499111,Feather,N ,N ,YES,,,,
K31140,RBC,0.33,E,SI2,EX,EX,EX,No,,4.40 - 4.43 * 2.78,Gia,2397485433,,1800.00,1296.00,-28.00,427.68,,,,62.90,57.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.00,43.50,41.00,GIA 2397485433,Cloud  Crystal  Feather,N ,N ,YES,,,,
K31144,RBC,0.32,G,IF,EX,EX,EX,No,,4.38 - 4.40 * 2.72,Gia,1395485406,,2700.00,1701.00,-37.00,544.32,,,,61.90,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,43.50,41.00,GIA 1395485406,Minor Details of Polish,N ,N ,YES,,,,
K31146,RBC,0.30,I,SI2,EX,EX,EX,No,,4.32 - 4.33 * 2.64,Gia,1397496815,,1400.00,1064.00,-24.00,319.20,,,,61.10,58.00,MED,MED,3.50,F,,NON,15.00,35.50,42.50,40.60,GIA 1397496815,Feather,N ,N,YES,,,,
K31152,RBC,0.37,G,VS1,EX,EX,EX,STG,,4.60 - 4.62 * 2.86,Gia,3395498141,,2200.00,1386.00,-37.00,512.82,,,,62.00,56.00,MED to STK,MED to STK,3.50,F,,NON,16.00,35.50,42.50,40.60,GIA 3395498141,Crystal  Pinpoint,N ,N ,YES,,,,
K31153,RBC,0.35,D,VVS1,EX,EX,EX,FNT,,4.47 - 4.50 * 2.81,Gia,1395498117,,3000.00,2100.00,-30.00,735.00,,,,62.70,55.00,MED to STK,MED to STK,3.50,F,,NON,16.50,36.50,42.50,40.60,GIA 1395498117,Pinpoint  Feather,N ,N ,YES,,,,
K31155,RBC,0.31,D,VS1,EX,EX,EX,No,,4.32 - 4.34 * 2.71,Gia,6392499630,,2600.00,1768.00,-32.00,548.08,,,,62.40,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6392499630,Crystal  Cloud  Pinpoint,N ,N ,YES,,,,
K31170,RBC,0.30,G,VVS2,EX,EX,EX,MED,,4.26 - 4.30 * 2.67,Gia,7392495666,,2300.00,1426.00,-38.00,427.80,,,,62.30,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.00,42.50,40.60,GIA 7392495666,Pinpoint  Feather,N ,N ,YES,,,,
K31171,RBC,0.35,I,SI1,EX,EX,EX,STG,,4.51 - 4.53 * 2.81,Gia,1398494513,,1600.00,1072.00,-33.00,375.20,,,,62.20,57.00,MED,MED,3.50,F,,NON,15.00,35.00,43.50,41.20,GIA 1398494513,Crystal  Twinning Wisp  Feather,N ,N ,YES,,,,
K31174,RBC,0.30,F,VS1,EX,EX,EX,MED,,4.27 - 4.28 * 2.67,Gia,2215893859,,2300.00,1472.00,-36.00,441.60,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 2215893859,Cloud  Pinpoint,NO,N,YES,,,,
K31178,RBC,0.30,E,VVS1,EX,EX,EX,FNT,,4.27 - 4.29 * 2.68,Gia,7396495632,,2800.00,1736.00,-38.00,520.80,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.00,41.60,GIA 7396495632,Feather,N ,N ,YES,,,,
K31179,RBC,0.31,I,IF,EX,EX,EX,No,,4.30 - 4.33 * 2.70,Gia,1398496913,,2300.00,1610.00,-30.00,499.10,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 1398496913,Natural  Minor Details of Polish,N ,N ,YES,,,,
K31181,RBC,0.30,E,VVS1,EX,EX,EX,MED,,4.28 - 4.31 * 2.64,Gia,6391498264,,2800.00,1484.00,-47.00,445.20,,,,61.50,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.50,44.00,41.40,GIA 6391498264,Pinpoint,N ,N ,YES,,,,
K31193,RBC,0.30,I,VVS2,EX,EX,VG,STG,,4.31 - 4.34 * 2.63,Gia,7396496200,,2100.00,1260.00,-40.00,378.00,,,,60.70,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,43.00,40.80,GIA 7396496200,Pinpoint  Feather,N ,N ,YES,,,,
K31202,RBC,0.32,H,VVS2,EX,EX,EX,MED,,4.35 - 4.37 * 2.75,Gia,5396497407,,2200.00,1430.00,-35.00,457.60,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 5396497407,Pinpoint  Indented Natural  Surface Graining,N ,N ,YES,,,,
K31212,RBC,0.35,F,VVS2,EX,EX,EX,FNT,,4.52 - 4.54 * 2.80,Gia,2396495616,,2500.00,1750.00,-30.00,612.50,,,,61.90,59.00,MED to STK,MED to STK,4.00,F,,NON,15.00,36.00,43.00,41.00,GIA 2396495616,Pinpoint  Cloud  Needle,N ,N ,YES,,,,
K31218,RBC,0.35,F,SI1,EX,EX,EX,MED,,4.49 - 4.52 * 2.81,Gia,5396495349,,2000.00,1340.00,-33.00,469.00,,,,62.50,57.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 5396495349,Crystal,N ,N ,YES,,,,
K31219,RBC,0.30,D,VVS1,EX,EX,EX,VST,,4.25 - 4.28 * 2.67,Gia,7398494255,,3000.00,1530.00,-49.00,459.00,,,,62.70,58.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 7398494255,Cavity,N ,N ,YES,,,,
K31224,RBC,0.30,G,SI1,EX,EX,EX,MED,,4.25 - 4.28 * 2.69,Gia,2215893713,,1900.00,1273.00,-33.00,381.90,,,,63.10,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.50,41.60,GIA 2215893713,Twinning Wisp  Feather,NO,N,YES,,,,
K31227,RBC,0.31,F,VVS2,EX,EX,EX,MED,,4.34 - 4.35 * 2.68,Gia,6395494222,,2500.00,1500.00,-40.00,465.00,,,,61.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,44.00,41.40,GIA 6395494222,Needle  Feather  Pinpoint,N ,N ,YES,,,,
K31231,RBC,0.37,H,IF,EX,EX,EX,No,,4.55 - 4.58 * 2.86,Gia,6395494623,,2500.00,1725.00,-31.00,638.25,,,,62.70,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 6395494623,Minor Details of Polish,N ,N ,YES,,,,
K31237,RBC,0.30,D,VS2,EX,EX,VG,MED,,4.28 - 4.30 * 2.65,Gia,6392494221,,2400.00,1344.00,-44.00,403.20,,,,61.70,61.00,MED to STK,MED to STK,4.00,F,,NON,13.50,35.00,44.00,41.40,GIA 6392494221,Cloud,N ,N ,YES,,,,
K31242,RBC,0.30,F,VS1,EX,EX,VG,No,,4.27 - 4.30 * 2.65,Gia,7391494289,,2300.00,1587.00,-31.00,476.10,,,,61.80,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.00,40.80,GIA 7391494289,Cloud  Crystal  Feather  Needle,N ,N ,YES,,,,
K31243,RBC,0.30,G,IF,VG,EX,VG,No,,4.18 - 4.21 * 2.69,Gia,2394494326,,2700.00,1620.00,-40.00,486.00,,,,64.00,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,42.50,40.40,GIA 2394494326,Minor Details of Polish,N ,N ,YES,,,,
K31245,RBC,0.30,I,IF,EX,EX,EX,No,,4.36 - 4.37 * 2.63,Gia,2397494306,,2300.00,1541.00,-33.00,462.30,,,,60.40,61.00,MED to STK,MED to STK,4.00,F,,NON,13.00,34.00,43.50,41.20,GIA 2397494306,Minor Details of Polish,N ,,YES,,,,
K31247,RBC,0.30,D,VVS2,EX,EX,VG,FNT,,4.26 - 4.28 * 2.67,Gia,5396494688,,2800.00,1596.00,-43.00,478.80,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 5396494688,Feather  Pinpoint,N ,N ,YES,,,,
K31249,RBC,0.36,E,SI2,EX,EX,EX,MED,,4.57 - 4.58 * 2.84,Gia,7398494661,,1800.00,1134.00,-37.00,408.24,,,,62.00,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 7398494661,Crystal,N ,N ,YES,,,,
K31259,RBC,0.30,H,IF,EX,EX,EX,No,,4.30 - 4.34 * 2.67,Gia,7398497542,,2500.00,1600.00,-36.00,480.00,,,,61.90,55.00,MED to STK,MED to STK,3.50,F,,NON,14.50,33.50,43.50,41.20,GIA 7398497542,Minor Details of Polish,N ,,YES,,,,
K31265,RBC,0.30,E,VS2,EX,EX,EX,MED,,4.32 - 4.34 * 2.64,Gia,2394495185,,2300.00,1380.00,-40.00,414.00,,,,60.90,55.00,MED to STK,MED to STK,3.50,F,,NON,14.50,33.00,43.00,40.80,GIA 2394495185,Feather,N ,N ,YES,,,,
K31267,RBC,0.30,G,SI1,EX,EX,EX,MED,,4.28 - 4.31 * 2.68,Gia,5396495214,,1900.00,1273.00,-33.00,381.90,,,,62.30,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 5396495214,Twinning Wisp  Feather,N ,N,YES,,,,
K31268,RBC,0.30,D,SI1,EX,EX,EX,STG,,4.28 - 4.30 * 2.67,Gia,1399495231,,2200.00,1298.00,-41.00,389.40,,,,62.10,59.00,STK,STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 1399495231,Feather,N ,N ,YES,,,,
K31273,RBC,0.31,D,SI2,EX,EX,EX,MED,,4.33 - 4.35 * 2.70,Gia,2398499342,,1900.00,1254.00,-34.00,388.74,,,,62.20,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 2398499342,Feather,N ,N ,YES,,,,
