Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
KD11202,RBC,0.44,I,VS1,EX,EX,EX,FNT,,4.82 - 4.85 * 3.03,Gia,6431720253,,2200.00,1386.00,-37.00,609.84,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.80,GIA 6431720253,Cloud  Crystal  Feather  Needle,N,N,YES,,,,
KD11204,RBC,0.40,G,VS2,EX,EX,EX,No,,4.66 - 4.70 * 2.97,Gia,2437719981,,2500.00,1775.00,-29.00,710.00,,,,63.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.50,41.60,GIA 2437719981,Crystal  Cloud  Feather,N,N,YES,,,,
KD11206,RBC,0.40,G,VS2,EX,EX,VG,No,,4.73 - 4.76 * 2.87,Gia,2437718999,,2500.00,1500.00,-40.00,600.00,,,,60.30,60.00,STK,STK,4.00,F,,NON,14.00,34.50,42.50,40.60,GIA 2437718999,Feather,N,N,YES,,,,
KD11210,RBC,0.40,G,VS2,EX,EX,VG,No,,4.67 - 4.72 * 2.93,Gia,6435718878,,2500.00,1500.00,-40.00,600.00,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 6435718878,Cloud  Crystal,N,N,YES,,,,
KD11211,RBC,0.40,G,SI1,EX,EX,VG,No,,4.69 - 4.72 * 2.95,Gia,1438719745,,2100.00,1365.00,-35.00,546.00,,,,62.70,58.00,THN to STK,THN to STK,4.00,F,,NON,14.00,34.00,44.50,41.80,GIA 1438719745,Feather  Crystal,N,N,YES,,,,
KD11212,RBC,0.41,H,SI1,EX,EX,EX,MED,,4.78 - 4.81 * 2.92,Gia,6432718911,,2000.00,1280.00,-36.00,524.80,,,,60.90,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,42.50,40.60,GIA 6432718911,Feather  Crystal  Cloud,N,N,YES,,,,
KD11213,RBC,0.40,F,VS2,EX,EX,EX,No,,4.69 - 4.72 * 2.96,Gia,2436718910,,2600.00,1820.00,-30.00,728.00,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2436718910,Cloud  Crystal  Feather,N,N,YES,,,,
KD11214,RBC,0.40,G,SI2,EX,EX,EX,No,,4.73 - 4.75 * 2.93,Gia,2436718933,,1800.00,1224.00,-32.00,489.60,,,,61.90,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 2436718933,Crystal,N,N,YES,,,,
KD11218,RBC,0.41,E,SI2,EX,EX,EX,No,,4.73 - 4.76 * 2.95,Gia,7438721870,,2000.00,1320.00,-34.00,541.20,,,,62.10,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 7438721870,Feather  Crystal,N,N,YES,,,,
KD11219,RBC,0.40,H,VS2,EX,VG,EX,No,,4.71 - 4.74 * 2.91,Gia,7431721855,,2300.00,1564.00,-32.00,625.60,,,,61.50,56.00,STK,STK,4.50,F,,NON,14.50,33.00,43.00,40.80,GIA 7431721855,Cloud  Crystal  Feather,N,N,YES,,,,
KD11221,RBC,0.40,H,VS2,EX,EX,VG,MED,,4.71 - 4.73 * 2.94,Gia,7438722515,,2300.00,1334.00,-42.00,533.60,,,,62.30,55.00,MED to STK,MED to STK,4.00,F,,NON,15.50,34.50,43.00,40.80,GIA 7438722515,Crystal  Feather,N,N,YES,,,,
KD11222,RBC,0.40,E,VS2,EX,EX,EX,No,,4.67 - 4.70 * 2.93,Gia,6432722508,,2700.00,1836.00,-32.00,734.40,,,,62.40,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 6432722508,Feather  Cloud,N,N,YES,,,,
KD11225,RBC,0.40,G,SI2,EX,EX,EX,No,,4.72 - 4.73 * 2.94,Gia,2438718941,,1800.00,1224.00,-32.00,489.60,,,,62.10,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 2438718941,Feather  Cloud,N,N,YES,,,,
KD11226,RBC,0.41,F,VS2,EX,EX,EX,No,,4.83 - 4.84 * 2.89,Gia,2437719009,,2600.00,1820.00,-30.00,746.20,,,,59.70,61.00,MED to STK,MED to STK,3.50,F,,NON,13.00,33.50,43.00,40.80,GIA 2437719009,Feather  Crystal,N,N,YES,,,,
KD11227,RBC,0.45,F,SI2,EX,EX,EX,FNT,,4.91 - 4.92 * 3.04,Gia,1433942565,,1900.00,1292.00,-32.00,581.40,,,,61.90,58.00,STK,STK,4.00,F,,NON,15.00,35.50,42.50,40.60,GIA 1433942565,Crystal  Feather,NO,N,YES,,,,
KD11230,RBC,0.40,E,VVS2,EX,EX,EX,No,,4.69 - 4.73 * 2.89,Gia,7431941222,,3300.00,2343.00,-29.00,937.20,,,,61.40,61.00,THN to STK,THN to STK,4.00,F,,NON,14.00,35.50,43.00,40.80,GIA 7431941222,Pinpoint  Cloud  Needle  Knot,NO,N,YES,,,,
KD11231,RBC,0.40,E,VS2,EX,EX,EX,No,,4.72 - 4.74 * 2.92,Gia,3435941235,,2700.00,1836.00,-32.00,734.40,,,,61.80,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 3435941235,Crystal  Feather,NO,N,YES,,,,
KD11233,RBC,0.40,D,VS2,EX,EX,EX,No,,4.72 - 4.75 * 2.87,Gia,6432940937,,2800.00,1988.00,-29.00,795.20,,,,60.70,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,43.00,40.60,GIA 6432940937,Feather,NO,N,YES,,,,
KD11234,RBC,0.40,J,SI1,VG,EX,G,MED,,4.71 - 4.75 * 2.87,Gia,5436940376,,1600.00,864.00,-46.00,345.60,,,,60.70,59.00,THN to STK,THN to STK,4.00,F,,NON,14.00,34.00,42.50,40.60,GIA 5436940376,Twinning Wisp  Feather  Indented Natural,NO,N,YES,,,,
KD11236,RBC,0.40,F,VS2,EX,EX,EX,No,,4.75 - 4.78 * 2.87,Gia,1439940901,,2600.00,1820.00,-30.00,728.00,,,,60.30,60.00,MED to STK,MED to STK,4.00,F,,NON,13.00,33.00,43.50,41.00,GIA 1439940901,Crystal  Cloud  Feather,NO,N,YES,,,,
KD11237,RBC,0.41,F,SI1,EX,EX,EX,No,,4.78 - 4.80 * 2.90,Gia,2436940637,,2200.00,1540.00,-30.00,631.40,,,,60.50,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.50,43.00,40.80,GIA 2436940637,Feather  Crystal,NO,N,YES,,,,
KD11239,RBC,0.40,G,SI2,EX,VG,VG,No,,4.71 - 4.73 * 2.89,Gia,7433941376,,1800.00,1134.00,-37.00,453.60,,,,61.20,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,42.50,40.60,GIA 7433941376,Twinning Wisp  Crystal  Feather,NO,N,YES,,,,
KD11241,RBC,0.40,F,I1,EX,EX,EX,No,,4.74 - 4.76 * 2.91,Gia,5436941323,,1600.00,1216.00,-24.00,486.40,,,,61.30,58.00,MED to STK,MED to STK,3.50,F,,NON,15.00,35.00,43.00,40.80,GIA 5436941323,Feather,NO,N,YES,,,,
KD11242,RBC,0.40,E,VS1,EX,EX,VG,No,,4.71 - 4.72 * 2.89,Gia,1439940315,,3000.00,1800.00,-40.00,720.00,,,,61.30,59.00,STK,STK,4.00,F,,NON,14.50,35.00,42.50,40.60,GIA 1439940315,Feather  Needle  Pinpoint,NO,N,YES,,,,
KD11245,RBC,0.41,D,VS2,EX,EX,EX,FNT,,4.80 - 4.82 * 2.89,Gia,2437940163,,2800.00,1736.00,-38.00,711.76,,,,60.10,62.00,MED to STK,MED to STK,3.50,F,,NON,12.50,33.00,44.00,41.40,GIA 2437940163,Crystal  Feather,NO,N,YES,,,,
KD11246,RBC,0.40,H,VS1,EX,EX,EX,FNT,,4.79 - 4.81 * 2.86,Gia,6432939787,,2500.00,1625.00,-35.00,650.00,,,,59.60,60.00,MED,MED,3.50,F,,NON,13.00,33.00,43.50,41.00,GIA 6432939787,Feather  Needle,NO,N,YES,,,,
KD11249,RBC,0.40,G,VVS2,EX,EX,EX,No,,4.68 - 4.72 * 2.94,Gia,6432939687,,2900.00,2088.00,-28.00,835.20,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 6432939687,Indented Natural  Feather  Manufacturing Remnant,NO,N,YES,,,,
KD11250,RBC,0.42,E,VS1,EX,EX,EX,No,,4.76 - 4.79 * 2.99,Gia,6432939844,,3000.00,2040.00,-32.00,856.80,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 6432939844,Cloud,NO,N,YES,,,,
KD11252,RBC,0.40,D,SI1,EX,EX,EX,No,,4.68 - 4.72 * 2.90,Gia,6435942115,,2400.00,1656.00,-31.00,662.40,,,,61.80,59.00,STK,STK,4.00,F,,NON,15.00,36.00,43.00,40.60,GIA 6435942115,Feather  Crystal  Knot,NO,N,YES,,,,
KD11255,RBC,0.41,F,VS1,EX,EX,EX,No,,4.69 - 4.73 * 2.98,Gia,6432941868,,2800.00,1932.00,-31.00,792.12,,,,63.20,58.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.60,GIA 6432941868,Needle,NO,N,YES,,,,
KD11256,RBC,0.40,E,SI1,EX,VG,EX,MED,,4.68 - 4.71 * 2.93,Gia,5436941857,,2300.00,1288.00,-44.00,515.20,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 5436941857,Twinning Wisp  Crystal  Feather,NO,N,YES,,,,
KD11258,RBC,0.40,G,VS1,EX,EX,EX,FNT,,4.71 - 4.73 * 2.90,Gia,7438942678,,2700.00,1755.00,-35.00,702.00,,,,61.50,61.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.50,44.00,41.40,GIA 7438942678,Feather  Pinpoint  Indented Natural,NO,N,YES,,,,
KD11260,RBC,0.40,E,VS2,EX,EX,EX,No,,4.71 - 4.74 * 2.89,Gia,6431942295,,2700.00,1836.00,-32.00,734.40,,,,61.30,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,43.00,40.60,GIA 6431942295,Feather,NO,N,YES,,,,
KD11263,RBC,0.40,E,VS1,EX,EX,EX,No,,4.73 - 4.76 * 2.88,Gia,2438941050,,3000.00,2040.00,-32.00,816.00,,,,60.60,58.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,42.50,40.60,GIA 2438941050,Crystal  Cloud  Pinpoint,NO,N,YES,,,,
KD11264,RBC,0.44,H,SI1,EX,EX,EX,No,,4.93 - 4.96 * 2.96,Gia,7436941292,,2000.00,1420.00,-29.00,624.80,,,,59.80,61.00,MED to STK,MED to STK,4.00,F,,NON,13.00,33.50,43.00,40.80,GIA 7436941292,Feather,NO,N,YES,,,,
KD11267,RBC,0.41,I,VVS1,EX,EX,EX,No,,4.75 - 4.76 * 2.93,Gia,6432940754,,2400.00,1584.00,-34.00,649.44,,,,61.50,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.50,43.50,41.00,GIA 6432940754,Cloud,NO,N,YES,,,,
KD11271,RBC,0.40,F,VS2,EX,EX,EX,No,,4.70 - 4.72 * 2.91,Gia,6431940228,,2600.00,1820.00,-30.00,728.00,,,,61.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.50,36.00,42.50,40.60,GIA 6431940228,Feather,NO,N,YES,,,,
KD11273,RBC,0.40,D,VS1,EX,EX,EX,No,,4.70 - 4.71 * 2.97,Gia,3435940245,,3200.00,2240.00,-30.00,896.00,,,,63.10,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.00,41.60,GIA 3435940245,Crystal  Pinpoint,NO,N,YES,,,,
KD11274,RBC,0.40,G,VS2,EX,EX,EX,No,,4.73 - 4.76 * 2.88,Gia,6432940242,,2500.00,1775.00,-29.00,710.00,,,,60.70,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.00,43.00,41.00,GIA 6432940242,Crystal  Needle  Feather,NO,N,YES,,,,
KD11275,RBC,0.40,F,VS1,EX,EX,EX,No,,4.72 - 4.74 * 2.91,Gia,7448069296,,2800.00,1932.00,-31.00,772.80,,,,61.50,60.00,STK,STK,4.00,F,,NON,13.00,33.00,44.50,41.80,GIA 7448069296,Crystal  Needle  Pinpoint  Cloud,NO,N,YES,,,,
KD11276,RBC,0.40,G,VS1,EX,EX,VG,MED,,4.69 - 4.73 * 2.90,Gia,6431939977,,2700.00,1566.00,-42.00,626.40,,,,61.60,61.00,STK,STK,4.00,F,,NON,13.50,34.50,44.00,41.40,GIA 6431939977,Cloud  Needle,NO,N,YES,,,,
KD11277,RBC,0.40,K,VS2,EX,EX,EX,No,,4.72 - 4.74 * 2.89,Gia,7432939983,,1500.00,990.00,-34.00,396.00,,,,61.10,61.00,STK,STK,4.00,F,,NON,13.50,34.50,43.50,41.20,GIA 7432939983,Feather,NO,N,YES,,,,
KD11278,RBC,0.42,D,VVS2,EX,EX,VG,VST,,4.77 - 4.79 * 2.98,Gia,5433940067,,3500.00,1750.00,-50.00,735.00,,,,62.40,55.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,43.00,40.60,GIA 5433940067,Cloud  Needle  Pinpoint,NO,N,YES,,,,
KD11280,RBC,0.40,D,VS2,EX,EX,EX,No,,4.67 - 4.71 * 2.94,Gia,6431940087,,2800.00,1988.00,-29.00,795.20,,,,62.70,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 6431940087,Crystal  Cloud  Indented Natural,NO,N,YES,,,,
KD11282,RBC,0.42,D,VS2,EX,EX,EX,No,,4.77 - 4.79 * 3.00,Gia,1433940617,,2800.00,1960.00,-30.00,823.20,,,,62.70,56.00,STK,STK,4.00,F,,NON,16.00,35.50,43.00,40.80,GIA 1433940617,Crystal  Cloud,NO,N,YES,,,,
KD11283,RBC,0.40,D,SI2,EX,EX,EX,No,,4.76 - 4.78 * 2.92,Gia,1437940851,,2100.00,1407.00,-33.00,562.80,,,,61.20,57.00,MED to STK,MED to STK,4.00,F,,NON,13.50,32.00,44.00,41.40,GIA 1437940851,Feather,NO,N,YES,,,,
KD11286,RBC,0.40,H,VS1,EX,EX,EX,FNT,,4.69 - 4.71 * 2.96,Gia,7431940900,,2500.00,1625.00,-35.00,650.00,,,,63.00,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,44.50,41.80,GIA 7431940900,Cloud  Needle  Pinpoint,NO,N,YES,,,,
KD11287,RBC,0.40,F,VS2,EX,EX,EX,No,,4.71 - 4.73 * 2.96,Gia,6432940807,,2600.00,1820.00,-30.00,728.00,,,,62.80,56.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 6432940807,Crystal  Cloud  Needle  Feather,NO,N,YES,,,,
KD11288,RBC,0.40,I,SI1,EX,VG,EX,STG,,4.73 - 4.75 * 2.87,Gia,7438940793,,1800.00,990.00,-45.00,396.00,,,,60.60,59.00,STK,STK,4.00,F,,NON,14.00,34.00,43.00,40.80,GIA 7438940793,Crystal  Feather,NO,N,YES,,,,
KD11289,RBC,0.40,F,VS2,VG,EX,VG,No,,4.56 - 4.64 * 2.97,Gia,2437940652,,2600.00,1534.00,-41.00,613.60,,,,64.60,60.00,THN to THK,THN to THK,5.00,F,,NON,14.50,36.00,45.00,41.80,GIA 2437940652,Crystal  Cloud  Feather,NO,N,YES,,,,
KD11291,RBC,0.41,G,SI2,EX,EX,EX,No,,4.77 - 4.80 * 2.95,Gia,3435942272,,1800.00,1224.00,-32.00,501.84,,,,61.50,55.00,MED to STK,MED to STK,4.00,F,,NON,14.50,32.50,43.50,41.00,GIA 3435942272,Crystal  Feather,NO,N,YES,,,,
KD11292,RBC,0.41,K,VS2,EX,VG,EX,MED,,4.72 - 4.74 * 2.95,Gia,6435942141,,1500.00,705.00,-53.00,289.05,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,41.00,GIA 6435942141,Crystal  Cloud  Feather,NO,FB,YES,,,,
KD11293,RBC,0.40,D,VS2,EX,EX,EX,MED,,4.69 - 4.70 * 2.93,Gia,5436941312,,2800.00,1680.00,-40.00,672.00,,,,62.40,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 5436941312,Feather  Crystal  Cloud,NO,N,YES,,,,
KD11294,RBC,0.41,D,VS2,EX,EX,EX,FNT,,4.72 - 4.74 * 2.96,Gia,1438939900,,2800.00,1736.00,-38.00,711.76,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,41.00,GIA 1438939900,Feather  Crystal,NO,N,YES,,,,
KD11295,RBC,0.40,H,SI1,EX,EX,EX,No,,4.69 - 4.72 * 2.93,Gia,1438939891,,2000.00,1440.00,-28.00,576.00,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1438939891,Cloud  Crystal  Feather,NO,N,YES,,,,
KD11296,RBC,0.40,J,IF,EX,EX,EX,No,,4.69 - 4.71 * 2.93,Gia,1435940616,,2200.00,1474.00,-33.00,589.60,,,,62.20,58.00,STK,STK,4.00,F,,NON,15.00,35.00,43.50,41.00,GIA 1435940616,Minor Details of Polish,NO,N,YES,,,,
KD11300,RBC,0.42,H,VVS2,EX,EX,EX,MED,,4.78 - 4.80 * 2.96,Gia,1439941434,,2600.00,1508.00,-42.00,633.36,,,,61.80,56.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,43.00,40.80,GIA 1439941434,Pinpoint,NO,N,YES,,,,
KD11302,RBC,0.45,G,VS2,EX,EX,EX,FNT,,4.88 - 4.90 * 3.07,Gia,2434941422,,2500.00,2000.00,-20.00,900.00,,,,62.80,55.00,MED,MED,3.50,F,,NON,16.50,36.50,42.50,40.60,GIA 2434941422,Crystal  Feather,NO,N,YES,,,,
KD11303,RBC,0.40,D,VVS2,EX,EX,EX,No,,4.70 - 4.72 * 2.92,Gia,6435941405,,3500.00,2450.00,-30.00,980.00,,,,62.00,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,44.00,41.40,GIA 6435941405,Pinpoint  Feather  Cloud  Surface Graining,NO,N,YES,,,,
KD11304,RBC,0.41,M,VVS1,EX,EX,EX,No,,4.74 - 4.76 * 2.96,Gia,7446069003,,1400.00,882.00,-37.00,361.62,,,,62.40,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7446069003,Pinpoint,NO,N,YES,,,,
KD11306,RBC,0.40,H,VVS1,EX,EX,EX,No,,4.72 - 4.75 * 2.89,Gia,2447069324,,2700.00,1863.00,-31.00,745.20,,,,61.00,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,43.00,40.60,GIA 2447069324,Pinpoint  Cloud  Feather,NO,N,YES,,,,
KD11307,RBC,0.41,E,VVS1,EX,EX,EX,No,,4.77 - 4.79 * 2.90,Gia,7446069309,,3600.00,2808.00,-22.00,1151.28,,,,60.70,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,43.00,40.80,GIA 7446069309,Pinpoint,NO,N,YES,,,,
KD11311,RBC,0.40,E,VVS2,EX,EX,EX,No,,4.71 - 4.73 * 2.93,Gia,2448068976,,3300.00,2343.00,-29.00,937.20,,,,62.10,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.50,41.60,GIA 2448068976,Needle  Pinpoint  Indented Natural,NO,N,YES,,,,
KD11313,RBC,0.40,D,SI1,EX,EX,EX,No,,4.69 - 4.72 * 2.93,Gia,6445069378,,2400.00,1656.00,-31.00,662.40,,,,62.20,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,43.00,40.60,GIA 6445069378,Feather,NO,N,YES,,,,
KD11314,RBC,0.40,D,VS1,EX,EX,EX,STG,,4.70 - 4.73 * 2.91,Gia,7448069520,,3200.00,1696.00,-47.00,678.40,,,,61.80,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.00,44.00,41.60,GIA 7448069520,Feather  Indented Natural  Pinpoint,NO,N,YES,,,,
KD11315,RBC,0.40,L,SI1,VG,VG,VG,No,,4.58 - 4.64 * 2.94,Gia,7448068576,,1200.00,708.00,-41.00,283.20,,,,63.80,59.00,MED to THK,MED to THK,5.50,F,,NON,15.00,36.00,43.50,41.20,GIA 7448068576,Feather  Crystal,NO,N,YES,,,,
KD11316,RBC,0.41,H,SI1,EX,EX,EX,MED,,4.73 - 4.75 * 2.95,Gia,2448068538,,2000.00,1280.00,-36.00,524.80,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,43.50,41.00,GIA 2448068538,Feather  Knot  Crystal,NO,N,YES,,,,
KD11318,RBC,0.40,G,VS1,EX,EX,EX,STG,,4.67 - 4.70 * 2.95,Gia,6445068528,,2700.00,1539.00,-43.00,615.60,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6445068528,Feather  Pinpoint,NO,N,YES,,,,
KD11319,RBC,0.42,K,SI1,EX,EX,EX,MED,,4.75 - 4.77 * 3.00,Gia,2444068857,,1400.00,812.00,-42.00,341.04,,,,63.10,57.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2444068857,Crystal,NO,N,YES,,,,
KD11320,RBC,0.41,G,VS2,EX,EX,EX,FNT,,4.76 - 4.77 * 2.95,Gia,6442068521,,2500.00,1625.00,-35.00,666.25,,,,61.90,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 6442068521,Feather  Cloud  Crystal,NO,N,YES,,,,
KD11322,RBC,0.40,I,VS1,EX,EX,EX,No,,4.71 - 4.73 * 2.91,Gia,7446068676,,2200.00,1496.00,-32.00,598.40,,,,61.70,61.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,44.00,41.40,GIA 7446068676,Feather,NO,N,YES,,,,
KD11328,RBC,0.41,K,VS2,EX,EX,EX,STG,,4.76 - 4.79 * 2.92,Gia,1449068585,,1500.00,765.00,-49.00,313.65,,,,61.20,57.00,MED to STK,MED to STK,3.50,F,,NON,15.00,35.00,43.00,40.80,GIA 1449068585,Feather  Cloud  Crystal,NO,FB,YES,,,,
KD11331,RBC,0.41,K,VS2,EX,EX,EX,MED,,4.73 - 4.75 * 2.98,Gia,6442069282,,1500.00,855.00,-43.00,350.55,,,,63.00,57.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6442069282,Crystal  Feather,NO,N,YES,,,,
KD11338,RBC,0.41,J,VVS2,EX,EX,EX,FNT,,4.75 - 4.79 * 2.91,Gia,6442069683,,2000.00,1220.00,-39.00,500.20,,,,61.00,61.00,MED to STK,MED to STK,4.50,F,,NON,13.00,34.00,43.50,41.20,GIA 6442069683,Feather,NO,N,YES,,,,
KD11339,RBC,0.40,H,SI1,EX,EX,EX,STG,,4.68 - 4.71 * 2.95,Gia,2444069444,,2000.00,1200.00,-40.00,480.00,,,,62.70,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.50,41.80,GIA 2444069444,Feather  Crystal,NO,N,YES,,,,
KD11341,RBC,0.40,G,SI1,EX,EX,EX,STG,,4.74 - 4.76 * 2.92,Gia,1449176976,,2100.00,1176.00,-44.00,470.40,,,,61.50,57.00,MED to STK,MED to STK,3.50,F,,NON,14.50,34.00,43.50,41.20,GIA 1449176976,Crystal  Feather,NO,N,YES,,,,
KD11343,RBC,0.40,G,VS2,EX,VG,EX,MED,,4.70 - 4.72 * 2.96,Gia,1447177332,,2500.00,1475.00,-41.00,590.00,,,,62.90,56.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.00,41.40,GIA 1447177332,Cloud  Crystal  Feather,NO,N,YES,,,,
KD11344,RBC,0.41,I,VS1,EX,EX,EX,No,,4.81 - 4.83 * 2.90,Gia,6442177317,,2200.00,1496.00,-32.00,613.36,,,,60.30,60.00,MED to STK,MED to STK,4.00,F,,NON,13.00,33.00,43.00,41.00,GIA 6442177317,Feather  Pinpoint,NO,N,YES,,,,
KD11345,RBC,0.45,G,IF,EX,EX,EX,No,,4.88 - 4.90 * 3.02,Gia,1443177312,,3300.00,2805.00,-15.00,1262.25,,,,61.80,62.00,STK,STK,4.50,F,,NON,13.00,34.50,44.50,41.60,GIA 1443177312,Minor Details of Polish,NO,N,YES,,,,
KD11347,RBC,0.41,J,SI1,EX,EX,EX,FNT,,4.73 - 4.75 * 2.96,Gia,2446176837,,1600.00,880.00,-45.00,360.80,,,,62.40,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 2446176837,Crystal  Feather,NO,,YES,,,,
KD11348,RBC,0.40,H,SI1,EX,EX,EX,MED,,4.67 - 4.71 * 2.93,Gia,6442176823,,2000.00,1280.00,-36.00,512.00,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 6442176823,Crystal  Feather,NO,N,YES,,,,
KD11353,RBC,0.40,E,VS1,EX,EX,EX,No,,4.73 - 4.75 * 2.93,Gia,1448176998,,3000.00,2040.00,-32.00,816.00,,,,61.80,56.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.00,42.50,40.60,GIA 1448176998,Feather,NO,N,YES,,,,
KD11354,RBC,0.40,L,VS2,EX,EX,EX,No,,4.67 - 4.70 * 2.95,Gia,6441176988,,1300.00,858.00,-34.00,343.20,,,,62.90,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.60,GIA 6441176988,Crystal  Feather,NO,N,YES,,,,
KD11355,RBC,0.40,G,VS1,VG,EX,VG,No,,4.61 - 4.63 * 2.96,Gia,2444176975,,2700.00,1674.00,-38.00,669.60,,,,64.10,58.00,STK to THK,STK to THK,5.00,F,,NON,15.50,36.50,43.50,41.00,GIA 2444176975,Crystal  Pinpoint,NO,N,YES,,,,
KD11357,RBC,0.40,D,VVS1,EX,EX,EX,MED,,4.74 - 4.76 * 2.96,Gia,5446175863,,3800.00,2242.00,-41.00,896.80,,,,62.30,55.00,MED to STK,MED to STK,4.00,F,,NON,15.00,33.50,43.50,41.00,GIA 5446175863,Feather,NO,N,YES,,,,
KD11358,RBC,0.40,D,VS1,EX,EX,EX,No,,4.67 - 4.70 * 2.95,Gia,2447175862,,3200.00,2240.00,-30.00,896.00,,,,63.00,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.80,GIA 2447175862,Crystal  Pinpoint,NO,N,YES,,,,
KD11361,RBC,0.40,F,VS1,EX,EX,EX,No,,4.71 - 4.74 * 2.92,Gia,1443177087,,2800.00,1932.00,-31.00,772.80,,,,61.70,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 1443177087,Feather  Cloud,NO,N,YES,,,,
