Stone_NO,Shape,Weight,Color,Clarity,Cut,Polish,Symm,FlrIntens,FlrColor,FColor,FCIntens,FCOverton,Measurement,Diameter_Min,Diameter_Max,Total_Depth,Lab,LabLocation,Lab_Report_No,LabLink,Lab_Report_Date,Laser_Inscription,Treatment,Location,Total_Depth_Per,Table_Diameter_Per,GirdleName,GirdleThin_ID,GirdleThick_ID,Girdle_Per,GirdleCon,CuletSize,CuletCon,CrownHeight,CrownAngle,PavillionHeight,PavillionAngle,PairStock_No,Parcels_Stone,Comment,KeyToSymbols,Shade,StarLength,LowerHalve,Table_Inclusion,Black_Inclusion,Side_Inclusion,Open_Inclusion,Brand,HnA,Ratio,Eyeclean,Tinge,Feather_Inclusion,Milkey,Luster,Internal_Graining,Surface_Graining,Natural_Type,ExtraFacet,Fancy_Color_Description,Stone_Comment,NewArrival,StockStatus,Is_VedioExist,Is_imgExist,Is_CertyExist,Certificate_file_url,Stone_Img_url,Video_url,Lab_Report_Comment,Remarks,Control_No,LiveRAP,SaleDis,SaleRate,SaleAmt,BIS,BIC,WIS,WIC
KG-48387,ROUND,0.500,D,SI1,GD,EX,EX,NON,,,,,4.89 - 4.92 * 3.22,4.89,4.92,3.22,GIA,,7381921865,https://www.gia.edu/report-check?reportno=7381921865,06/07/2021,GIA 7381921865 ,,IND,65.70,57.00,THK to VTK,THK,VTK,0.06,FACETED,NONE,,16.50,38.00,43.50,41.00,,,,Crystal,,0.50,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3800.0,-43.0,2166.0,1083.0,,,,
KG-48388,ROUND,0.500,F,VS1,GD,EX,VG,NON,,,,,4.79 - 4.87 * 3.21,4.79,4.87,3.21,GIA,,7388921856,https://www.gia.edu/report-check?reportno=7388921856,06/09/2021,GIA 7388921856 ,,IND,66.30,58.00,STK to VTK,STK,VTK,0.07,FACETED,NONE,,17.00,38.50,42.50,40.60,,,,Cloud  Pinpoint  Indented Natural,,0.50,0.75,,,,,,,0.98,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,4400.0,-47.0,2332.0,1166.0,,,,
KG-48402,ROUND,0.310,D,SI2,EX,EX,EX,STG,BLU,,,,4.32 - 4.34 * 2.69,4.32,4.34,2.69,GIA,,1387922985,https://www.gia.edu/report-check?reportno=1387922985,06/09/2021,GIA 1387922985 ,,IND,62.10,57.00,THN to STK,THN,STK,0.04,FACETED,NONE,,15.50,35.50,43.00,40.80,,,,Crystal  Cloud,,0.50,0.80,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2000.0,-40.0,1200.0,372.0,,,,
KG-48415,ROUND,0.400,D,VS1,EX,EX,VG,VST,BLU,,,,4.67 - 4.71 * 2.92,4.67,4.71,2.92,GIA,,7386922898,https://www.gia.edu/report-check?reportno=7386922898,06/09/2021,GIA 7386922898 ,,IND,62.20,58.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.00,35.50,43.00,41.00,,,,Crystal  Cloud  Pinpoint  Indented Natural,,0.45,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3300.0,-48.0,1716.0,686.4,,,,
KG-48419,ROUND,0.500,F,SI1,VG,EX,EX,STG,BLU,,,,4.96 - 4.98 * 3.18,4.96,4.98,3.18,GIA,,7381921587,https://www.gia.edu/report-check?reportno=7381921587,06/09/2021,GIA 7381921587 ,,IND,64.10,56.00,STK to THK,STK,THK,0.05,FACETED,NONE,,17.00,37.50,42.00,40.20,,,,Crystal,,0.50,0.80,,,,,,,1,,,,,,,,,,  ,NO BGM  100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3500.0,-39.0,2135.0,1067.5,,,,
KG-48427,ROUND,0.400,I,VVS2,VG,EX,EX,NON,,,,,4.59 - 4.62 * 2.95,4.59,4.62,2.95,GIA,,7388924381,https://www.gia.edu/report-check?reportno=7388924381,06/09/2021,GIA 7388924381 ,,IND,64.00,58.00,THK,THK,,0.05,FACETED,NONE,,16.50,37.50,43.00,40.60,,,,Needle  Cloud  Pinpoint,,0.50,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2500.0,-34.0,1650.0,660.0,,,,
KG-48434,ROUND,0.500,D,SI1,GD,EX,VG,NON,,,,,4.88 - 4.92 * 3.25,4.88,4.92,3.25,GIA,,6381924425,https://www.gia.edu/report-check?reportno=6381924425,06/07/2021,GIA 6381924425 ,,IND,66.30,57.00,THK to VTK,THK,VTK,0.06,FACETED,NONE,,16.00,37.00,44.00,41.60,,,,Crystal  Feather,,0.50,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3800.0,-47.0,2014.0,1007.0,,,,
KG-48445,ROUND,0.300,E,VVS2,VG,EX,EX,FNT,,,,,4.20 - 4.23 * 2.71,4.20,4.23,2.71,GIA,,6382921653,https://www.gia.edu/report-check?reportno=6382921653,06/07/2021,GIA 6382921653 ,,IND,64.20,59.00,STK to THK,STK,THK,0.05,FACETED,NONE,,15.50,36.50,44.00,41.40,,,,Pinpoint  Cloud,,0.50,0.75,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2700.0,-47.0,1431.0,429.3,,,,
KG-48451,ROUND,0.500,D,SI2,EX,EX,VG,STG,BLU,,,,5.00 - 5.07 * 3.16,5.00,5.07,3.16,GIA,,6382921818,https://www.gia.edu/report-check?reportno=6382921818,06/07/2021,GIA 6382921818 ,,IND,62.70,57.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.50,35.50,43.00,40.80,,,,Cloud,,0.50,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3100.0,-38.0,1922.0,961.0,,,,
KG-48651,ROUND,0.280,D,VS1,EX,EX,EX,FNT,,,,,4.19 - 4.21 * 2.56,4.19,4.21,2.56,GIA,,6382923621,https://www.gia.edu/report-check?reportno=6382923621,06/07/2021,GIA 6382923621 ,,IND,61.00,59.00,MED to STK,MED,STK,0.05,FACETED,NONE,,14.00,34.50,42.50,40.60,,,,Crystal,,0.50,0.80,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,1590.0,3.0,1637.71,458.56,,,,
KG-48703,ROUND,0.300,D,SI1,VG,EX,EX,MED,BLU,,,,4.19 - 4.22 * 2.71,4.19,4.22,2.71,GIA,,6382922647,https://www.gia.edu/report-check?reportno=6382922647,06/07/2021,GIA 6382922647 ,,IND,64.50,56.00,THK,THK,,0.06,FACETED,NONE,,15.00,34.50,44.00,41.20,,,,Crystal  Feather,,0.45,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM  100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2300.0,-48.0,1196.0,358.8,,,,
KG-48716,ROUND,0.500,G,VVS2,VG,EX,VG,NON,,,,,4.94 - 5.00 * 3.19,4.94,5.00,3.19,GIA,,6385922563,https://www.gia.edu/report-check?reportno=6385922563,06/09/2021,GIA 6385922563 ,,IND,64.20,59.00,MED to THK,MED,THK,0.05,FACETED,NONE,,15.00,36.00,44.50,41.60,,,,Cavity  Natural,,0.50,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,4300.0,-35.0,2795.0,1397.5,,,,
KG-48752,ROUND,0.500,D,VVS2,GD,EX,VG,NON,,,,,4.85 - 4.89 * 3.22,4.85,4.89,3.22,GIA,,7388923959,https://www.gia.edu/report-check?reportno=7388923959,06/09/2021,GIA 7388923959 ,,IND,66.20,55.00,STK to VTK,STK,VTK,0.06,FACETED,NONE,,18.50,39.00,42.00,40.00,,,,Cloud  Pinpoint  Indented Natural,,0.50,0.75,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,5200.0,-45.0,2860.0,1430.0,,,,
KG-48791,ROUND,0.500,D,VVS2,VG,EX,EX,NON,,,,,4.96 - 4.99 * 3.21,4.96,4.99,3.21,GIA,,6382921715,https://www.gia.edu/report-check?reportno=6382921715,06/07/2021,GIA 6382921715 ,,IND,64.60,58.00,STK to THK,STK,THK,0.05,FACETED,NONE,,16.00,37.00,44.00,41.60,,,,Needle  Pinpoint  Cloud  Indented Natural,,0.45,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,5200.0,-33.0,3484.0,1742.0,,,,
KG-48955,ROUND,0.400,E,SI1,VG,EX,VG,MED,BLU,,,,4.68 - 4.73 * 2.90,4.68,4.73,2.90,GIA,,5383922137,https://www.gia.edu/report-check?reportno=5383922137,06/09/2021,GIA 5383922137 ,,IND,61.60,60.00,VTN to STK,VTN,STK,0.04,FACETED,NONE,,14.00,35.00,43.50,41.20,,,,Crystal  Feather,,0.50,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM  100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2500.0,-49.0,1275.0,510.0,,,,
KG-48978,ROUND,0.510,D,VVS2,EX,EX,EX,MED,BLU,,,,5.15 - 5.18 * 3.11,5.15,5.18,3.11,GIA,,5386923438,https://www.gia.edu/report-check?reportno=5386923438,06/07/2021,GIA 5386923438 ,,IND,60.20,59.00,MED to STK,MED,STK,0.04,FACETED,NONE,,13.50,34.00,43.00,40.60,,,,Pinpoint,,0.45,0.75,,,,,,,0.99,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,5200.0,-40.0,3120.0,1591.2,,,,
KG-48986,ROUND,0.560,G,VVS1,EX,EX,EX,NON,,,,,5.24 - 5.28 * 3.30,5.24,5.28,3.30,GIA,,1389922290,https://www.gia.edu/report-check?reportno=1389922290,06/07/2021,GIA 1389922290 ,,IND,62.70,56.00,MED,MED,,0.04,FACETED,NONE,,16.00,36.50,43.00,41.00,,,,Pinpoint,,0.45,0.80,,,,,,,0.99,,,,,,,,,,  ,NO BGM  100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,4400.0,-30.0,3080.0,1724.8,,,,
KG-48992,ROUND,0.300,E,SI2,EX,EX,EX,MED,BLU,,,,4.28 - 4.30 * 2.66,4.28,4.30,2.66,GIA,,1383922268,https://www.gia.edu/report-check?reportno=1383922268,06/07/2021,GIA 1383922268 ,,IND,62.00,59.00,MED to STK,MED,STK,0.04,FACETED,NONE,,14.50,35.00,43.50,41.20,,,,Feather,,0.50,0.80,,,,,,,1,,,,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,ONHOLD,NO,NO,NO,,,,,,,1900.0,-42.0,1102.0,330.6,,,,
KG-46531,ROUND,0.500,G,VVS1,EX,EX,VG,NON,,,,,5.00 - 5.06 * 3.19,5.00,5.06,3.19,GIA,,2386922508,https://www.gia.edu/report-check?reportno=2386922508,06/07/2021,GIA 2386922508 ,,IND,63.30,57.00,MED to STK,MED,STK,0.04,FACETED,NONE,,16.50,36.50,43.50,41.00,,,,Needle  Indented Natural  Natural,,0.50,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,4400.0,-30.0,3080.0,1540.0,,,,
KG-49900,ROUND,0.500,D,VVS1,EX,EX,EX,STG,BLU,,,,5.04 - 5.08 * 3.17,5.04,5.08,3.17,GIA,,5393100842,https://www.gia.edu/report-check?reportno=5393100842,28/06/2021,GIA 5393100842,,IND,62.70,56.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.50,35.50,43.00,40.80,,,,Pinpoint,,0.50,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,5800.0,-41.0,3422.0,1711.0,,,,
KG-49954,ROUND,0.550,D,IF,EX,EX,EX,NON,,,,,5.25 - 5.29 * 3.27,5.25,5.29,3.27,GIA,,2397101615,https://www.gia.edu/report-check?reportno=2397101615,28/06/2021,GIA 2397101615,,IND,62.00,56.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.00,34.50,43.00,40.80,,,,Minor Details of Polish,,0.45,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,7000.0,-29.0,4970.0,2733.5,,,,
KG-50335,ROUND,0.310,F,VVS2,EX,VG,EX,NON,,,,,4.31 - 4.33 * 2.70,4.31,4.33,2.70,GIA,,7398100794,https://www.gia.edu/report-check?reportno=7398100794,28/06/2021,GIA 7398100794,,IND,62.50,57.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.00,35.00,44.00,41.40,,,,Pinpoint,,0.50,0.80,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2600.0,-38.0,1612.0,499.72,,,,
KG-50437,ROUND,0.300,D,VVS1,EX,EX,EX,FNT,,,,,4.28 - 4.30 * 2.69,4.28,4.30,2.69,GIA,,6395099923,https://www.gia.edu/report-check?reportno=6395099923,28/06/2021,GIA 6395099923,,IND,62.70,57.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.00,34.50,43.50,41.20,,,,Pinpoint  Internal Graining  Surface Graining,,0.50,0.80,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3100.0,-44.0,1736.0,520.8,,,,
KG-50528,ROUND,0.320,H,VVS1,EX,EX,EX,STG,BLU,,,,4.35 - 4.37 * 2.72,4.35,4.37,2.72,GIA,,6395103593,https://www.gia.edu/report-check?reportno=6395103593,28/06/2021,GIA 6395103593,,IND,62.40,58.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.00,35.00,43.50,41.20,,,,Feather,,0.50,0.80,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2400.0,-43.0,1368.0,437.76,,,,
KG-50550,ROUND,0.400,D,SI2,EX,EX,EX,STG,BLU,,,,4.70 - 4.72 * 2.95,4.70,4.72,2.95,GIA,,6395103573,https://www.gia.edu/report-check?reportno=6395103573,28/06/2021,GIA 6395103573,,IND,62.50,57.00,THN to STK,THN,STK,0.04,FACETED,NONE,,15.00,35.00,43.50,41.20,,,,Crystal  Cloud,,0.50,0.80,SB1,TB2,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2300.0,-42.0,1334.0,533.6,,,,
KG-49193,ROUND,0.430,I,VVS1,EX,EX,EX,FNT,,,,,4.80 - 4.83 * 3.00,4.80,4.83,3.00,GIA,,2396100591,https://www.gia.edu/report-check?reportno=2396100591,25/06/2021,GIA 2396100591,,IND,62.40,56.00,MED to STK,MED,STK,0.04,FACETED,NONE,,16.00,36.00,43.00,40.60,,,,Pinpoint  Indented Natural,,0.50,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2600.0,-31.0,1794.0,771.42,,,,
KG-49209,ROUND,0.300,G,IF,EX,EX,EX,MED,BLU,,,,4.29 - 4.32 * 2.68,4.29,4.32,2.68,GIA,,6392099222,https://www.gia.edu/report-check?reportno=6392099222,25/06/2021,GIA 6392099222,,IND,62.20,58.00,MED to STK,MED,STK,0.05,FACETED,NONE,,13.50,33.00,44.50,41.80,,,,Surface Graining  Natural  Minor Details of Polish,,0.45,0.75,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2800.0,-44.0,1568.0,470.4,,,,
KG-49211,ROUND,0.330,H,IF,EX,EX,EX,FNT,,,,,4.41 - 4.44 * 2.76,4.41,4.44,2.76,GIA,,6395099262,https://www.gia.edu/report-check?reportno=6395099262,25/06/2021,GIA 6395099262,,IND,62.30,58.00,MED to STK,MED,STK,0.04,FACETED,NONE,,14.50,35.00,43.50,41.20,,,,Minor Details of Polish,,0.50,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2600.0,-41.0,1534.0,506.22,,,,
KG-49253,ROUND,0.400,G,VVS1,VG,EX,EX,FNT,,,,,4.61 - 4.64 * 2.98,4.61,4.64,2.98,GIA,,2396101064,https://www.gia.edu/report-check?reportno=2396101064,24/06/2021,GIA 2396101064,,IND,64.50,57.00,STK to THK,STK,THK,0.05,FACETED,NONE,,16.00,37.00,43.50,41.00,,,,Pinpoint,,0.45,0.75,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3100.0,-37.0,1953.0,781.2,,,,
KG-49283,ROUND,0.500,E,VVS2,EX,EX,VG,NON,,,,,5.02 - 5.07 * 3.18,5.02,5.07,3.18,GIA,,7391101315,https://www.gia.edu/report-check?reportno=7391101315,25/06/2021,GIA 7391101315,,IND,63.00,57.00,MED,MED,,0.04,FACETED,NONE,,16.00,36.50,43.50,41.00,,,,Needle  Cloud  Pinpoint  Indented Natural,,0.50,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,4900.0,-32.0,3332.0,1666.0,,,,
KG-49290,ROUND,0.400,D,VVS2,VG,EX,EX,NON,,,,,4.59 - 4.62 * 2.95,4.59,4.62,2.95,GIA,,7398101340,https://www.gia.edu/report-check?reportno=7398101340,25/06/2021,GIA 7398101340,,IND,64.10,57.00,STK to THK,STK,THK,0.06,FACETED,NONE,,16.50,37.50,42.00,40.20,,,,Needle  Pinpoint,,0.50,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3500.0,-29.0,2485.0,994.0,,,,
KG-58706,ROUND,0.310,G,VVS2,EX,EX,EX,FNT,,,,,4.32 - 4.33 * 2.72,4.32,4.33,2.72,GIA,,2408079362,https://www.gia.edu/report-check?reportno=2408079362,09/09/2021,GIA 2408079362,,IND,63.00,56.00,MED to STK,MED,STK,0.04,FACETED,NONE,,16.00,36.50,43.00,41.00,,,,Needle  Pinpoint,,0.50,0.80,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2400.0,-35.0,1560.0,483.6,,,,
KG-58790,ROUND,0.300,E,VS2,VG,EX,EX,NON,,,,,4.17 - 4.19 * 2.69,4.17,4.19,2.69,GIA,,1409097332,https://www.gia.edu/report-check?reportno=1409097332,09/09/2021,GIA 1409097332,,IND,64.40,55.00,STK to THK,STK,THK,0.05,FACETED,NONE,,18.00,38.50,41.50,39.80,,,,Cloud  Crystal  Feather,,0.50,0.75,SB0,TB2,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2400.0,-41.0,1416.0,424.8,,,,
KG-58850,ROUND,0.340,F,VVS1,EX,EX,EX,NON,,,,,4.45 - 4.48 * 2.79,4.45,4.48,2.79,GIA,,1403083426,https://www.gia.edu/report-check?reportno=1403083426,09/09/2021,GIA 1403083426,,IND,62.40,58.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.00,35.50,43.50,41.20,,,,Needle  Cloud  Pinpoint  Indented Natural,,0.50,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2800.0,-33.0,1876.0,637.84,,,,
KG-58944,ROUND,0.320,G,IF,VG,EX,EX,NON,,,,,4.33 - 4.36 * 2.75,4.33,4.36,2.75,GIA,,5406077312,https://www.gia.edu/report-check?reportno=5406077312,09/09/2021,GIA 5406077312,,IND,63.40,55.00,MED to STK,MED,STK,0.04,FACETED,NONE,,16.50,36.50,43.50,41.00,,,,Minor Details of Polish,,0.50,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2800.0,-40.0,1680.0,537.6,,,,
KG-59066,ROUND,0.300,G,IF,VG,EX,EX,NON,,,,,4.20 - 4.22 * 2.64,4.20,4.22,2.64,GIA,,7402077791,https://www.gia.edu/report-check?reportno=7402077791,09/09/2021,GIA 7402077791,,IND,62.70,60.00,THK,THK,,0.06,FACETED,NONE,,14.50,36.50,42.50,40.60,,,,Natural  Minor Details of Polish,,0.50,0.75,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2800.0,-41.0,1652.0,495.6,,,,
KG-59077,ROUND,0.270,D,VVS2,EX,EX,EX,MED,BLU,,,,4.13 - 4.15 * 2.56,4.13,4.15,2.56,GIA,,6401077801,https://www.gia.edu/report-check?reportno=6401077801,09/09/2021,GIA 6401077801,,IND,61.80,58.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.00,35.00,43.00,41.00,,,,Needle  Internal Graining  Indented Natural  Surface Graining,,0.50,0.75,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,1830.0,-2.0,1793.41,484.22,,,,
KG-59078,ROUND,0.250,G,VVS1,EX,EX,VG,NON,,,,,4.00 - 4.02 * 2.54,4.00,4.02,2.54,GIA,,6402077402,https://www.gia.edu/report-check?reportno=6402077402,09/09/2021,GIA 6402077402,,IND,63.30,56.00,MED to STK,MED,STK,0.04,FACETED,NONE,,16.00,36.00,43.50,41.20,,,,Cavity,,0.50,0.80,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,1610.0,3.0,1658.28,414.57,,,,
KG-58991,ROUND,0.300,H,VVS1,EX,EX,EX,NON,,,,,4.27 - 4.29 * 2.67,4.27,4.29,2.67,GIA,,1405077377,https://www.gia.edu/report-check?reportno=1405077377,09/09/2021,GIA 1405077377,,IND,62.40,55.00,MED to STK,MED,STK,0.04,FACETED,NONE,,16.50,36.00,42.50,40.60,,,,Cloud  Pinpoint  Feather,,0.50,0.80,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2400.0,-36.0,1536.0,460.8,,,,
KG-58992,ROUND,0.300,E,VVS1,VG,EX,EX,NON,,,,,4.24 - 4.25 * 2.72,4.24,4.25,2.72,GIA,,7406077307,https://www.gia.edu/report-check?reportno=7406077307,09/09/2021,GIA 7406077307,,IND,64.00,55.00,STK to THK,STK,THK,0.05,FACETED,NONE,,15.00,33.00,44.50,41.80,,,,Pinpoint  Feather,,0.50,0.80,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2900.0,-35.0,1885.0,565.5,,,,
KG-58999,ROUND,0.310,E,IF,VG,EX,EX,NON,,,,,4.30 - 4.33 * 2.70,4.30,4.33,2.70,GIA,,2406077340,https://www.gia.edu/report-check?reportno=2406077340,09/09/2021,GIA 2406077340,,IND,62.70,56.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.50,35.50,43.50,41.00,,,,Minor Details of Polish,,0.50,0.80,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3100.0,-36.0,1984.0,615.04,,,,
KG-59004,ROUND,0.300,F,SI2,EX,EX,EX,NON,,,,,4.28 - 4.30 * 2.69,4.28,4.30,2.69,GIA,,5403096711,https://www.gia.edu/report-check?reportno=5403096711,09/09/2021,GIA 5403096711,,IND,62.70,56.00,MED to STK,MED,STK,0.04,FACETED,NONE,,16.00,36.50,43.00,41.00,,,,Cloud,,0.50,0.80,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,MILKY 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,1800.0,-36.0,1152.0,345.6,,,,
KG-59229,ROUND,0.300,E,VVS2,VG,EX,EX,MED,BLU,,,,4.19 - 4.21 * 2.70,4.19,4.21,2.70,GIA,,7408092458,https://www.gia.edu/report-check?reportno=7408092458,09/09/2021,GIA 7408092458,,IND,64.20,57.00,STK to THK,STK,THK,0.05,FACETED,NONE,,16.00,37.00,43.00,41.00,,,,Feather  Pinpoint,,0.50,0.75,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2700.0,-48.0,1404.0,421.2,,,,
KG-59251,ROUND,0.330,F,IF,VG,EX,EX,NON,,,,,4.39 - 4.41 * 2.78,4.39,4.41,2.78,GIA,,7406077562,https://www.gia.edu/report-check?reportno=7406077562,09/09/2021,GIA 7406077562,,IND,63.10,56.00,MED to STK,MED,STK,0.04,FACETED,NONE,,15.00,34.50,44.00,41.60,,,,Minor Details of Polish,,0.50,0.80,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,3000.0,-38.0,1860.0,613.8,,,,
KG-59267,ROUND,0.320,G,VVS2,EX,EX,EX,FNT,,,,,4.37 - 4.39 * 2.73,4.37,4.39,2.73,GIA,,6402092422,https://www.gia.edu/report-check?reportno=6402092422,09/09/2021,GIA 6402092422,,IND,62.30,56.00,MED to STK,MED,STK,0.04,FACETED,NONE,,16.00,36.50,43.00,40.80,,,,Needle  Pinpoint,,0.45,0.75,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,10/01/2022,AVAILABLE,NO,NO,NO,,,,,,,2400.0,-36.0,1536.0,491.52,,,,
