availability,cash_price,comments,inclusion_center,color,girdle_min, city,country,cash_discount,cert_comment,lab,fancy_color_dominant_color,fancy_color_intensity,fancy_color_overtone,cut,girdle_condition,set_matched_pair_separable,milky,pair_stock_num,parcel_stones,state,polish,treatment,fancy_color_secondary_color, culet_condition,bgm,crown_angle,laser_inscription,trade_show.,eye_clean,shade,inclusion_black,inclusion_open,camera_type,size,symmetry,measurement,ratio, meas_length,meas_width, fluor_color, meas_depth,culet_size,image_url,stock_num,pavilion_angle,Star,Lower_Halves,video_url,shape,clarity, discount_percent,price_per_carat,total_sales_price, Girdle,girdle_percent,crown_height,pavilion_depth,camera_ref,cert_url,cert_num,fluor_intensity,table_percent,depth_percent
A,,Cloud,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 2436746543,,100%,NONE,TBL0,NO OPEN,,0.26,EX,4.11 - 4.13 * 2.57,null,4.13,4.11,null,2.57,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153207/still.jpg,15R-153207,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153207/video.mp4,ROUND,VVS2,1.5,1857.45,482.94,THN - MED,,16,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2436746543.Pdf,2436746543,NONE,56,62.4
A,,Feather  Internal Graining  Surface Graining,NONE,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 6421489223,,100%,NONE,NB,NO OPEN,,0.27,EX,4.12 - 4.15 * 2.57,null,4.15,4.12,null,2.57,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144128/still.jpg,15R-144128,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144128/video.mp4,ROUND,VVS2,2.5,1875.75,506.45,MED - STK,,15,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6421489223.Pdf,6421489223,FNT,58,62.1
A,,Pinpoint,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 5436258365,,100%,NONE,NB,NO OPEN,,0.26,EX,4.12 - 4.14 * 2.51,null,4.14,4.12,null,2.51,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150211/still.jpg,15R-150211,41,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150211/video.mp4,ROUND,VVS2,2.5,1875.75,487.7,MED - STK,,13.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5436258365.Pdf,5436258365,NONE,60,60.8
A,,Needle  Pinpoint  Indented Natural  Surface Graining,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 6435360957,,100%,NONE,NB,NO OPEN,,0.27,EX,4.14 - 4.16 * 2.60,null,4.16,4.14,null,2.6,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151009/still.jpg,15R-151009,41.2,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151009/video.mp4,ROUND,VVS2,4,1903.2,513.86,MED - STK,,15,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6435360957.Pdf,6435360957,NONE,58,62.5
A,,Pinpoint  Needle,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 2424884071,,100%,NONE,NB,NO OPEN,,0.28,EX,4.21 - 4.24 * 2.57,null,4.24,4.21,null,2.57,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148094/still.jpg,15R-148094,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148094/video.mp4,ROUND,VVS2,6,1939.8,543.14,MED - STK,,12.5,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2424884071.Pdf,2424884071,NONE,60,60.8
A,,Pinpoint  Cloud,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,31.5,GIA 6435776086,,100%,NONE,NB,NO OPEN,,0.28,EX,4.23 - 4.25 * 2.58,null,4.25,4.23,null,2.58,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153685/still.jpg,15R-153685,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153685/video.mp4,ROUND,VVS2,6,1939.8,543.14,MED - STK,,13,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6435776086.Pdf,6435776086,NONE,58,60.8
A,,Feather  Pinpoint,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 6431033699,,100%,NONE,NB,NO OPEN,,0.26,EX,4.14 - 4.17 * 2.56,null,4.17,4.14,null,2.56,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149034/still.jpg,15R-149034,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149034/video.mp4,ROUND,VS1,9,1733.1,450.61,MED,,14,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6431033699.Pdf,6431033699,NONE,56,61.6
A,,Surface Graining  Minor Details of Polish,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 1405412542,,100%,NONE,NB,NO OPEN,,0.27,EX,4.19 - 4.21 * 2.55,null,4.21,4.19,null,2.55,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-131115/still.jpg,15R-131115,41.8,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-131115/video.mp4,ROUND,IF,-1.75,1797.975,485.45,MED,,12.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1405412542.Pdf,1405412542,FNT,60,60.8
A,,Surface Graining  Minor Details of Polish,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 2407385889,,100%,NONE,NB,NO OPEN,,0.28,EX,4.23 - 4.25 * 2.56,null,4.25,4.23,null,2.56,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-126321/still.jpg,15R-126321,40.6,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-126321/video.mp4,ROUND,IF,5.75,1935.225,541.86,MED - STK,,14,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2407385889.Pdf,2407385889,NONE,59,60.3
A,,Minor Details of Polish,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 7421822849,,100%,NONE,NB,NO OPEN,,0.27,EX,4.14 - 4.17 * 2.61,null,4.17,4.14,null,2.61,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147835/still.jpg,15R-147835,41.2,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147835/video.mp4,ROUND,IF,7.5,1967.25,531.16,MED - STK,,16,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7421822849.Pdf,7421822849,NONE,56,62.8
A,,Minor Details of Polish,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32,GIA 2427883735,,100%,NONE,NB,NO OPEN,,0.26,EX,4.18 - 4.20 * 2.50,null,4.2,4.18,null,2.5,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148058/still.jpg,15R-148058,41.2,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148058/video.mp4,ROUND,IF,8,1976.4,513.86,MED - STK,,12.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2427883735.Pdf,2427883735,NONE,59,59.7
A,,Minor Details of Polish,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 6421485446,,100%,NONE,NB,NO OPEN,,0.29,EX,4.22 - 4.24 * 2.62,null,4.24,4.22,null,2.62,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-143991/still.jpg,15R-143991,40.6,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-143991/video.mp4,ROUND,IF,8.5,1985.55,575.81,MED - STK,,15.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6421485446.Pdf,6421485446,FNT,55,62
A,,Minor Details of Polish,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 2434592677,,100%,NONE,NB,NO OPEN,,0.26,EX,4.06 - 4.08 * 2.56,null,4.08,4.06,null,2.56,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151268/still.jpg,15R-151268,41.4,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151268/video.mp4,ROUND,IF,11,2031.3,528.14,MED - STK,,15,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2434592677.Pdf,2434592677,NONE,57,62.8
A,,Surface Graining  Minor Details of Polish,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 6425822137,,100%,NONE,NB,NO OPEN,,0.27,EX,4.21 - 4.23 * 2.53,null,4.23,4.21,null,2.53,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147766/still.jpg,15R-147766,40.8,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147766/video.mp4,ROUND,IF,12,2049.6,553.39,MED - STK,,13.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6425822137.Pdf,6425822137,NONE,58,60
A,,Minor Details of Polish,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 1435744672,,100%,NONE,NB,NO OPEN,,0.27,EX,4.21 - 4.24 * 2.54,null,4.24,4.21,null,2.54,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153334/still.jpg,15R-153334,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153334/video.mp4,ROUND,IF,13,2067.9,558.33,MED - STK,,14,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1435744672.Pdf,1435744672,NONE,58,60.1
A,,Minor Details of Polish,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,31.5,GIA 2436546000,,100%,NONE,NB,NO OPEN,,0.29,EX,4.30 - 4.33 * 2.61,null,4.33,4.3,null,2.61,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149557/still.jpg,15R-149557,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149557/video.mp4,ROUND,IF,20,2196,636.84,MED - STK,,12.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2436546000.Pdf,2436546000,NONE,60,60.5
A,,Pinpoint,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 2438226767,,100%,NONE,NB,NO OPEN,,0.23,EX,3.90 - 3.93 * 2.43,null,3.93,3.9,null,2.43,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149925/still.jpg,15R-149925,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149925/video.mp4,ROUND,VVS1,-8,1683.6,387.23,THN - STK,,15.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2438226767.Pdf,2438226767,NONE,57,61.9
A,,Pinpoint,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 7402866986,,100%,NONE,NB,NO OPEN,,0.21,EX,3.82 - 3.85 * 2.40,null,3.85,3.82,null,2.4,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-129797/still.jpg,15R-129797,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-129797/video.mp4,ROUND,VVS1,8.25,1634.575,343.26,THN - MED,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7402866986.Pdf,7402866986,NONE,55,62.5
A,,Pinpoint,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32,GIA 7401745810,,100%,NONE,NB,NO OPEN,,0.21,EX,3.88 - 3.90 * 2.33,null,3.9,3.88,null,2.33,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-130144/still.jpg,15R-130144,41.2,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-130144/video.mp4,ROUND,VVS1,8.25,1634.575,343.26,MED - STK,,13,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7401745810.Pdf,7401745810,NONE,58,59.9
A,,Pinpoint  Cavity,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 2426483318,,100%,NONE,NB,NO OPEN,,0.22,EX,3.89 - 3.91 * 2.43,null,3.91,3.89,null,2.43,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-143282/still.jpg,15R-143282,41.2,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-143282/video.mp4,ROUND,VVS1,8.5,1638.35,360.44,MED - STK,,15,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2426483318.Pdf,2426483318,NONE,57,62.4
A,,Pinpoint  Cloud  Surface Graining,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 3435747643,,100%,NONE,NB,NO OPEN,,0.27,EX,4.13 - 4.15 * 2.58,null,4.15,4.13,null,2.58,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153309/still.jpg,15R-153309,40.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153309/video.mp4,ROUND,VVS1,9,1994.7,538.57,MED - STK,,16,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/3435747643.Pdf,3435747643,NONE,54,62.3
A,,Pinpoint,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 7431370408,,100%,NONE,NB,NO OPEN,,0.27,EX,4.11 - 4.14 * 2.60,null,4.14,4.11,null,2.6,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150871/still.jpg,15R-150871,41,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150871/video.mp4,ROUND,VVS1,10,2013,543.51,MED - STK,,16.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7431370408.Pdf,7431370408,NONE,56,63.1
A,,Pinpoint,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 6432761115,,100%,NONE,NB,NO OPEN,,0.28,EX,4.21 - 4.25 * 2.58,null,4.25,4.21,null,2.58,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153654/still.jpg,15R-153654,40.6,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153654/video.mp4,ROUND,VVS1,14.5,2095.35,586.7,MED - STK,,15,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6432761115.Pdf,6432761115,NONE,55,61.1
A,,Pinpoint  Surface Graining,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 7438747652,,100%,NONE,NB,NO OPEN,,0.29,EX,4.25 - 4.27 * 2.59,null,4.27,4.25,null,2.59,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153318/still.jpg,15R-153318,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153318/video.mp4,ROUND,VVS1,15.5,2113.65,612.96,MED - STK,,14.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7438747652.Pdf,7438747652,NONE,57,60.9
A,,Pinpoint,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 1425313566,,100%,NONE,NB,NO OPEN,,0.29,EX,4.29 - 4.32 * 2.63,null,4.32,4.29,null,2.63,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-142437/still.jpg,15R-142437,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-142437/video.mp4,ROUND,VVS1,17.25,2145.675,622.25,MED - STK,,13,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1425313566.Pdf,1425313566,NONE,60,61
A,,Pinpoint,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,31.5,GIA 7436360803,,100%,NONE,NB,NO OPEN,,0.29,EX,4.30 - 4.33 * 2.60,null,4.33,4.3,null,2.6,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151070/still.jpg,15R-151070,41.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151070/video.mp4,ROUND,VVS1,18,2159.4,626.23,MED - STK,,12.5,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7436360803.Pdf,7436360803,NONE,59,60.3
A,,Pinpoint,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33.5,GIA 6401432846,,100%,NONE,NB,NO OPEN,,0.27,EX,4.19 - 4.22 * 2.52,null,4.22,4.19,null,2.52,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-131154/still.jpg,15R-131154,40.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-131154/video.mp4,ROUND,VVS2,-5.75,1724.775,465.69,MED,,13.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6401432846.Pdf,6401432846,NONE,59,59.9
A,,Cloud  Pinpoint,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 6435666088,,100%,NONE,NB,NO OPEN,,0.28,EX,4.17 - 4.19 * 2.61,null,4.19,4.17,null,2.61,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152431/still.jpg,15R-152431,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152431/video.mp4,ROUND,VVS2,-5.5,1729.35,484.22,MED - STK,,16,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6435666088.Pdf,6435666088,NONE,55,62.4
A,,Pinpoint  Needle  Feather  Surface Graining,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 2437622119,,100%,NONE,NB,NO OPEN,,0.26,EX,4.07 - 4.10 * 2.57,null,4.1,4.07,null,2.57,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152078/still.jpg,15R-152078,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152078/video.mp4,ROUND,VVS2,-5,1738.5,452.01,MED - STK,,16.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2437622119.Pdf,2437622119,NONE,56,62.9
A,,Pinpoint,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 6431716538,,100%,NONE,NB,NO OPEN,,0.27,EX,4.14 - 4.16 * 2.60,null,4.16,4.14,null,2.6,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153053/still.jpg,15R-153053,40.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153053/video.mp4,ROUND,VVS2,-4.5,1747.65,471.87,MED - STK,,16.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6431716538.Pdf,6431716538,NONE,56,62.7
A,,Pinpoint,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 3435714333,,100%,NONE,NB,NO OPEN,,0.26,EX,4.07 - 4.09 * 2.56,null,4.09,4.07,null,2.56,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152810/still.jpg,15R-152810,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152810/video.mp4,ROUND,VVS2,-3.5,1765.95,459.15,MED - STK,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/3435714333.Pdf,3435714333,NONE,55,62.8
A,,Pinpoint  Surface Graining,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 6421921784,,100%,NONE,NB,NO OPEN,,0.27,EX,4.20 - 4.21 * 2.59,null,4.21,4.2,null,2.59,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148371/still.jpg,15R-148371,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148371/video.mp4,ROUND,VVS2,2,1866.6,503.98,MED - STK,,13.5,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6421921784.Pdf,6421921784,NONE,58,61.5
A,,Pinpoint  Needle,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32,GIA 7436341186,,100%,NONE,NB,NO OPEN,,0.28,EX,4.24 - 4.27 * 2.58,null,4.27,4.24,null,2.58,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150586/still.jpg,15R-150586,41.4,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150586/video.mp4,ROUND,VVS2,3,1884.9,527.77,MED - STK,,13,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7436341186.Pdf,7436341186,NONE,59,60.6
A,,Feather  Pinpoint  Internal Graining  Indented Natural,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 2437359720,,100%,NONE,NB,NO OPEN,,0.29,EX,4.20 - 4.23 * 2.66,null,4.23,4.2,null,2.66,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151016/still.jpg,15R-151016,40.6,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151016/video.mp4,ROUND,VVS2,3,1884.9,546.62,THN - MED,,17,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2437359720.Pdf,2437359720,NONE,55,63
A,,Cloud  Pinpoint,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 6435525494,,100%,NONE,NB,NO OPEN,,0.27,EX,4.19 - 4.22 * 2.49,null,4.22,4.19,null,2.49,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151452/still.jpg,15R-151452,40.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151452/video.mp4,ROUND,VVS2,3,1884.9,508.92,THN - MED,,12.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6435525494.Pdf,6435525494,NONE,61,59.1
A,,Minor Details of Polish,NONE,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 2426537598,,100%,NONE,NB,NO OPEN,,0.23,EX,3.88 - 3.91 * 2.45,null,3.91,3.88,null,2.45,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144832/still.jpg,15R-144832,41.2,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144832/video.mp4,ROUND,IF,-6.5,1711.05,393.54,MED - STK,,15,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2426537598.Pdf,2426537598,NONE,58,62.8
A,,Minor Details of Polish,NONE,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 2406890754,,100%,NONE,NB,NO OPEN,,0.27,EX,4.14 - 4.16 * 2.59,null,4.16,4.14,null,2.59,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-134242/still.jpg,15R-134242,40.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-134242/video.mp4,ROUND,IF,1.75,1862.025,502.75,THN - MED,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2406890754.Pdf,2406890754,NONE,56,62.4
A,,Minor Details of Polish,NONE,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 1413453768,,100%,NONE,NB,NO OPEN,,0.27,EX,4.10 - 4.12 * 2.59,null,4.12,4.1,null,2.59,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-136526/still.jpg,15R-136526,40.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-136526/video.mp4,ROUND,IF,1.75,1862.025,502.75,MED - STK,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1413453768.Pdf,1413453768,NONE,55,62.9
A,,Minor Details of Polish,NONE,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 6425921826,,100%,NONE,NB,NO OPEN,,0.26,EX,4.06 - 4.08 * 2.56,null,4.08,4.06,null,2.56,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148358/still.jpg,15R-148358,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148358/video.mp4,ROUND,IF,3,1884.9,490.07,MED - STK,,14.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6425921826.Pdf,6425921826,NONE,58,62.9
