REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
444084823,A,INDIA,D-805,ROUND,1.500,J,SI1,EX,EX,VG,NON,IGI,7.22,7.28,4.60,63.30,56.00,-46.000,6700.00,10050.00,3618.00,5427.00,36.50,,41.10,,7.22-7.28*4.60,NONE,EX,POINTED,MED,,,,,ML-0,,,IGI 444084823,,,,,,3.70,,GD,,,,N/A,,05-11-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-805,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-805/D-805.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-805/444084823.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-805/444084823.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-805/D-805_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-805/D-805_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-805/D-805_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-805/D-805_AR.jpg
2358704355,A,INDIA,82453,SQ.EMERALD,1.530,I,VVS1,,EX,EX,NON,GIA,6.30,6.17,4.21,68.20,67.00,-38.000,7800.00,11934.00,4836.00,7399.08,,,,,6.30-6.17*4.21,NONE,3EX,NON,THK,0,0,0,0,ML-0,,,GIA 2358704355,,,,,YES,,N,GD,,N,1.02,,FEATHER,09-08-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=82453,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82453/82453.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82453/2358704355.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82453/2358704355.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82453/82453_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82453/82453_AS.jpg,null,null,null
7358614117,A,INDIA,83207,ROUND,1.510,L,VVS1,EX,EX,EX,STG,GIA,7.30,7.24,4.54,62.40,58.00,-33.000,6100.00,9211.00,4087.00,6171.37,36.00,15.00,40.80,43.00,7.30-7.24*4.54,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 7358614117,,,,,YES,4.00,N,EX,,N,,,PINPOINT  FEATHER,22-07-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=83207,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83207/83207.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83207/7358614117.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83207/7358614117.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83207/83207_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83207/83207_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83207/83207_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83207/83207_AR.jpg
2357704425,A,INDIA,82787,SQ.EMERALD,1.500,I,VVS1,,EX,EX,NON,GIA,6.28,6.11,4.21,68.90,65.00,-38.000,7800.00,11700.00,4836.00,7254.00,,,,,6.28-6.11*4.21,NONE,3EX,NON,STK TO THK,0,0,0,0,ML-0,,,GIA 2357704425,,,,,YES,,N,GD,,N,1.03,,FEATHER,06-08-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=82787,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82787/82787.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82787/2357704425.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82787/2357704425.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82787/82787_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/82787/82787_AS.jpg,null,null,null
2356926005,A,INDIA,83997,SQ.EMERALD,1.500,I,VS2,,EX,EX,NON,GIA,6.41,6.24,4.15,66.50,64.00,-34.000,7100.00,10650.00,4686.00,7029.00,,,,,6.41-6.24*4.15,NONE,3EX,NON,THK TO VTK,1,0,1,2,ML-0,,,GIA 2356926005,,,,,YES,,N,GD,,N,1.03,,FEATHER  CRYSTAL  CLOUD  PINPOINT,16-09-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=83997,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83997/83997.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83997/2356926005.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83997/2356926005.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83997/83997_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/83997/83997_AS.jpg,null,null,null
6355960249,A,INDIA,84093,SQ.EMERALD,1.610,I,IF,,EX,EX,FNT,GIA,6.42,6.24,4.28,68.50,66.00,-38.000,8100.00,13041.00,5022.00,8085.42,,,,,6.42-6.24*4.28,NONE,3EX,NON,THK,0,0,0,0,ML-0,,,GIA 6355960249,,,,,YES,,N,GD,,N,1.03,MINOR DETAILS OF POLISH ARE NOT SHOWN.,,27-10-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=84093,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84093/84093.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84093/6355960249.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84093/6355960249.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84093/84093_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84093/84093_AS.jpg,null,null,null
447090851,A,INDIA,84424,ROUND,1.550,K,VS1,EX,EX,EX,VSL,IGI,7.32,7.36,4.61,62.80,56.00,-41.000,6200.00,9610.00,3658.00,5669.90,36.70,,40.70,,7.32-7.36*4.61,NONE,3EX,POINTED,MED TO SLT THK,0,2,0,2,ML-0,,,IGI 447090851,,,,,YES,3.70,,GD,,N,,,,05-11-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=84424,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84424/84424.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84424/447090851.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84424/447090851.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84424/84424_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84424/84424_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84424/84424_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/84424/84424_AR.jpg
6365238768,A,INDIA,85118,CUSHION,2.020,F,SI1,,EX,EX,NON,GIA,7.39,6.94,4.84,69.80,65.00,-46.000,12000.00,24240.00,6480.00,13089.60,,,,,7.39-6.94*4.84,NONE,3EX,NON,MED TO THK,3,0,2,0,ML-0,,,GIA 6365238768,,,,,NO,,,,,N,1.06,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,CRYSTAL  CLOUD  FEATHER  NEEDLE,15-10-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=85118,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85118/85118.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85118/6365238768.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85118/6365238768.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85118/85118_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85118/85118_AS.jpg,null,null,null
3365351494,A,INDIA,85128,CUSHION,1.510,G,SI1,,EX,EX,NON,GIA,6.48,6.29,4.40,69.90,62.00,-48.000,8500.00,12835.00,4420.00,6674.20,,,,,6.48-6.29*4.40,NONE,3EX,NON,THN TO STK,3,0,1,0,ML-0,,,GIA 3365351494,,,,,NO,,,GD,,N,1.03,CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,CRYSTAL  NEEDLE,21-10-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=85128,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85128/85128.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85128/3365351494.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85128/3365351494.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85128/85128_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85128/85128_AS.jpg,null,null,null
7361539500,A,INDIA,85902,CUSHION,1.510,J,SI2,,EX,EX,NON,GIA,6.81,6.47,4.48,69.40,65.00,-37.000,5100.00,7701.00,3213.00,4851.63,,,,,6.81-6.47*4.48,NONE,3EX,NON,MED TO STK,0,1,2,3,ML-0,,,GIA 7361539500,,,,,NO,,,GD,,N,1.05,CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,CRYSTAL  FEATHER  NEEDLE,06-11-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=85902,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85902/85902.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85902/7361539500.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85902/7361539500.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85902/85902_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85902/85902_AS.jpg,null,null,null
470133494,A,INDIA,86236,OVAL,2.110,K,VS2,,EX,EX,NON,IGI,10.13,7.11,4.44,62.40,58.50,-39.000,6200.00,13082.00,3782.00,7980.02,37.20,16.00,39.10,41.50,10.13-7.11*4.44,NONE,3EX,Pointed,Slightly Thick (Faceted),0,0,0,2,ML-0,,,IGI 470133494,,,,,NO,5.30,,GD,,N,1.42,N/A,,17-04-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86236,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86236/86236.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86236/470133494.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86236/470133494.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86236/86236_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86236/86236_AS.jpg,null,null,null
2397483576,A,INDIA,86269,ROUND,2.000,N,VS2,VG,EX,VG,NON,GIA,7.82,7.72,5.06,65.10,58.00,-31.000,5500.00,11000.00,3795.00,7590.00,38.00,17.00,40.20,42.50,7.82-7.72*5.06,NONE,VG,NON,MED to THK,0,0,2,0,ML-0,,,GIA 2397483576,,,,,NO,5.50,,VG,,Y,,Additional clouds  pinpoints and internal graining are not shown.,Cloud  Crystal  Needle  Indented Natural  Natural,17-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86269,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86269/86269.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86269/2397483576.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86269/2397483576.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86269/86269_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86269/86269_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86269/86269_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86269/86269_AR.jpg
5373110330,A,INDIA,88538,ROUND,1.500,J,SI1,EX,EX,VG,MED,GIA,7.30,7.26,4.53,62.20,57.00,-36.000,6700.00,10050.00,4288.00,6432.00,36.50,16.00,40.60,43.00,7.30-7.26*4.53,NONE,EX,NON,MED TO STK,1,2,0,0,ML-0,,,GIA 5373110330,,,,,NO,3.50,,VG,,N,,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,CRYSTAL  FEATHER  CLOUD  EXTRA FACET,31-12-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=88538,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88538/88538.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88538/5373110330.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88538/5373110330.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88538/88538_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88538/88538_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88538/88538_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88538/88538_AR.jpg
457061958,A,INDIA,88503,ROUND,2.000,K,VVS1,EX,EX,EX,NON,IGI,7.95,8.03,5.03,62.80,57.00,-42.000,9900.00,19800.00,5742.00,11484.00,35.60,,41.00,,7.95-8.03*5.03,NONE,3EX,POINTED,MED TO SLT THK,0,0,0,0,ML-0,,,IGI 457061958,,,,,YES,4.00,Y,GD,,N,,N/A,,05-01-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=88503,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88503/88503.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88503/457061958.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88503/457061958.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88503/88503_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88503/88503_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88503/88503_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88503/88503_AR.jpg
457072723,A,INDIA,88819,ROUND,1.510,E,SI2,GD,EX,VG,NON,IGI,6.87,7.00,4.65,66.70,59.00,-52.000,9000.00,13590.00,4320.00,6523.20,40.10,17.50,40.40,42.50,6.87-7.00*4.65,NONE,GD,Pointed,Thick To Very Thick (Faceted),0,0,2,2,ML-0,,,IGI 457072723,,,,,NO,6.70,,,,Y,,N/A,,14-01-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=88819,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88819/88819.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88819/457072723.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88819/457072723.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88819/88819_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88819/88819_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88819/88819_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/88819/88819_AR.jpg
6371265863,A,INDIA,89062,ROUND,1.500,N,SI1,EX,EX,EX,FNT,GIA,7.26,7.21,4.55,62.80,57.00,-27.000,3900.00,5850.00,2847.00,4270.50,36.00,16.00,40.60,43.00,7.26-7.21*4.55,NONE,3EX,NON,THN to STK,0,2,1,0,ML-0,,,GIA 6371265863,,,,,NO,4.00,,GD,,Y,,Additional clouds are not shown. Pinpoints are not shown.,Crystal  Cloud  Feather  Needle  Indented Natural  Natural,10-03-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=89062,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89062/89062.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89062/6371265863.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89062/6371265863.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89062/89062_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89062/89062_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89062/89062_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89062/89062_AR.jpg
2377112150,A,INDIA,PB20-392,ROUND,0.940,D,VVS1,EX,EX,EX,FNT,GIA,6.35,6.33,3.81,60.10,60.00,-11.000,11400.00,10716.00,10146.00,9537.24,32.00,12.50,41.20,43.50,6.35-6.33*3.81,NONE,3EX,NON,MED TO SL THK,,,,,ML-0,,,,,,,,,4.00,,GD,,,,,,29-12-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=PB20-392,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-392/PB20-392.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-392/2377112150.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-392/2377112150.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-392/PB20-392_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-392/PB20-392_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-392/PB20-392_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-392/PB20-392_AR.jpg
395938139,A,INDIA,MS-333,CMB,2.000,K,SI1,,VG,VG,NON,IGI,7.51,7.08,4.92,69.50,61.50,-44.000,5900.00,11800.00,3304.00,6608.00,38.10,,39.90,,7.51-7.08*4.92,NONE,VG,POINTED,MED TO SLT THK,,,,,ML-0,,,IGI 395938139,,,,,,3.50,,GD,,,1.06,N/A,,09-09-2020,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=MS-333,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/MS-333/MS-333.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/MS-333/395938139.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/MS-333/395938139.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/MS-333/MS-333_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/MS-333/MS-333_AS.jpg,null,null,null
6217350641,A,INDIA,PB20-425,ROUND,0.990,D,VVS1,EX,EX,EX,VST,GIA,6.38,6.36,3.97,62.30,59.00,-31.500,11400.00,11286.00,7809.00,7730.91,33.00,13.50,41.80,44.50,6.38-6.36*3.97,NONE,3EX,NON,STK,,,,,ML-0,,,GIA 6217350641,,,,,,4.50,,GD,,,,,Pinpoint  Feather,10-02-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=PB20-425,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/6217350641.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/6217350641.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425_AR.jpg
2215350663,A,INDIA,PB20-427,ROUND,0.990,D,VVS1,EX,EX,EX,VST,GIA,6.36,6.33,3.97,62.50,58.00,-30.500,11400.00,11286.00,7923.00,7843.77,35.50,15.00,41.00,43.50,6.36-6.33*3.97,NONE,3EX,NON,MED to STK,,,,,ML-0,,,GIA 2215350663,,,,,,4.00,,GD,,,,,Pinpoint  Feather,22-02-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=PB20-427,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/2215350663.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/2215350663.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427_AR.jpg
1379676747,A,INDIA,90333,PRINCESS,2.500,I,VS2,,EX,EX,NON,GIA,7.63,7.31,5.33,72.90,71.00,-24.000,8800.00,22000.00,6688.00,16720.00,0.00,0.00,0.00,0.00,7.63-7.31*5.33,NONE,3EX,NON,STK to THK,1,0,1,0,ML-0,,,GIA 1379676747,,,,,YES,,,GD,,N,1.04,Additional clouds are not shown. Pinpoints are not shown.,Feather  Crystal  Cloud,25-02-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90333,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90333/90333.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90333/1379676747.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90333/1379676747.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90333/90333_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90333/90333_AS.jpg,null,null,null
2155032619,A,INDIA,PB20-433,ROUND,0.990,E,VVS1,EX,EX,EX,VST,GIA,6.37,6.35,3.98,62.60,58.00,-26.000,10500.00,10395.00,7770.00,7692.30,36.00,15.50,41.20,43.50,6.37-6.35*3.98,NONE,3EX,NON,MED to STK,,,,,ML-0,,,GIA 2155032619,,,,,,3.50,,GD,,,,,Pinpoint,27-02-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=PB20-433,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-433/PB20-433.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-433/2155032619.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-433/2155032619.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-433/PB20-433_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-433/PB20-433_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-433/PB20-433_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-433/PB20-433_AR.jpg
6375832136,A,INDIA,90680,EMERALD,1.500,G,VS1,,EX,EX,FNT,GIA,7.70,5.67,3.95,69.60,66.00,-36.000,10200.00,15300.00,6528.00,9792.00,0.00,0.00,0.00,0.00,7.70-5.67*3.95,NONE,3EX,NON,MED to THK,0,0,0,0,ML-0,,,GIA 6375832136,,,,,YES,,Y,GD,,N,1.36,Additional pinpoints are not shown.,Feather  Pinpoint  Cloud,05-03-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90680,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90680/90680.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90680/6375832136.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90680/6375832136.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90680/90680_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90680/90680_AS.jpg,null,null,null
5376874379,A,INDIA,90740,ROUND,0.960,D,VVS1,EX,EX,EX,VST,GIA,6.38,6.36,3.92,61.60,57.00,-29.000,11400.00,10944.00,8094.00,7770.24,33.00,14.00,41.60,44.50,6.38-6.36*3.92,NONE,3EX,NON,MED,0,0,0,0,ML-0,,,GIA 5376874379,,,,,YES,3.50,N,GD,,N,,,Pinpoint  Surface Graining,08-03-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90740,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90740/90740.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90740/5376874379.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90740/5376874379.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90740/90740_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90740/90740_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90740/90740_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90740/90740_AR.jpg
1378725347,A,INDIA,90759,ROUND,1.500,I,VS1,EX,EX,EX,STG,GIA,7.36,7.31,4.47,60.90,61.00,-32.000,9400.00,14100.00,6392.00,9588.00,34.50,13.50,40.80,43.00,7.36-7.31*4.47,NONE,3EX,NON,MED to STK,0,0,0,1,ML-0,,,GIA 1378725347,,,,,YES,4.50,N,GD,,N,,Additional pinpoints are not shown.,Crystal  Pinpoint  Cloud,17-03-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90759,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90759/90759.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90759/1378725347.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90759/1378725347.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90759/90759_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90759/90759_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90759/90759_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90759/90759_AR.jpg
