No,STONEID,SHAPE,CARAT,COLOR,CLARITY,CUT,POLISH,SYMMETRY,FLOUR,CERTI_NAME,SHADE,EFAC,SINC,TINC,SOINC,TBINC,SBINC,EYECLEAN,LOCATION,HA,CULET,LUSTER,RAP,FINALGRATE,ISPHOTO,ISFANCY,ISNEWARRIVAL,PHOTOPATH,MOVIEPATH,CERTIPATH,CANGLE,CHEIGHT,PANGLE,PHEIGHT,CERTINO,DIAMETER,GIRDLE,GIRDLEDESC,HEIGHT,LENGTH,WIDTH,KEYTOSYMBOL,LOWERHALF,STARLENGTH,RATIO,TABLE,DEPTH,COMMENT,FANCYCOLOR,INTENSITY,OVERTONE,DISC,PERCARAT,AMOUNT
4628,77689,R,0.54,F,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,N,BGPP,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,3300,2161.58,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77689.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=77689,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392293379.Pdf,34,14.5,41.6,44.5,6392293379,5.23,4,MED to STK,3.27,5.25,5.21,Crystal,80,50,1.01,57,62.5,,,,,34.49757575758,2161.58,1167.2532
4629,77790,R,0.72,I,VVS1,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,WPP,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,4200,2751.11,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77790.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=77790,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391280005.Pdf,36.5,16.5,40.6,43,6391280005,5.7,3.5,MED,3.59,5.72,5.68,Pinpoint,80,50,0,55,63,,,,,34.49738095239,2751.11,1980.7992
4630,77977,R,0.45,H,VVS1,EX,EX,EX,MED,GIA,VERY LIGHT BROWN,NONE,WPP,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2700,1702.08,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77977.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397331322.Pdf,34,14,41,43.5,2397331322,4.925,4,MED to STK,3.02,4.94,4.91,Pinpoint  Internal Graining  Feather  Manufacturing Remnant,80,50,1.01,59,61.2,,,,,36.96,1702.08,765.936
4631,78773,R,0.7,E,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,5300,3445.53,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78773.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=78773,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392006765.Pdf,36,16.5,40.6,42.5,6392006765,5.665,3.5,MED to STK,3.55,5.68,5.65,Cloud  Indented Natural,80,50,1.01,55,62.7,,,,,34.99,3445.53,2411.871
4632,77157,R,0.72,K,VS2,VG,EX,EX,MED,GIA,LIGHT BROWN,NONE,WXTL,WINC,N,BPP,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2500,1255.88,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77157.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=77157,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396395255.Pdf,38.5,16.5,40,42,2396395255,5.575,5.5,THK,3.57,5.59,5.56,Crystal  Twinning Wisp  Feather,80,50,1.01,58,64.1,,,,,49.7648,1255.88,904.2336
4633,78782,R,0.7,L,SI1,VG,VG,VG,FNT,GIA,DARK BROWN,NONE,WXTL,N,SM,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2100,1116.99,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78782.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=78782,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5393408892.Pdf,37.5,16.5,40.4,42.5,5393408892,5.605,4,THN to THK,3.53,5.63,5.58,Feather  Indented Natural  Crystal  Cavity,80,50,1.01,58,63,,,,,46.81,1116.99,781.893
4634,79279,R,0.5,I,SI1,VG,EX,VG,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,N,SM,N,BXTL,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2600,1370.14,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79279.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=79279,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2398041511.Pdf,36,16.5,40.6,43,2398041511,5.055,3.5,THN to THK,3.17,5.09,5.02,Crystal  Indented Natural,80,50,1.01,55,62.7,,,,,47.30230769231,1370.14,685.07
4635,88837,R,0.3,J,VS2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,1071.68,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88837.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395641907.Pdf,34.5,14.5,40.6,43,6395641907,4.325,3.5,MED to STK,2.63,4.34,4.31,Feather,75,50,1.01,58,60.9,,,,,33.02,1071.68,321.504
4636,77523,R,0.61,J,VVS1,EX,EX,EX,NON,GIA,LIGHT BROWN,NONE,FTR,CLD,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2800,1930.6,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77523.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=77523,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391295621.Pdf,35,14.5,41.4,44,6391295621,5.43,4,MED to STK,3.39,5.45,5.41,Cloud  Feather,80,45,1.01,59,62.4,,,,,31.05,1930.6,1177.666
4637,85451,RA,0.28,F,VVS1,,G,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,WPP,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,1460,1057,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85451.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398960914.Pdf,0,0,0,0,1398960914,3.615,8.5,ETK,2.25,4.2,3.03,Internal Graining  Manufacturing Remnant  Feather  Surface Graining,50,50,1.39,63,74.3,,,,,27.60273972603,1057,295.96
4638,88054,R,0.3,E,SI1,VG,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2100,1168.7,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88054.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3405129670.Pdf,32.5,12,41.2,43.5,3405129670,4.335,4.5,VTN to THK,2.59,4.34,4.33,Cavity  Feather,75,45,1,63,59.8,,,,,44.34761904762,1168.7,350.61
4639,88817,SRD,1,F,SI2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,4800,2222.16,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88817.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=88817,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7401137918.Pdf,0,0,0,0,7401137918,5.455,4,THK to VTK,3.7,5.55,5.36,Crystal  Cloud  Feather  Needle,50,50,1.04,72,69.1,Additional clouds are not shown. Pinpoints are not shown.,,,,53.705,2222.16,2222.16
4640,90424,R,0.34,E,VVS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2800,1751.33,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90424.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5393747831.Pdf,34.5,14.5,41.8,44.5,5393747831,4.435,4,MED to STK,2.79,4.45,4.42,Pinpoint  Feather,80,45,1.01,58,63,,,,,37.4525,1751.33,595.4522
4641,90472,R,0.31,H,SI2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1500,916.05,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90472.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395751876.Pdf,34.5,15.5,40.8,43,6395751876,4.345,3.5,MED to STK,2.7,4.36,4.33,Cloud  Feather,80,50,1.01,55,62.2,,,,,38.93,916.05,283.9755
4642,90866,R,0.3,H,VVS2,EX,EX,VG,NON,GIA,VERY LIGHT BROWN,NONE,N,WPP,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2200,1256.86,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90866.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398795111.Pdf,33.5,13,40.8,43,1398795111,4.295,4.5,THN to STK,2.6,4.32,4.27,Pinpoint  Indented Natural  Manufacturing Remnant,75,50,1.01,60,60.4,,,,,42.87,1256.86,377.058
4643,78671,R,0.5,K,VS2,EX,EX,VG,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2100,1210.07,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78671.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=78671,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398408358.Pdf,36.5,16,40.8,43,1398408358,5.075,3.5,THN to MED,3.17,5.09,5.06,Feather  Indented Natural,80,50,1.01,57,62.4,,,,,42.37761904762,1210.07,605.035
4644,79106,R,0.5,H,SI1,EX,EX,EX,STG,GIA,MIXED TINGE,NONE,FTR,FTR,SM,N,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,3100,1587.82,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79106.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=79106,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393092838.Pdf,35,15.5,40.6,42.5,1393092838,5.095,3.5,MED to STK,3.14,5.1,5.09,Feather  Crystal  Cavity,75,45,1,56,61.6,,,,,48.78,1587.82,793.91
4645,79316,PE,1.51,K,SI1,,EX,VG,FNT,GIA,LIGHT BROWN,NONE,FTR,N,SM,N,BXTL,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,4100,1817.33,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79316.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=79316,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7391021306.Pdf,0,0,0,0,7391021306,8.3,4.5,MED to THK,3.9,10.23,6.37,Crystal  Feather  Twinning Wisp  Cavity  Needle  Natural,50,50,1.61,58,61.2,Clouds are not shown. Pinpoints are not shown.,,,,55.67487804879,1817.33,2744.1683
4646,88020,R,0.36,J,VVS2,EX,EX,EX,NON,GIA,LIGHT BROWN,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1800,1054.94,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88020.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2407129629.Pdf,32.5,12.5,40.8,43,2407129629,4.635,3.5,MED to STK,2.73,4.64,4.63,Feather  Needle  Pinpoint,75,50,1,61,59,,,,,41.39222222223,1054.94,379.7784
4647,92661,R,0.34,G,SI2,EX,EX,EX,MED,GIA,VERY LIGHT BROWN,NONE,WPP,CLD,N,N,N,100%EYECLEAN,INDIA,80%,NON,VERY GOOD,1600,937.72,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/92661.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7402449123.Pdf,33.5,14,41.6,44,7402449123,4.495,3.5,MED to STK,2.79,4.5,4.49,Cloud,80,50,1,57,62,,,,,41.3925,937.72,318.8248
4648,78877,R,0.52,K,VS2,EX,VG,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,P2,FTR,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2100,1344.53,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78877.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=78877,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396443206.Pdf,33,13,40.8,43,2396443206,5.21,4,MED to STK,3.11,5.23,5.19,Twinning Wisp,75,50,1.01,61,59.7,,,,,35.97476190477,1344.53,699.1556
4649,80062,R,0.5,F,SI1,EX,VG,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,N,N,BPP,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,3300,2047.82,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80062.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=80062,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5396092168.Pdf,34.5,13.5,41.2,43.5,5396092168,5.125,3.5,MED to STK,3.11,5.15,5.1,Twinning Wisp  Feather,80,45,1.01,60,60.7,,,,,37.94484848485,2047.82,1023.91
4650,80197,R,0.5,E,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,BPP,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,3400,2277.32,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80197.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=80197,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398109410.Pdf,33,14.5,41.4,44,1398109410,5.105,3.5,MED to STK,3.19,5.11,5.1,Crystal  Feather,80,50,1,54,62.4,,,,,33.02,2277.32,1138.66
4651,80205,R,0.5,H,VS1,EX,EX,VG,FNT,GIA,VERY LIGHT BROWN,NONE,WXTL,N,SM,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,3800,2114.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80205.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=80205,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1399524833.Pdf,33,14.5,40.8,43,1399524833,5.13,3.5,MED to STK,3.12,5.15,5.11,Manufacturing Remnant  Feather  Needle  Pinpoint,75,55,1.01,56,60.8,,,,,44.34736842106,2114.8,1057.4
4652,88400,R,0.3,E,SI1,EX,VG,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BXTL,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,2100,1210.07,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88400.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3395621318.Pdf,35,15.5,41.2,43.5,3395621318,4.29,3.5,THN to STK,2.68,4.3,4.28,Crystal  Feather,75,45,1,56,62.4,,,,,42.37761904762,1210.07,363.021
4653,89890,R,0.3,F,SI1,VG,VG,G,NON,GIA,MIXED TINGE,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2000,965.3,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89890.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5393768452.Pdf,33,14,41.6,44,5393768452,4.29,4,MED to STK,2.67,4.3,4.28,Feather,75,45,1,57,62.3,,,,,51.735,965.3,289.59
4654,90361,R,0.31,G,VS2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2100,1344.53,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90361.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393748390.Pdf,34,14.5,41.4,44,1393748390,4.35,4,MED to STK,2.7,4.36,4.34,Crystal  Feather,75,50,1,57,62.2,,,,,35.97476190477,1344.53,416.8043
4655,79368,R,1,F,SI2,EX,VG,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,6300,4374.88,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79368.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=79368,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393027361.Pdf,36,16,40.6,43,1393027361,6.39,3.5,MED to STK,3.99,6.4,6.38,Feather  Cloud,75,50,1,55,62.5,Additional clouds are not shown.,,,,30.55746031747,4374.88,4374.88
4656,90417,R,0.3,I,VVS2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2100,1168.7,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90417.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2398749219.Pdf,33,14,40.8,43,2398749219,4.355,3.5,THN to MED,2.63,4.36,4.35,Pinpoint  Indented Natural  Cloud,80,50,1,56,60.3,,,,,44.34761904762,1168.7,350.61
4657,90473,R,0.3,H,SI1,EX,EX,EX,FNT,GIA,MIXED TINGE,NONE,N,WXTL,N,N,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,1800,1028.34,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90473.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395748542.Pdf,33.5,13,41.6,44,6395748542,4.315,4,MED to STK,2.64,4.33,4.3,Feather  Crystal  Cloud,75,50,1.01,60,61,,,,,42.87,1028.34,308.502
4658,80682,R,0.9,L,SI1,VG,VG,VG,MED,GIA,LIGHT BROWN,NONE,FTR,WINC,N,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2900,1299.71,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80682.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=80682,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392208726.Pdf,38,17,40,42,6392208726,6.025,5.5,MED to THK,3.85,6.06,5.99,Cloud  Crystal  Feather,75,45,1.01,57,64,,,,,55.18241379311,1299.71,1169.739
4659,80680,R,0.5,I,VS2,G,VG,G,NON,GIA,VERY LIGHT BROWN,NONE,FTR,CLD,SM,BPP,BPP,100%EYECLEAN,INDIA,NO,VERY SMALL,EXCELLENT,3000,1492.28,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80680.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=80680,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395208785.Pdf,38,17,40,41.5,6395208785,4.915,5.5,STK to VTK,3.16,4.95,4.88,Feather  Crystal  Cloud  Indented Natural,75,50,1.01,57,64.4,,,,,50.25733333334,1492.28,746.14
4660,88700,R,0.3,F,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,N,N,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2200,1451.89,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88700.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396665709.Pdf,32.5,13.5,40.8,43,2396665709,4.36,3.5,MED to STK,2.61,4.37,4.35,Crystal  Needle  Feather,75,45,1,59,59.8,,,,,34.005,1451.89,435.567
4661,90386,R,0.32,D,VVS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2800,1737.54,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90386.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397748932.Pdf,36,16.5,40.8,43,2397748932,4.375,3.5,MED,2.74,4.39,4.36,Pinpoint,80,50,1.01,55,62.6,,,,,37.945,1737.54,556.0128
4662,78226,R,0.6,J,VVS2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2700,2034.52,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78226.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=78226,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7392325839.Pdf,34.5,13.5,41.6,44,7392325839,5.405,4,MED to STK,3.34,5.42,5.39,Cloud  Needle  Feather,80,50,1.01,60,61.8,,,,,24.64740740741,2034.52,1220.712
4663,78420,R,0.6,I,SI2,VG,VG,VG,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,WXTL,N,BPP,N,NO EYECLEAN,INDIA,NO,NON,EXCELLENT,2300,1438.59,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78420.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=78420,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395326981.Pdf,37,16.5,40,42,6395326981,5.295,5,MED to THK,3.35,5.31,5.28,Crystal  Feather,80,45,1.01,56,63.3,,,,,37.45260869566,1438.59,863.154
4664,88757,R,0.3,K,VS2,EX,EX,VG,NON,GIA,MIXED TINGE,NONE,FTR,N,SM,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1400,792.93,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88757.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1399642165.Pdf,33.5,15,41.6,44,1399642165,4.28,3.5,MED to STK,2.69,4.3,4.26,Cloud  Cavity  Crystal  Feather,75,45,1.01,54,63,,,,,43.36214285715,792.93,237.879
4665,89115,R,0.3,I,SI1,VG,EX,VG,FNT,GIA,VERY LIGHT BROWN,PAVILION SMALL,FTR,WXTL,SM,BPP,BPP,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,1600,906.2,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89115.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1408205193.Pdf,33,13,41,43,1408205193,4.275,5,MED to THK,2.61,4.28,4.27,Crystal,75,45,1,60,61.1,,,,,43.3625,906.2,271.86
4666,90356,R,0.3,D,VS1,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2600,1459.77,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90356.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396750585.Pdf,33,14.5,41.6,44.5,2396750585,4.28,4,MED to STK,2.69,4.29,4.27,Feather,80,50,1,56,62.8,,,,,43.855,1459.77,437.931
4667,90443,R,0.33,I,SI1,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,N,WXTL,SM,BPP,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,937.72,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90443.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395750369.Pdf,33,13,40.8,43,6395750369,4.5,3.5,MED to STK,2.68,4.51,4.49,Crystal,75,50,1,60,59.4,,,,,41.3925,937.72,309.4476
4668,92244,R,0.34,G,VVS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2500,1551.38,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/92244.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1405420781.Pdf,35.5,14.5,41,43.5,1405420781,4.465,4,MED to STK,2.75,4.48,4.45,Pinpoint  Feather,80,50,1.01,60,61.5,,,,,37.9448,1551.38,527.4692
4669,80671,R,0.4,G,SI1,EX,EX,EX,STG,GIA,VERY LIGHT BROWN,NONE,WXTL,FTR,N,N,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2200,1148.51,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80671.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391204278.Pdf,33.5,13.5,40.8,43,6391204278,4.825,3,THN to MED,2.86,4.84,4.81,Crystal  Feather,75,45,1.01,59,59.2,,,,,47.795,1148.51,459.404
4670,87897,R,0.3,F,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,WXTL,SM,BXTL,N,75%EYECLEAN,INDIA,80%,VERY SMALL,EXCELLENT,2000,1260.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87897.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6402106754.Pdf,33,13.5,41,43,6402106754,4.365,3.5,MED to STK,2.63,4.37,4.36,Crystal  Cloud,80,50,1,59,60.2,,,,,36.96,1260.8,378.24
4671,83133,O,0.7,H,SI1,,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,N,BGPP,BPP,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,2900,1642.49,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/83133.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=83133,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1395382555.Pdf,0,0,0,0,1395382555,5.705,6.5,THK to VTK,3.37,6.52,4.89,Crystal  Cloud,50,50,1.33,60,68.9,,,,,43.36241379311,1642.49,1149.743
4672,82087,R,0.38,E,SI2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,SM,BPP,BXTL,NO EYECLEAN,INDIA,80%,NON,EXCELLENT,1800,1019.48,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/82087.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398773064.Pdf,35.5,15,41.2,43.5,1398773064,4.635,3.5,MED to STK,2.88,4.65,4.62,Crystal  Feather,80,45,1.01,58,62.1,,,,,43.36222222223,1019.48,387.4024
