field_stock_refno,field_stock_location,field_stock_certno,field_stock_diamond_image,field_stock_videopath,field_stock_shape,field_stock_carat,field_stock_color,field_stock_clarity,field_stock_cut,field_stock_polish,field_stock_symmetry,field_stock_fluorescence,field_stock_diameter,field_stock_table,field_stock_depth,field_stock_certificate,field_stock_rap,field_stock_discount,field_stock_pr_pc,price__number,field_stock_bgm,field_stock_tabinc,field_stock_blackinc,field_stock_eyeclean,field_stock_parishicomments,field_stock_hacode,field_stock_weight,field_stock_girdle,field_stock_girdlecondition,field_stock_ca,field_stock_ch,field_stock_pa,field_stock_ph,field_stock_culet,field_stock_keytosymbols,field_stock_comments,field_stock_status1
233390,India,5406538714,https:\/\/videop.co.in\/imaged\/T-23E-4201\/T-23E-4201.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23E-4201\u0026zoomslide=1\u0026id=233390,RD,0.33,D,IF,EX,EX,EX,NONE,4.51-4.54*2.68,60.00,59.20,GIA,3800,-35.70,2443,806.320000,null,-,-,0,-,NO,0.33,THN-MED,Faceted,32.00,13.00,40.80,43.00,N,Minor Details of Polish,null,S
230829,India,7391490827,https:\/\/videop.co.in\/imaged\/T-19A-201\/T-19A-201.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-19A-201\u0026zoomslide=1\u0026id=230829,RD,0.33,D,IF,EX,EX,EX,MED,4.52-4.54*2.69,60.00,59.30,GIA,3800,-42.70,2177,718.540000,null,-,-,0,-,NO,0.33,THN-MED,Faceted,32.50,13.00,41.00,43.50,N,Minor Details of Polish,null,S
229233,India,5396717409,https:\/\/videop.co.in\/imaged\/T-7E-2401\/T-7E-2401.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-7E-2401\u0026zoomslide=1\u0026id=229233,RD,0.35,D,IF,EX,EX,EX,STR,4.6-4.62*2.7,60.00,58.50,GIA,3800,-47.70,1987,695.590000,null,-,-,0,-,NO,0.35,MED-STK,Faceted,31.50,12.00,41.00,43.00,N,Minor Details of Polish,null,S
232568,India,6391795958,https:\/\/videop.co.in\/imaged\/T-23E-4801\/T-23E-4801.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23E-4801\u0026zoomslide=1\u0026id=232568,RD,0.32,D,IF,EX,EX,EX,NONE,4.52-4.54*2.62,60.00,57.80,GIA,3800,-35.70,2443,781.890000,null,-,-,0,-,NO,0.32,THN-MED,Faceted,31.50,12.00,41.00,43.00,N,Minor Details of Polish,null,S
232491,India,7391795412,https:\/\/videop.co.in\/imaged\/T-17D-2301\/T-17D-2301.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-17D-2301\u0026zoomslide=1\u0026id=232491,RD,0.34,D,IF,EX,EX,EX,V.STR,4.53-4.56*2.71,59.00,59.80,GIA,3800,-47.70,1987,675.720000,null,-,-,0,-,NO,0.34,THN-STK,Faceted,31.50,13.00,41.20,43.50,N,Minor Details of Polish,null,S
225552,India,2215773052,https:\/\/videop.co.in\/imaged\/S-139G-1501\/S-139G-1501.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-139G-1501\u0026zoomslide=1\u0026id=225552,RD,0.33,D,IF,EX,EX,EX,NONE,4.51-4.54*2.68,60.00,59.30,GIA,3800,-35.70,2443,806.320000,null,-,-,0,-,NO,0.33,MED-,Faceted,31.50,12.50,41.40,44.00,N,Minor Details of Polish,null,S
222723,India,7386039531,https:\/\/videop.co.in\/imaged\/S-103G-28403\/S-103G-28403.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-103G-28403\u0026zoomslide=1\u0026id=222723,RD,0.32,E,VVS1,EX,EX,EX,NONE,4.53-4.57*2.64,60.00,58.00,GIA,2800,-20.70,2220,710.530000,null,-,-,0,-,NO,0.32,THN-MED,Faceted,32.00,12.50,40.80,43.00,N,Pinpoint  Feather,null,S
227745,India,3395197372,https:\/\/videop.co.in\/imaged\/S-148E-1301\/S-148E-1301.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-148E-1301\u0026zoomslide=1\u0026id=227745,RD,0.32,E,VVS1,EX,EX,EX,NONE,4.51-4.55*2.67,58.00,59.00,GIA,2800,-20.70,2220,710.530000,null,-,-,0, E+  ,NO,0.32,THN-MED,Faceted,31.50,13.00,41.20,43.50,N,Feather  Surface Graining,null,S
215527,India,1368861022,https:\/\/videop.co.in\/imaged\/S-41E-505\/S-41E-505.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-41E-505\u0026zoomslide=1\u0026id=215527,RD,0.28,E,VVS1,EX,EX,EX,NONE,4.3-4.33*2.53,59.00,58.70,GIA,1550,13.30,1756,491.720000,null,-,-,0,E+  : INSPECTION ADVISABLE,NO,0.28,THN-MED,Faceted,32.00,13.00,41.00,43.50,N,Internal Graining,null,S
306184,India,2215735166,https:\/\/videop.co.in\/imaged\/P-21-1010\/P-21-1010.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-1010\u0026zoomslide=1\u0026id=306184,RD,2.00,E,VVS1,EX,EX,EX,MED,8.13-8.17*4.9,60.00,60.10,GIA,28000,-43.70,15764,31528.000000,null,-,-,0,-,NO,2.00,STK-,Faceted,32.50,12.50,41.00,43.50,N,Pinpoint  Feather,null,L
230100,India,6391287022,https:\/\/videop.co.in\/imaged\/T-18D-1200\/T-18D-1200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-18D-1200\u0026zoomslide=1\u0026id=230100,RD,1.50,E,VVS1,EX,EX,EX,STR,7.25-7.29*4.56,56.00,62.80,GIA,19300,-45.70,10479,15719.850000,null,-,-,0,-,NO,1.50,MED-STK,Faceted,36.50,16.50,40.60,43.00,N,Pinpoint  Feather,Additional pinpoints are not shown.,S
230673,India,5393929100,https:\/\/videop.co.in\/imaged\/T-18F-2700\/T-18F-2700.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-18F-2700\u0026zoomslide=1\u0026id=230673,RD,1.50,E,VVS1,EX,EX,EX,STR,7.23-7.28*4.57,57.00,63.00,GIA,19300,-46.70,10286,15430.350000,null,-,-,0,-,NO,1.50,THN-STK,Faceted,36.50,16.00,41.00,43.50,N,Pinpoint  Feather,Additional pinpoints are not shown. Surface graining is not shown.,S
232488,India,2407314188,https:\/\/videop.co.in\/imaged\/T-23F-11700\/T-23F-11700.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23F-11700\u0026zoomslide=1\u0026id=232488,RD,1.70,E,VVS1,EX,EX,EX,NONE,7.54-7.58*4.78,56.00,63.30,GIA,19300,-20.70,15304,26018.330000,null,-,-,0,-,NO,1.70,STK-,Faceted,35.00,15.50,41.00,43.50,N,Pinpoint,Surface graining is not shown.,S
231739,India,6405111104,https:\/\/videop.co.in\/imaged\/T-16A-100\/T-16A-100.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-16A-100\u0026zoomslide=1\u0026id=231739,RD,1.70,E,VVS1,EX,EX,EX,STR,7.56-7.61*4.77,59.00,62.90,GIA,19300,-46.70,10286,17487.730000,null,-,-,0,-,NO,1.70,MED-STK,Faceted,33.50,14.00,41.80,44.50,N,Pinpoint  Feather,null,S
230801,India,6392927687,https:\/\/videop.co.in\/imaged\/T-16B-500\/T-16B-500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-16B-500\u0026zoomslide=1\u0026id=230801,RD,1.50,E,VVS1,EX,EX,EX,MED,7.3-7.35*4.53,60.00,61.90,GIA,19300,-43.70,10865,16298.850000,null,-,-,0,-,NO,1.50,MED-STK,Faceted,31.50,12.50,41.80,44.50,N,Pinpoint  Feather  Cavity,null,S
228278,India,3395226876,https:\/\/videop.co.in\/imaged\/T-8C-3501\/T-8C-3501.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-8C-3501\u0026zoomslide=1\u0026id=228278,RD,0.23,F,IF,EX,EX,EX,NONE,4.02-4.04*2.37,60.00,58.70,GIA,1550,5.30,1632,375.390000,null,-,-,0,-,NO,0.23,THN-MED,Faceted,31.50,12.00,41.00,43.50,N,Surface Graining  Minor Details of Polish,null,S
305890,India,3385841291,https:\/\/videop.co.in\/imaged\/P-21-712\/P-21-712.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-712\u0026zoomslide=1\u0026id=305890,RD,0.41,G,I1,EX,VG,EX,FNT,4.72-4.76*2.95,56.00,62.30,GIA,1400,-32.70,942,386.300000,null,-,-,1,-,NO,0.41,MED-STK,Faceted,35.50,15.50,41.00,43.00,N,Feather,null,S
231767,India,7401110400,https:\/\/videop.co.in\/imaged\/T-23F-9900\/T-23F-9900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23F-9900\u0026zoomslide=1\u0026id=231767,RD,1.50,G,VS1,VG,EX,VG,FNT,7.05-7.14*4.55,58.00,64.20,GIA,12300,-40.70,7293,10940.850000,null,-,-,0,-,NO,1.50,MED-THK,Faceted,38.00,16.50,40.00,42.00,N,Cloud  Feather  Indented Natural  Pinpoint  Natural,Additional clouds are not shown. Additional pinpoints are not shown.,S
226799,India,5212780706,https:\/\/videop.co.in\/imaged\/S-143E-6200\/S-143E-6200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-143E-6200\u0026zoomslide=1\u0026id=226799,RD,0.80,G,VS1,EX,EX,EX,FNT,5.86-5.9*3.71,55.00,63.10,GIA,5000,-30.70,3465,2772.000000,null,-,-,0,INSPECTION ADVISABLE F  ,NO,0.80,MED-STK,Faceted,36.50,17.00,40.60,42.50,N,Feather  Pinpoint,null,S
226325,India,6213779040,https:\/\/videop.co.in\/imaged\/S-137I-5300\/S-137I-5300.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-137I-5300\u0026zoomslide=1\u0026id=226325,RD,0.80,G,VS1,EX,EX,EX,FNT,5.85-5.89*3.73,56.00,63.40,GIA,5000,-30.70,3465,2772.000000,null,-,-,0,G+  ,NO,0.80,THN-STK,Faceted,36.50,16.50,41.00,43.50,N,Crystal  Indented Natural,null,S
305857,India,1383834679,https:\/\/videop.co.in\/imaged\/P-21-679\/P-21-679.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-679\u0026zoomslide=1\u0026id=305857,RD,0.70,G,VS1,VG,EX,VG,FNT,5.55-5.61*3.55,56.00,63.60,GIA,5000,-41.70,2915,2040.500000,null,-,-,0,-,NO,0.70,VTN-THK,Faceted,37.50,17.00,40.00,42.00,N,Cloud  Pinpoint  Indented Natural,null,S
305835,India,3385301814,https:\/\/videop.co.in\/imaged\/P-21-657\/P-21-657.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-657\u0026zoomslide=1\u0026id=305835,RD,0.70,G,VS1,VG,EX,VG,MED,5.51-5.54*3.59,56.00,65.00,GIA,5000,-46.70,2665,1865.500000,null,-,-,0,-,NO,0.70,STK-THK,Faceted,37.50,17.00,40.60,43.00,N,Feather  Indented Natural  Pinpoint,null,S
229670,India,480175322,https:\/\/videop.co.in\/imaged\/T-10F-31000\/T-10F-31000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-10F-31000\u0026zoomslide=1\u0026id=229670,RD,0.75,G,VS1,EX,EX,EX,NONE,5.75-5.79*3.64,56.50,63.10,IGI,5000,-37.70,3115,2336.250000,null,-,-,0,-,NO,0.75,-,25,36.50,16.00,41.10,43.50,PO,null,null,S
231870,India,3395710164,https:\/\/videop.co.in\/imaged\/T-15H-16701\/T-15H-16701.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-15H-16701\u0026zoomslide=1\u0026id=231870,RD,0.70,G,VS1,EX,EX,EX,MED,5.81-5.84*3.4,61.00,58.30,GIA,5000,-39.70,3015,2110.500000,null,-,-,0,-,NO,0.70,MED-STK,Faceted,32.50,12.50,40.80,43.00,N,Cloud  Feather  Pinpoint  Needle,null,L
229349,India,2396718028,https:\/\/videop.co.in\/imaged\/T-8C-2601\/T-8C-2601.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-8C-2601\u0026zoomslide=1\u0026id=229349,RD,0.19,G,IF,EX,EX,EX,NONE,3.66-3.68*2.29,58.00,62.50,GIA,1170,3.30,1208,229.640000,null,-,-,0,-,NO,0.19,MED-STK,Faceted,33.50,14.00,41.40,44.00,N,Minor Details of Polish,null,S
231065,India,7393548621,https:\/\/videop.co.in\/imaged\/T-19H-4801\/T-19H-4801.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-19H-4801\u0026zoomslide=1\u0026id=231065,RD,0.50,G,IF,EX,EX,EX,MED,5.2-5.23*3.07,59.00,58.80,GIA,4400,-40.70,2609,1304.600000,null,-,-,0,-,NO,0.50,THN-MED,Faceted,31.50,12.50,41.20,43.50,N,Minor Details of Polish,null,S
234256,India,492128022,https:\/\/videop.co.in\/imaged\/T-36H-9201\/T-36H-9201.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-36H-9201\u0026zoomslide=1\u0026id=234256,RD,0.50,G,IF,EX,EX,EX,NONE,5.12-5.17*3.11,59.50,60.50,IGI,4400,-34.70,2873,1436.600000,null,-,-,0,-,NO,0.50,-,25,31.30,12.00,41.70,44.50,PO,null,null,S
305376,India,492127119,https:\/\/videop.co.in\/imaged\/P-21-426\/P-21-426.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-426\u0026zoomslide=1\u0026id=305376,RD,0.51,G,IF,EX,EX,EX,NONE,5.17-5.21*3.13,59.50,60.30,IGI,4400,-34.70,2873,1465.330000,null,-,-,0,-,NO,0.51,-,7,34.20,14.00,40.80,43.00,PO,IDEAL CUT ROUND BRILLIANT,IDEAL CUT ROUND BRILLIANT,L
233453,India,210000162126,https:\/\/videop.co.in\/imaged\/T-26C-1600\/T-26C-1600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-26C-1600\u0026zoomslide=1\u0026id=233453,RD,1.70,G,IF,EX,EX,EX,NONE,7.54-7.59*4.79,56.00,63.30,HRD,15200,-38.70,9317,15839.920000,null,-,-,0,-,NO,1.70,THN-STK,medium 3.5 % faceted,36.60,16.50,41.00,43.50,PO,null,null,S
229794,India,2394782157,https:\/\/videop.co.in\/imaged\/T-11E-2401\/T-11E-2401.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-11E-2401\u0026zoomslide=1\u0026id=229794,RD,0.33,G,IF,EX,EX,EX,NONE,4.53-4.56*2.71,59.00,59.60,GIA,2700,-35.70,1736,572.910000,null,-,-,0,-,NO,0.33,THN-MED,Faceted,31.50,12.50,41.60,44.50,N,Minor Details of Polish,null,S
229504,India,6395781146,https:\/\/videop.co.in\/imaged\/T-11F-4601\/T-11F-4601.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-11F-4601\u0026zoomslide=1\u0026id=229504,RD,0.33,G,IF,EX,EX,EX,NONE,4.53-4.56*2.68,60.00,59.00,GIA,2700,-35.70,1736,572.910000,null,-,-,0,F-,NO,0.33,THN-MED,Faceted,31.50,12.50,41.40,44.00,N,Minor Details of Polish,null,S
228071,India,6391174883,https:\/\/videop.co.in\/imaged\/T-4E-3200\/T-4E-3200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-4E-3200\u0026zoomslide=1\u0026id=228071,RD,0.80,D,VS1,EX,EX,EX,NONE,5.97-6.01*3.61,60.00,60.30,GIA,5900,-24.70,4442,3554.160000,null,-,-,0,-,NO,0.80,THN-STK,Faceted,32.00,12.50,41.00,43.50,N,Indented Natural  Needle  Pinpoint,null,S
230097,India,1399817315,https:\/\/videop.co.in\/imaged\/T-15D-2101\/T-15D-2101.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-15D-2101\u0026zoomslide=1\u0026id=230097,RD,0.80,D,VS1,EX,EX,EX,MED,6.05-6.09*3.6,60.00,59.20,GIA,5900,-30.70,4088,3270.960000,null,-,-,0,-,NO,0.80,MED-STK,Faceted,31.50,12.00,41.20,44.00,N,Crystal  Needle  Indented Natural  Pinpoint,null,S
233489,India,1403539281,https:\/\/videop.co.in\/imaged\/T-24F-17400\/T-24F-17400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24F-17400\u0026zoomslide=1\u0026id=233489,RD,0.70,D,VS1,EX,EX,VG,NONE,5.61-5.67*3.51,61.00,62.30,GIA,5900,-39.70,3557,2490.390000,null,-,-,0,-,NO,0.70,MED-STK,Faceted,34.00,13.00,41.80,44.50,N,Feather  Needle  Pinpoint,null,S
231489,India,1393620770,https:\/\/videop.co.in\/imaged\/T-17C-701\/T-17C-701.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-17C-701\u0026zoomslide=1\u0026id=231489,RD,0.80,D,VS1,EX,EX,EX,STR,5.94-5.96*3.65,60.00,61.30,GIA,5900,-41.70,3439,2751.760000,null,-,-,0,-,NO,0.80,THN-STK,Faceted,31.50,12.50,41.80,44.50,N,Crystal  Feather  Cavity  Indented Natural,null,S
232309,India,3405313344,https:\/\/videop.co.in\/imaged\/T-17B-300\/T-17B-300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-17B-300\u0026zoomslide=1\u0026id=232309,RD,1.90,D,VS1,EX,EX,EX,V.STR,7.84-7.89*4.96,57.00,63.00,GIA,16200,-32.70,10902,20714.940000,null,-,-,0,-,NO,1.90,STK-,Faceted,35.00,15.00,41.40,44.00,N,Crystal  Feather  Needle  Cloud  Indented Natural  Natural,Pinpoints are not shown.,S
230351,India,6391352800,https:\/\/videop.co.in\/imaged\/T-19B-1000\/T-19B-1000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-19B-1000\u0026zoomslide=1\u0026id=230351,RD,1.50,D,VS1,EX,EX,EX,V.STR,7.27-7.3*4.55,60.00,62.40,GIA,16200,-48.70,8310,12465.900000,null,-,-,0,-,NO,1.50,THN-STK,Faceted,33.50,13.50,41.80,44.50,N,Crystal  Indented Natural  Pinpoint  Natural,Clouds  additional pinpoint  internal graining and surface graining are not shown.,S
232943,India,2398921912,https:\/\/videop.co.in\/imaged\/T-24H-29701\/T-24H-29701.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24H-29701\u0026zoomslide=1\u0026id=232943,RD,0.33,D,VS1,EX,EX,EX,NONE,4.52-4.55*2.72,60.00,59.90,GIA,2600,-30.70,1801,594.590000,null,-,-,0,-,NO,0.33,THN-MED,Faceted,32.00,12.50,41.40,44.00,N,Cloud  Needle  Pinpoint,null,L
232747,India,3405364857,https:\/\/videop.co.in\/imaged\/T-24G-23201\/T-24G-23201.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24G-23201\u0026zoomslide=1\u0026id=232747,RD,0.18,D,VS1,EX,EX,EX,FNT,3.66-3.67*2.24,58.00,61.00,GIA,1150,7.30,1233,222.110000,null,-,-,0,VVS2,NO,0.18,MED-,Faceted,32.50,13.00,41.80,44.50,N,Feather,null,S
225038,India,5211762839,https:\/\/videop.co.in\/imaged\/S-140F-2401\/S-140F-2401.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-140F-2401\u0026zoomslide=1\u0026id=225038,RD,0.30,D,VS1,VG,VG,GD,NONE,4.29-4.35*2.6,62.00,60.30,GIA,2600,-50.70,1281,384.540000,null,-,-,0, VS1+ ,NO,0.30,MED-THK,Faceted,33.00,12.00,41.60,44.00,N,Indented Natural  Needle  Pinpoint,null,S
234626,India,492130667,https:\/\/videop.co.in\/imaged\/T-24J-48500\/T-24J-48500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24J-48500\u0026zoomslide=1\u0026id=234626,RD,1.00,I,SI1,FR,EX,GD,NONE,5.69-5.95*4.22,56.00,71.60,IGI,6000,-62.70,2238,2238.000000,null,-,-,0,-,NO,1.00,-,11,41.20,19.50,41.10,44.00,PO,null,N\/A,L
228398,India,5396321665,https:\/\/videop.co.in\/imaged\/T-8D-7600\/T-8D-7600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-8D-7600\u0026zoomslide=1\u0026id=228398,RD,1.00,I,SI1,GD,EX,GD,NONE,6-6.12*4.05,69.00,66.90,GIA,6000,-46.70,3198,3198.000000,null,-,-,0,-,NO,1.00,STK-VTK,Faceted,40.00,13.50,42.80,46.50,N,Feather  Crystal  Cloud  Needle  Indented Natural  Knot  Natural,Additional clouds are not shown. Pinpoints are not shown.,S
229412,India,7396730909,https:\/\/videop.co.in\/imaged\/T-10D-15900\/T-10D-15900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-10D-15900\u0026zoomslide=1\u0026id=229412,RD,1.00,I,SI1,GD,VG,FR,NONE,5.93-6.1*4.01,55.00,66.60,GIA,6000,-54.70,2718,2718.000000,null,-,-,0,H-,NO,1.00,ETN-VTK,Faceted,40.00,19.50,38.80,40.00,SML,Crystal  Needle  Indented Natural  Natural  Extra Facet,Pinpoints are not shown. Clouds are not shown.,S
227482,India,6213806505,https:\/\/videop.co.in\/imaged\/S-146G-12200\/S-146G-12200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-146G-12200\u0026zoomslide=1\u0026id=227482,RD,1.00,I,SI1,GD,VG,FR,NONE,5.99-6.2*4.06,62.00,66.60,GIA,6000,-58.70,2478,2478.000000,null,-,-,1,SI1+ INSPCTION ADVISABLE,NO,1.00,THN-VTK,Faceted,40.00,16.00,41.40,44.00,N,Crystal  Feather  Indented Natural  Needle  Natural  Extra Facet,Clouds are not shown. Pinpoints are not shown.,S
231478,India,6392622460,https:\/\/videop.co.in\/imaged\/T-24I-41500\/T-24I-41500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24I-41500\u0026zoomslide=1\u0026id=231478,RD,1.00,I,SI1,FR,VG,FR,FNT,5.81-5.97*4.17,56.00,70.70,GIA,6000,-62.70,2238,2238.000000,null,-,-,0,-,NO,1.00,THK-ETK,Faceted,41.50,19.50,40.60,42.50,N,Crystal  Feather  Cavity  Needle  Natural,Clouds are not shown. Pinpoints are not shown.,S
232334,India,6395795770,https:\/\/videop.co.in\/imaged\/T-24G-21800\/T-24G-21800.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24G-21800\u0026zoomslide=1\u0026id=232334,RD,1.00,I,SI1,GD,VG,GD,NONE,5.97-6.13*4.04,55.00,66.80,GIA,6000,-45.70,3258,3258.000000,null,-,-,0,-,NO,1.00,THK-VTK,Faceted,40.00,19.00,39.20,40.50,N,Feather  Indented Natural  Cloud  Pinpoint,null,S
232801,India,2397904648,https:\/\/videop.co.in\/imaged\/T-26E-5600\/T-26E-5600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-26E-5600\u0026zoomslide=1\u0026id=232801,RD,1.00,I,SI1,EX,EX,EX,NONE,6.3-6.35*4.02,57.00,63.60,GIA,6000,-25.70,4458,4458.000000,null,-,-,0,SI1+,NO,1.00,THN-STK,Faceted,36.50,16.00,41.20,44.00,N,Crystal  Feather  Needle  Indented Natural  Natural,Clouds are not shown. Pinpoints are not shown.,L
231277,India,2407011956,https:\/\/videop.co.in\/imaged\/T-24G-27600\/T-24G-27600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24G-27600\u0026zoomslide=1\u0026id=231277,RD,1.00,I,SI1,VG,VG,VG,FNT,6.15-6.22*3.97,55.00,64.10,GIA,6000,-42.70,3437,3438.000000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,38.00,17.50,39.80,41.00,SML,Feather  Indented Natural  Crystal  Pinpoint  Natural,Additional pinpoints are not shown.,S
225763,India,7382715802,https:\/\/videop.co.in\/imaged\/S-143H-22601\/S-143H-22601.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-143H-22601\u0026zoomslide=1\u0026id=225763,RD,0.33,F,VVS1,EX,EX,EX,FNT,4.51-4.54*2.7,59.00,59.70,GIA,2700,-26.70,1979,653.100000,null,-,-,0,  FNT+,NO,0.33,THN-MED,Faceted,31.50,12.50,41.80,44.50,N,Pinpoint,null,S
228135,India,2394244956,https:\/\/videop.co.in\/imaged\/T-4G-5001\/T-4G-5001.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-4G-5001\u0026zoomslide=1\u0026id=228135,RD,0.33,F,VVS1,EX,EX,EX,NONE,4.54-4.55*2.68,59.00,59.00,GIA,2700,-20.70,2141,706.560000,null,-,-,0,E,NO,0.33,THN-MED,Faceted,32.00,13.00,41.00,43.50,N,Pinpoint,null,S
226334,India,2211778853,https:\/\/videop.co.in\/imaged\/S-137H-5001\/S-137H-5001.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-137H-5001\u0026zoomslide=1\u0026id=226334,RD,0.33,F,VVS1,EX,EX,EX,NONE,4.53-4.55*2.69,59.00,59.30,GIA,2700,-20.70,2141,706.560000,null,-,-,0,-,NO,0.33,THN-MED,Faceted,31.50,12.50,41.00,43.50,N,Feather,null,S
230729,India,5393428431,https:\/\/videop.co.in\/imaged\/T-15F-11301\/T-15F-11301.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-15F-11301\u0026zoomslide=1\u0026id=230729,RD,0.33,F,VVS1,EX,EX,EX,MED,4.51-4.54*2.72,60.00,59.90,GIA,2700,-23.70,2060,679.830000,null,-,-,0,-,NO,0.33,THN-STK,Faceted,31.50,12.50,41.80,44.50,N,Feather,null,S
226020,India,6385513253,https:\/\/videop.co.in\/imaged\/S-140E-2301\/S-140E-2301.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-140E-2301\u0026zoomslide=1\u0026id=226020,RD,0.33,F,VVS1,EX,EX,EX,NONE,4.52-4.55*2.67,59.00,58.80,GIA,2700,-21.70,2114,697.650000,null,-,-,0,-,NO,0.33,THN-MED,Faceted,31.50,12.50,41.00,43.50,N,Feather,null,S
306247,India,1408061343,https:\/\/videop.co.in\/imaged\/P-22-28\/P-22-28.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-28\u0026zoomslide=1\u0026id=306247,RD,1.90,F,VVS1,EX,EX,EX,NONE,8.05-8.1*4.9,58.00,60.70,GIA,17100,-2.70,16638,31612.770000,null,-,-,0,-,NO,1.90,THN-MED,Faceted,32.50,13.50,41.80,44.50,N,Pinpoint  Feather,Surface graining is not shown.,S
228341,India,7396279910,https:\/\/videop.co.in\/imaged\/T-7G-5800\/T-7G-5800.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-7G-5800\u0026zoomslide=1\u0026id=228341,RD,1.50,F,VVS1,EX,EX,EX,FNT,7.24-7.26*4.55,57.00,62.70,GIA,17100,-34.70,11166,16749.450000,null,-,-,0,-,NO,1.50,MED-STK,Faceted,36.00,15.50,40.60,43.00,N,Feather  Natural,A manufacturing remnant is not shown.,S
231777,India,1408228140,https:\/\/videop.co.in\/imaged\/T-19B-600\/T-19B-600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-19B-600\u0026zoomslide=1\u0026id=231777,RD,1.50,F,VVS1,EX,EX,EX,FNT,7.26-7.31*4.6,59.00,63.10,GIA,17100,-34.70,11166,16749.450000,null,-,-,0,-,NO,1.50,THN-STK,Faceted,34.50,14.50,41.80,44.50,N,Pinpoint  Feather,Internal graining is not shown. Surface graining is not shown.,S
233260,India,6401001061,https:\/\/videop.co.in\/imaged\/T-32B-300\/T-32B-300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-32B-300\u0026zoomslide=1\u0026id=233260,RD,2.01,F,VVS1,EX,EX,EX,FNT,7.99-8.04*5.02,60.00,62.60,GIA,25000,-33.70,16575,33315.750000,null,-,-,0,-,NO,2.01,STK-,Faceted,34.00,13.50,41.80,44.50,N,Cloud  Feather  Natural,null,L
306243,India,6331585135,https:\/\/videop.co.in\/imaged\/P-22-24\/P-22-24.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-22-24\u0026zoomslide=1\u0026id=306243,RD,2.07,F,VVS1,EX,EX,EX,MED,8.17-8.19*5.04,59.00,61.60,GIA,25000,-41.70,14574,30170.250000,null,-,-,0,-,NO,2.07,STK-,Faceted,31.50,12.50,41.80,44.50,N,Pinpoint,Additional pinpoints are not shown.,L
